       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.473142857E+02   0.408684452E-06   0.588947864E-05   0.110722790E-05   0.241949901E-04  -0.875130651E-03   0.630999999E+01   0.102046220E+01   0.239655403E+02   0.102619682E+01   0.240834674E+02   0.104273517E+03   0.583331408E-01   0.246128474E+01   0.577579748E+02   0.249704864E+01   0.586207538E+02   0.179971506E+03   0.102358664E+00   0.334614760E+00   0.341657680E+00   0.976972524E+01
  0.552000000E+02  -0.132349585E-02  -0.240400045E-01  -0.279176558E-02  -0.565196761E-01   0.292060419E-03   0.631000175E+01   0.117947493E+01   0.234088041E+02   0.117666402E+01   0.233404293E+02   0.104336531E+03   0.583376969E-01   0.249782614E+01   0.512421230E+02   0.249881579E+01   0.520478267E+02   0.179979961E+03   0.102358664E+00   0.330976385E+00   0.335366996E+00   0.977619396E+01
  0.552000000E+02  -0.132349585E-02  -0.240400045E-01  -0.279176558E-02  -0.565196761E-01   0.292060419E-03   0.631000175E+01   0.117947493E+01   0.234088041E+02   0.117666402E+01   0.233404293E+02   0.104336531E+03   0.583376969E-01   0.249782614E+01   0.512421230E+02   0.249881579E+01   0.520478267E+02   0.179979961E+03   0.102358664E+00   0.330976385E+00   0.335366996E+00   0.977619396E+01
  0.577000000E+02  -0.138359586E-02  -0.240400045E-01  -0.293306477E-02  -0.565196761E-01   0.561704203E-03   0.631000175E+01   0.123770143E+01   0.234088041E+02   0.123470930E+01   0.233404293E+02   0.104336586E+03   0.583376969E-01   0.262365513E+01   0.512421230E+02   0.262289440E+01   0.520478267E+02   0.179982641E+03   0.102358664E+00   0.330976385E+00   0.335366996E+00   0.977620612E+01
  0.602000000E+02  -0.144369587E-02  -0.240400045E-01  -0.307436396E-02  -0.565196761E-01   0.831347986E-03   0.631000175E+01   0.129595456E+01   0.234088041E+02   0.129278212E+01   0.233404293E+02   0.104336641E+03   0.583376969E-01   0.274959591E+01   0.512421230E+02   0.274697302E+01   0.520478267E+02   0.179985322E+03   0.102358664E+00   0.330976385E+00   0.335366996E+00   0.977621838E+01
  0.602000000E+02  -0.144369587E-02  -0.240400045E-01  -0.307436396E-02  -0.565196761E-01   0.831347986E-03   0.631000175E+01   0.129595456E+01   0.234088041E+02   0.129278212E+01   0.233404293E+02   0.104336641E+03   0.583376969E-01   0.274959591E+01   0.512421230E+02   0.274697302E+01   0.520478267E+02   0.179985322E+03   0.102358664E+00   0.330976385E+00   0.335366996E+00   0.977621838E+01
  0.604500000E+02  -0.144979388E-02  -0.247445707E-01  -0.308830615E-02  -0.550167845E-01   0.858320933E-03   0.631000175E+01   0.130186016E+01   0.240383643E+02   0.129851200E+01   0.227127273E+02   0.104336648E+03   0.583376969E-01   0.276235789E+01   0.525779384E+02   0.275954332E+01   0.507047970E+02   0.179985588E+03   0.102358664E+00   0.330984902E+00   0.335360202E+00   0.977621968E+01
  0.607000000E+02  -0.145606842E-02  -0.254522566E-01  -0.310187184E-02  -0.535076482E-01   0.885337553E-03   0.631000175E+01   0.130792443E+01   0.246710414E+02   0.130408412E+01   0.220824793E+02   0.104336655E+03   0.583376969E-01   0.277545676E+01   0.539204423E+02   0.277205102E+01   0.493558555E+02   0.179985850E+03   0.102358664E+00   0.330993958E+00   0.335353818E+00   0.977622110E+01
  0.609500000E+02  -0.146252028E-02  -0.261631578E-01  -0.311505947E-02  -0.519924514E-01   0.912438182E-03   0.631000175E+01   0.131414810E+01   0.253069053E+02   0.130949781E+01   0.214497750E+02   0.104336665E+03   0.583376969E-01   0.278889419E+01   0.552698106E+02   0.278422076E+01   0.480011628E+02   0.179986107E+03   0.102358664E+00   0.331003570E+00   0.335347848E+00   0.977622265E+01
  0.612000000E+02  -0.146915027E-02  -0.268773702E-01  -0.312786757E-02  -0.504713787E-01   0.939663870E-03   0.631000175E+01   0.132053196E+01   0.259460272E+02   0.131475242E+01   0.208147064E+02   0.104336675E+03   0.583376969E-01   0.280267187E+01   0.566262203E+02   0.279605113E+01   0.466408796E+02   0.179986360E+03   0.102358664E+00   0.331013751E+00   0.335342297E+00   0.977622434E+01
  0.614500000E+02  -0.147595925E-02  -0.275949906E-01  -0.314029469E-02  -0.489446150E-01   0.967056383E-03   0.631000175E+01   0.132707677E+01   0.265884798E+02   0.131984732E+01   0.201773679E+02   0.104336687E+03   0.583376969E-01   0.281679156E+01   0.579916664E+02   0.280754075E+01   0.452751672E+02   0.179986608E+03   0.102358664E+00   0.331024519E+00   0.335337166E+00   0.977622617E+01
  0.617000000E+02  -0.148294806E-02  -0.283161163E-01  -0.315233942E-02  -0.474123457E-01   0.994658206E-03   0.631000175E+01   0.133378336E+01   0.272343369E+02   0.132478189E+01   0.195378562E+02   0.104336701E+03   0.583376969E-01   0.283125507E+01   0.593691585E+02   0.281868828E+01   0.439041871E+02   0.179986851E+03   0.102358664E+00   0.331035893E+00   0.335332462E+00   0.977622813E+01
  0.619500000E+02  -0.149011760E-02  -0.290408454E-01  -0.316400042E-02  -0.458747566E-01   0.102251255E-02   0.631000175E+01   0.134065256E+01   0.278836735E+02   0.132955556E+01   0.188962717E+02   0.104336716E+03   0.583376969E-01   0.284606423E+01   0.607542363E+02   0.282949242E+01   0.425281013E+02   0.179987090E+03   0.102358664E+00   0.331047890E+00   0.335328188E+00   0.977623024E+01
  0.622000000E+02  -0.149746879E-02  -0.297692766E-01  -0.317527637E-02  -0.443320336E-01   0.105066336E-02   0.631000175E+01   0.134768521E+01   0.285365659E+02   0.133416773E+01   0.182527181E+02   0.104336733E+03   0.583376969E-01   0.286122094E+01   0.621470827E+02   0.283995192E+01   0.411470720E+02   0.179987323E+03   0.102358664E+00   0.331060532E+00   0.335324348E+00   0.977623250E+01
  0.624500000E+02  -0.150500256E-02  -0.305015095E-01  -0.318616602E-02  -0.427843632E-01   0.107915529E-02   0.631000175E+01   0.135488220E+01   0.291930913E+02   0.133861786E+01   0.176073034E+02   0.104336751E+03   0.583376969E-01   0.287672713E+01   0.635478820E+02   0.285006556E+01   0.397612618E+02   0.179987551E+03   0.102358664E+00   0.331073840E+00   0.335320946E+00   0.977623490E+01
  0.627000000E+02  -0.151271987E-02  -0.312376443E-01  -0.319666816E-02  -0.412319321E-01   0.110803377E-02   0.631000175E+01   0.136224440E+01   0.298533281E+02   0.134290542E+01   0.169601409E+02   0.104336771E+03   0.583376969E-01   0.289258479E+01   0.649568199E+02   0.285983216E+01   0.383708336E+02   0.179987773E+03   0.102358664E+00   0.331087837E+00   0.335317988E+00   0.977623746E+01
  0.629500000E+02  -0.152062171E-02  -0.319777821E-01  -0.320678161E-02  -0.396749275E-01   0.113734494E-02   0.631000175E+01   0.136977273E+01   0.305173556E+02   0.134702989E+01   0.163113498E+02   0.104336793E+03   0.583376969E-01   0.290879594E+01   0.663740834E+02   0.286925060E+01   0.369759504E+02   0.179987990E+03   0.102358664E+00   0.331102549E+00   0.335315477E+00   0.977624017E+01
  0.632000000E+02  -0.152870910E-02  -0.327220246E-01  -0.321650525E-02  -0.381135366E-01   0.116713570E-02   0.631000175E+01   0.137746814E+01   0.311852542E+02   0.135099077E+01   0.156610568E+02   0.104336816E+03   0.583376969E-01   0.292536267E+01   0.677998615E+02   0.287831978E+01   0.355767758E+02   0.179988201E+03   0.102358664E+00   0.331118001E+00   0.335313419E+00   0.977624304E+01
  0.634500000E+02  -0.153698308E-02  -0.334704745E-01  -0.322583803E-02  -0.365479472E-01   0.119745368E-02   0.631000175E+01   0.138533157E+01   0.318571050E+02   0.135478759E+01   0.150093973E+02   0.104336841E+03   0.583376969E-01   0.294228710E+01   0.692343443E+02   0.288703865E+01   0.341734734E+02   0.179988405E+03   0.102358664E+00   0.331134224E+00   0.335311818E+00   0.977624608E+01
  0.637000000E+02  -0.154544470E-02  -0.342232353E-01  -0.323477889E-02  -0.349783472E-01   0.122834729E-02   0.631000175E+01   0.139336400E+01   0.325329904E+02   0.135841988E+01   0.143565176E+02   0.104336868E+03   0.583376969E-01   0.295957141E+01   0.706777240E+02   0.289540619E+01   0.327662072E+02   0.179988604E+03   0.102358664E+00   0.331151248E+00   0.335310680E+00   0.977624928E+01
  0.639500000E+02  -0.155409506E-02  -0.349804113E-01  -0.324332688E-02  -0.334049250E-01   0.125986570E-02   0.631000175E+01   0.140156644E+01   0.332129934E+02   0.136188722E+01   0.137025777E+02   0.104336897E+03   0.583376969E-01   0.297721782E+01   0.721301941E+02   0.290342143E+01   0.313551413E+02   0.179988796E+03   0.102358664E+00   0.331169105E+00   0.335310009E+00   0.977625265E+01
  0.642000000E+02  -0.156185722E-02  -0.356091745E-01  -0.275961567E-02  -0.277833430E-01   0.153669093E-02   0.631000127E+01   0.140738779E+01   0.338337400E+02   0.136560636E+01   0.130519473E+02   0.104315784E+03   0.583495336E-01   0.297702976E+01   0.731295719E+02   0.291108345E+01   0.299404402E+02   0.179988981E+03   0.102358664E+00   0.330700294E+00   0.335525151E+00   0.977621047E+01
  0.644500000E+02  -0.219154933E-02  -0.520665378E-01  -0.272810786E-02  -0.258124888E-01   0.120948293E-02   0.631000294E+01   0.141287090E+01   0.344467674E+02   0.136929158E+01   0.124013895E+02   0.104338046E+03   0.583659969E-01   0.297812788E+01   0.743587386E+02   0.291839136E+01   0.285222684E+02   0.179989160E+03   0.102358664E+00   0.330133256E+00   0.335836191E+00   0.978106892E+01
  0.647000000E+02  -0.220827993E-02  -0.537506651E-01  -0.325485414E-02  -0.290074081E-01   0.142975142E-02   0.631000160E+01   0.141801511E+01   0.350498144E+02   0.137291091E+01   0.117505162E+02   0.104334731E+03   0.583605596E-01   0.297785027E+01   0.758114736E+02   0.292534431E+01   0.271007909E+02   0.179989332E+03   0.102358664E+00   0.329491522E+00   0.336182797E+00   0.977975820E+01
  0.649500000E+02  -0.129292016E-02  -0.310684893E-01  -0.320013245E-02  -0.264227453E-01   0.171262379E-02   0.631000086E+01   0.142357941E+01   0.356603787E+02   0.137632992E+01   0.110982778E+02   0.104347436E+03   0.583606350E-01   0.297838207E+01   0.763618587E+02   0.293194150E+01   0.256761726E+02   0.179989496E+03   0.102358664E+00   0.328875701E+00   0.336452567E+00   0.978097303E+01
  0.652000000E+02  -0.223924380E-02  -0.565455379E-01  -0.335878660E-02  -0.252149994E-01   0.207609229E-02   0.631000206E+01   0.142981152E+01   0.362863233E+02   0.137940713E+01   0.104449280E+02   0.104336019E+03   0.583436865E-01   0.297990709E+01   0.772154244E+02   0.293818215E+01   0.242485788E+02   0.179989653E+03   0.102358664E+00   0.328371971E+00   0.336667691E+00   0.977701887E+01
  0.654500000E+02  -0.569855048E-02  -0.146443207E+00  -0.312875419E-02  -0.216199080E-01   0.117046025E-02   0.630999931E+01   0.143219731E+01   0.368118115E+02   0.138312492E+01   0.979678219E+01   0.104367313E+03   0.583447309E-01   0.297980967E+01   0.777941387E+02   0.294406555E+01   0.228181747E+02   0.179989802E+03   0.102358664E+00   0.327144527E+00   0.337259956E+00   0.978007141E+01
  0.657000000E+02  -0.480463687E-02  -0.125159304E+00  -0.351948661E-02  -0.223828076E-01   0.190139825E-03   0.631000011E+01   0.143772946E+01   0.374144015E+02   0.138574503E+01   0.914297687E+01   0.104373509E+03   0.583359950E-01   0.297981097E+01   0.792371269E+02   0.294959102E+01   0.213851260E+02   0.179989944E+03   0.102358664E+00   0.326496684E+00   0.337539286E+00   0.977912770E+01
  0.659500000E+02  -0.421831398E-02  -0.110923794E+00  -0.391849244E-02  -0.234637573E-01  -0.749642974E-03   0.631000117E+01   0.144169272E+01   0.379754509E+02   0.138864126E+01   0.849256052E+01   0.104375826E+03   0.583429774E-01   0.297758897E+01   0.806903296E+02   0.295475791E+01   0.199495982E+02   0.179990077E+03   0.102358664E+00   0.325471903E+00   0.338009422E+00   0.978051468E+01
  0.662000000E+02  -0.457091043E-02  -0.121451979E+00  -0.421596185E-02  -0.237328458E-01  -0.290482120E-03   0.631000050E+01   0.144605019E+01   0.385414672E+02   0.139163177E+01   0.784525030E+01   0.104390894E+03   0.583644044E-01   0.297863211E+01   0.808339400E+02   0.295956563E+01   0.185117573E+02   0.179990203E+03   0.102358664E+00   0.324496069E+00   0.338478411E+00   0.978551527E+01
  0.664500000E+02  -0.523971464E-02  -0.140757702E+00  -0.434722572E-02  -0.218209408E-01  -0.107761690E-02   0.631000147E+01   0.145279229E+01   0.391701454E+02   0.139390514E+01   0.719731253E+01   0.104400893E+03   0.583633122E-01   0.297782833E+01   0.822290218E+02   0.296401361E+01   0.170717690E+02   0.179990320E+03   0.102358664E+00   0.323990962E+00   0.338731242E+00   0.978624022E+01
  0.667000000E+02  -0.339749135E-02  -0.914521901E-01  -0.437674959E-02  -0.196081520E-01  -0.171627741E-02   0.631000126E+01   0.145726515E+01   0.397354734E+02   0.139647669E+01   0.655473916E+01   0.104432824E+03   0.583810108E-01   0.297977024E+01   0.836844476E+02   0.296810134E+01   0.156297996E+02   0.179990428E+03   0.102358664E+00   0.323073219E+00   0.339139190E+00   0.979219166E+01
  0.669500000E+02  -0.406014048E-02  -0.110635573E+00  -0.502342137E-02  -0.199623033E-01  -0.154655501E-02   0.631000120E+01   0.146335735E+01   0.403399836E+02   0.139850483E+01   0.591726206E+01   0.104451121E+03   0.583777813E-01   0.297866807E+01   0.839131198E+02   0.297182836E+01   0.141860150E+02   0.179990527E+03   0.102358664E+00   0.322366936E+00   0.339463686E+00   0.979341594E+01
  0.672000000E+02  -0.283280914E-02  -0.777505579E-01  -0.583576546E-02  -0.200909471E-01  -0.192153833E-02   0.631000144E+01   0.146766506E+01   0.408927986E+02   0.140076820E+01   0.529008059E+01   0.104491093E+03   0.583933155E-01   0.297985538E+01   0.850357402E+02   0.297519421E+01   0.127405816E+02   0.179990617E+03   0.102358664E+00   0.321390386E+00   0.340042431E+00   0.979978044E+01
  0.674500000E+02  -0.951018157E-03  -0.265690734E-01  -0.646889909E-02  -0.190451313E-01  -0.271113668E-03   0.630999930E+01   0.147261338E+01   0.414606657E+02   0.140284076E+01   0.467464877E+01   0.104446961E+03   0.583954463E-01   0.297977767E+01   0.864943590E+02   0.297819852E+01   0.112936657E+02   0.179990697E+03   0.102358664E+00   0.320465454E+00   0.340494341E+00   0.979582865E+01
  0.677000000E+02  -0.262552328E-02  -0.749383403E-01  -0.701010329E-02  -0.183873766E-01   0.394794016E-03   0.630999968E+01   0.147898522E+01   0.420661240E+02   0.140415438E+01   0.407530736E+01   0.104453906E+03   0.584277691E-01   0.297948223E+01   0.868733030E+02   0.297442509E+01   0.987174958E+01   0.179990768E+03   0.102358664E+00   0.319771291E+00   0.340756487E+00   0.980189454E+01
  0.679500000E+02  -0.105936325E-02  -0.308348944E-01  -0.774061001E-02  -0.165089607E-01   0.490706171E-04   0.631000156E+01   0.148305715E+01   0.425986163E+02   0.140578908E+01   0.350751463E+01   0.104500136E+03   0.584284755E-01   0.297981855E+01   0.873599332E+02   0.297663850E+01   0.848673790E+01   0.179990829E+03   0.102358664E+00   0.318618589E+00   0.341281349E+00   0.980635309E+01
  0.682000000E+02  -0.754588538E-03  -0.215547144E-01  -0.683311281E-02  -0.116858574E-01  -0.880596453E-03   0.630999789E+01   0.148776372E+01   0.431522268E+02   0.140711583E+01   0.298647240E+01   0.104478020E+03   0.584243169E-01   0.297910561E+01   0.883768320E+02   0.297848998E+01   0.717724575E+01   0.179990880E+03   0.102358664E+00   0.317630920E+00   0.341620427E+00   0.980370721E+01
  0.684500000E+02  -0.140016436E-02  -0.406670475E-01  -0.715569354E-02  -0.849603042E-02  -0.187396493E-02   0.630999458E+01   0.149335225E+01   0.437263805E+02   0.140849665E+01   0.254246911E+01   0.104474797E+03   0.584209485E-01   0.297915643E+01   0.896607415E+02   0.297997931E+01   0.606464192E+01   0.179990920E+03   0.102358664E+00   0.316684229E+00   0.342019247E+00   0.980289132E+01
  0.687000000E+02  -0.444381646E-02  -0.131499477E+00  -0.601608687E-02  -0.555926015E-02  -0.163081296E-02   0.630999386E+01   0.149792466E+01   0.442681931E+02   0.140952975E+01   0.222327842E+01   0.104475008E+03   0.584012979E-01   0.297964753E+01   0.902153444E+02   0.296797098E+01   0.526724399E+01   0.179990950E+03   0.102358664E+00   0.315532632E+00   0.342541608E+00   0.979951445E+01
  0.689500000E+02  -0.481363234E-02  -0.143238274E+00  -0.549441447E-02  -0.363046261E-02  -0.313543943E-02   0.630999204E+01   0.150309636E+01   0.448241723E+02   0.141056444E+01   0.208732583E+01   0.104457965E+03   0.583910258E-01   0.297964667E+01   0.909493222E+02   0.296823692E+01   0.482652613E+01   0.179992607E+03   0.102358664E+00   0.314430476E+00   0.342978149E+00   0.979633979E+01
  0.692000000E+02  -0.421982965E-02  -0.126960088E+00  -0.443016564E-02  -0.923767304E-03  -0.313664565E-02   0.630999460E+01   0.150770865E+01   0.453578335E+02   0.141109106E+01   0.217056820E+01   0.104456557E+03   0.583917392E-01   0.297988943E+01   0.919967915E+02   0.296814213E+01   0.508627992E+01   0.179994788E+03   0.102358664E+00   0.313305252E+00   0.343337807E+00   0.979621496E+01
  0.694500000E+02  -0.588418541E-02  -0.178972944E+00  -0.413601206E-02   0.204070405E-02  -0.101879431E-02   0.630999729E+01   0.151271611E+01   0.459010368E+02   0.141189972E+01   0.245127027E+01   0.104430004E+03   0.583964782E-01   0.297819011E+01   0.928860001E+02   0.296768662E+01   0.586100255E+01   0.179997011E+03   0.102358664E+00   0.312181238E+00   0.343785573E+00   0.979440557E+01
  0.697000000E+02  -0.236237123E-02  -0.728601682E-01  -0.328892483E-02   0.437739033E-02  -0.142592233E-02   0.630999799E+01   0.151837212E+01   0.464614561E+02   0.141240252E+01   0.287240291E+01   0.104435747E+03   0.584029769E-01   0.297807870E+01   0.931888247E+02   0.296687042E+01   0.696119642E+01   0.179999280E+03   0.102358664E+00   0.311234872E+00   0.344223402E+00   0.979595456E+01
  0.699500000E+02  -0.304456241E-02  -0.933213270E-01  -0.315520538E-02   0.538036709E-02  -0.411135538E-03   0.630999632E+01   0.152440959E+01   0.470303854E+02   0.141290853E+01   0.338328284E+01   0.104486765E+03   0.583953425E-01   0.297976353E+01   0.940057253E+02   0.296569364E+01   0.825138482E+01   0.179998407E+03   0.102358664E+00   0.310313014E+00   0.344655089E+00   0.979947621E+01
  0.702000000E+02  -0.274553817E-02  -0.853933548E-01  -0.388041020E-02   0.852333618E-02  -0.848143200E-03   0.630999642E+01   0.152943064E+01   0.475644962E+02   0.141284907E+01   0.394935683E+01   0.104486584E+03   0.583952361E-01   0.297959829E+01   0.949011974E+02   0.296415640E+01   0.957657642E+01   0.179996046E+03   0.102358664E+00   0.309248179E+00   0.345215640E+00   0.979932664E+01
  0.704500000E+02  -0.474624897E-02  -0.148921515E+00  -0.368053087E-02   0.111875728E-01  -0.749926462E-03   0.630999366E+01   0.153576271E+01   0.481382115E+02   0.141275669E+01   0.454977810E+01   0.104484149E+03   0.583972888E-01   0.297933030E+01   0.961168633E+02   0.296225888E+01   0.109006570E+02   0.179993639E+03   0.102358664E+00   0.308327003E+00   0.345602734E+00   0.979943269E+01
  0.707000000E+02  -0.479854992E-02  -0.151375554E+00  -0.286172531E-02   0.112248413E-01  -0.149155927E-02   0.630999647E+01   0.154133091E+01   0.486805473E+02   0.141219986E+01   0.517205925E+01   0.104508533E+03   0.583984331E-01   0.297952426E+01   0.960726297E+02   0.296015247E+01   0.122681257E+02   0.179991182E+03   0.102358664E+00   0.307254245E+00   0.345940082E+00   0.980205711E+01
  0.709500000E+02  -0.220576733E-02  -0.697034053E-01  -0.336341371E-02   0.159166279E-01   0.284246729E-03   0.630999432E+01   0.154566659E+01   0.491876176E+02   0.141243119E+01   0.581211992E+01   0.104484533E+03   0.583965515E-01   0.297899877E+01   0.970625372E+02   0.295800988E+01   0.136793546E+02   0.179995765E+03   0.102358664E+00   0.305927610E+00   0.346558691E+00   0.979948389E+01
  0.712000000E+02  -0.223651750E-02  -0.713085753E-01  -0.171643568E-02   0.987230050E-02  -0.281885543E-02   0.630999480E+01   0.154825215E+01   0.496290132E+02   0.141178447E+01   0.645975730E+01   0.104515019E+03   0.584107394E-01   0.297995884E+01   0.978661298E+02   0.295550743E+01   0.150890148E+02   0.179992382E+03   0.102358664E+00   0.304405734E+00   0.347016115E+00   0.980458683E+01
  0.714500000E+02  -0.259515811E-02  -0.844542869E-01  -0.206475689E-02   0.135508106E-01  -0.337621041E-02   0.630999671E+01   0.155162780E+01   0.500934324E+02   0.141130902E+01   0.711875638E+01   0.104566678E+03   0.584017611E-01   0.297909445E+01   0.984078756E+02   0.295264538E+01   0.164969433E+02   0.179990495E+03   0.102358664E+00   0.302900953E+00   0.347632995E+00   0.980790890E+01
  0.717000000E+02  -0.799837297E-02  -0.258971541E+00  -0.403514001E-02   0.248436464E-01  -0.514654114E-02   0.630999478E+01   0.155394838E+01   0.505211951E+02   0.141128970E+01   0.778653159E+01   0.104519411E+03   0.583926147E-01   0.297750823E+01   0.990937524E+02   0.294942406E+01   0.179029775E+02   0.179990374E+03   0.102358664E+00   0.301210180E+00   0.348495872E+00   0.980198117E+01
  0.719500000E+02  -0.742119825E-02  -0.242426988E+00  -0.534466779E-02   0.339102455E-01  -0.401572184E-02   0.630999945E+01   0.155777932E+01   0.509957536E+02   0.140990145E+01   0.845352681E+01   0.104534806E+03   0.584177967E-01   0.297979899E+01   0.100065116E+03   0.294584381E+01   0.193069545E+02   0.179990240E+03   0.102358664E+00   0.299837140E+00   0.349010817E+00   0.980762968E+01
  0.722000000E+02  -0.582798899E-02  -0.191387189E+00  -0.533984190E-02   0.362825908E-01  -0.581688906E-02   0.631000085E+01   0.155865393E+01   0.513685793E+02   0.140908574E+01   0.912822930E+01   0.104479134E+03   0.584243993E-01   0.297993087E+01   0.100992751E+03   0.294190503E+01   0.207087120E+02   0.179990090E+03   0.102358664E+00   0.297966149E+00   0.349845230E+00   0.980364779E+01
  0.724500000E+02  -0.861930979E-02  -0.285852809E+00  -0.596748481E-02   0.424032710E-01  -0.862745873E-02   0.631000007E+01   0.156310923E+01   0.518542136E+02   0.140777263E+01   0.980229423E+01   0.104438157E+03   0.584258283E-01   0.297890318E+01   0.100658324E+03   0.293760816E+01   0.221080874E+02   0.179989925E+03   0.102358664E+00   0.296627333E+00   0.350276648E+00   0.979989192E+01
  0.727000000E+02  -0.107763909E-01  -0.360086502E+00  -0.551806238E-02   0.415776127E-01  -0.101404058E-01   0.631000119E+01   0.156722227E+01   0.523227730E+02   0.140630190E+01   0.104805523E+02   0.104361423E+03   0.584230681E-01   0.297910744E+01   0.101876159E+03   0.293295367E+01   0.235049186E+02   0.179989745E+03   0.102358664E+00   0.295194436E+00   0.350897253E+00   0.979218581E+01
