 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.25820E+02       0.64309E-02       0.25390E+00       0.20647E+01      -0.23740E+00      -0.58051E+00
      0      1       0.14118E+02       0.97685E-03      -0.61779E+00      -0.56817E+01       0.94596E+00       0.53928E+01
      0      1       0.38934E+02      -0.10102E-03       0.49988E+00       0.44335E+01       0.15789E+00       0.17610E+01
      0      1      -0.37858E+02       0.61449E-02      -0.20645E-01      -0.58009E-01      -0.84100E+00      -0.82094E+01
      0      1       0.20395E+02      -0.49379E-02      -0.29103E+00      -0.34821E+01      -0.34325E+00      -0.24913E+01
      0      1      -0.54809E+01       0.60769E-02      -0.37860E+00      -0.34441E+01      -0.32070E+00      -0.24376E+01
      0      1       0.21883E+02      -0.44508E-02      -0.15041E+00      -0.16228E+01       0.48248E+00       0.27784E+01
      0      1      -0.37139E+02       0.36455E-02      -0.14089E+00      -0.18902E+01      -0.89967E+00      -0.45562E+01
      0      1      -0.84796E+01       0.56080E-02      -0.54663E+00      -0.56243E+01      -0.44648E+00      -0.41401E+01
      0      1      -0.38745E+02      -0.30418E-02       0.21535E+00       0.24794E+01      -0.82558E+00      -0.53940E+01
      0      1      -0.74641E+01      -0.37031E-02       0.18705E+00       0.22063E+01       0.78548E+00       0.35734E+01
      0      1      -0.82350E+01      -0.51724E-03       0.35273E-01      -0.42788E+00      -0.92972E+00      -0.54720E+01
      0      1       0.70656E+01       0.60149E-02       0.27545E-01      -0.52663E+00      -0.40713E+00      -0.28121E+01
      0      1      -0.12186E+02       0.34058E-02      -0.33316E+00      -0.32499E+01      -0.68613E+00      -0.50889E+01
      0      1      -0.30533E+02       0.42250E-02      -0.24213E-01      -0.22096E+00       0.28878E+00       0.26517E+01
      0      1      -0.17856E+02       0.27663E-02       0.78242E+00       0.73322E+01      -0.28522E+00      -0.31762E+01
      0      1       0.35873E+02      -0.33118E-02       0.68131E+00       0.70164E+01       0.88183E+00       0.43921E+01
      0      1       0.13312E+02      -0.58509E-02      -0.62134E+00      -0.66801E+01      -0.69112E+00      -0.54564E+01
      0      1      -0.17271E+02       0.32406E-02       0.38056E-01       0.23262E+00       0.32357E-01       0.10535E+01
      0      1       0.40900E+02      -0.39394E-02       0.43214E+00       0.40951E+01      -0.35828E+00      -0.46850E+01
      0      1      -0.36832E+02      -0.50377E-02      -0.13866E+00      -0.58920E+00       0.65680E+00       0.43303E+01
      0      1      -0.30680E+02       0.22038E-02       0.42861E-01       0.16940E+00      -0.61834E+00      -0.42197E+01
      0      1       0.24236E+02      -0.57492E-02       0.63253E+00       0.60799E+01      -0.60482E-01       0.15698E+01
      0      1       0.36869E+02       0.30062E-02      -0.30843E+00      -0.28560E+01       0.59438E+00       0.60085E+01
      0      1      -0.29338E+02      -0.11364E-03       0.46647E+00       0.53043E+01       0.89026E+00       0.51773E+01
      0      1      -0.34703E+01       0.39660E-02       0.10037E+00       0.17071E+01       0.39164E+00       0.37887E+01
      0      1       0.37902E+02      -0.22616E-02      -0.70241E+00      -0.71536E+01       0.38555E+00       0.35424E+01
      0      1       0.34952E+02       0.61994E-02      -0.44887E+00      -0.50295E+01      -0.39040E+00      -0.24994E+01
      0      1      -0.30311E+02      -0.43540E-02      -0.84579E-01      -0.15887E+01       0.68073E+00       0.50519E+01
      0      1      -0.36191E+02      -0.18557E-02       0.59608E+00       0.64116E+01      -0.29453E+00      -0.10520E+01
      0      1       0.24421E+02       0.40133E-02       0.83123E+00       0.74180E+01       0.42553E+00       0.24123E+01
      0      1      -0.30844E+02       0.62439E-02      -0.37028E+00      -0.28805E+01       0.76395E+00       0.60232E+01
      0      1       0.32601E+02       0.59850E-02      -0.12852E-01      -0.30854E+00      -0.64469E-01      -0.93346E+00
      0      1      -0.22278E+01      -0.29514E-02       0.79148E+00       0.73164E+01       0.75290E+00       0.53602E+01
      0      1       0.37653E+02      -0.39849E-02       0.38706E+00       0.33103E+01      -0.14214E+00      -0.53215E+00
      0      1      -0.95877E+01       0.52383E-02       0.20233E+00       0.13630E+01      -0.79974E+00      -0.64320E+01
      0      1       0.13181E+02       0.21756E-02      -0.64791E+00      -0.63331E+01      -0.60641E+00      -0.58201E+01
      0      1      -0.63258E+01      -0.40896E-02      -0.16544E+00      -0.78974E+00      -0.53031E+00      -0.33479E+01
      0      1       0.34304E+02       0.36916E-02       0.12579E+00       0.83235E+00      -0.74581E-01       0.10957E+01
      0      1       0.15029E+02       0.78972E-03       0.33911E+00       0.37862E+01       0.78565E-01      -0.81561E+00
      0      1      -0.40106E+02      -0.55373E-02       0.24093E+00       0.22044E+01      -0.76117E+00      -0.71900E+01
      0      1       0.40624E+02       0.33075E-02      -0.14391E+00      -0.20542E+01       0.40926E+00       0.34968E+01
      0      1      -0.41025E+01       0.14725E-02      -0.28857E+00      -0.30851E+01       0.43068E+00       0.17125E+01
      0      1      -0.27661E+02      -0.27016E-02      -0.26152E+00      -0.31594E+01       0.93707E+00       0.76126E+01
      0      1       0.20258E+02       0.51147E-03       0.70723E+00       0.65738E+01       0.34230E-01      -0.17535E+01
      0      1      -0.15204E+02      -0.40758E-02      -0.28527E+00      -0.31082E+01       0.28131E+00       0.40030E+01
      0      1      -0.30124E+02      -0.39989E-02       0.60284E-01       0.16603E+00      -0.88291E+00      -0.46802E+01
      0      1      -0.14779E+02      -0.62415E-02      -0.64532E+00      -0.57782E+01       0.22964E+00      -0.32393E+00
      0      1       0.11116E+02       0.51239E-02      -0.26922E+00      -0.31571E+01      -0.94199E+00      -0.73181E+01
      0      1      -0.29874E+02       0.41268E-02      -0.39110E-01      -0.93801E+00      -0.71827E+00      -0.59651E+01
      0      1      -0.25745E+01       0.38549E-02      -0.34774E+00      -0.39854E+01       0.11336E+00       0.15511E+01
      0      1      -0.56093E+01       0.37146E-02      -0.35842E+00      -0.37371E+01       0.27821E+00       0.36604E+01
      0      1       0.23618E+01       0.18187E-02      -0.39545E+00      -0.41023E+01       0.69959E+00       0.50940E+01
      0      1       0.34521E+02      -0.52340E-02      -0.37443E+00      -0.30914E+01      -0.83877E+00      -0.66204E+01
      0      1       0.38385E+02       0.47833E-03       0.55107E+00       0.61529E+01       0.95106E+00       0.60937E+01
      0      1       0.15893E+02      -0.47491E-02      -0.66250E+00      -0.57269E+01       0.86384E+00       0.75116E+01
      0      1       0.11821E+02       0.29451E-02       0.31413E+00       0.30119E+01      -0.81272E+00      -0.46794E+01
      0      1      -0.26647E+02      -0.33704E-02       0.23433E+00       0.24560E+01      -0.44837E+00      -0.32084E+01
      0      1      -0.35561E+02       0.41548E-02      -0.21099E+00      -0.28572E+01      -0.75890E+00      -0.54683E+01
      0      1       0.52704E+01      -0.39347E-02      -0.42311E+00      -0.40412E+01       0.71936E+00       0.41427E+01
      0      1      -0.36339E+02      -0.19496E-02      -0.21985E+00      -0.24119E+01       0.86475E+00       0.75611E+01
      0      1       0.12439E+02       0.12982E-03       0.24064E+00       0.16861E+01      -0.47210E+00      -0.44874E+01
      0      1      -0.95860E+01       0.48679E-02      -0.79274E-01      -0.17376E+01       0.16030E+00       0.93931E+00
      0      1       0.39703E+02       0.55360E-02      -0.70330E+00      -0.60176E+01      -0.31199E+00      -0.21872E+01
      0      1       0.21050E+02      -0.11979E-02       0.60464E+00       0.62873E+01      -0.63306E+00      -0.53529E+01
      0      1      -0.13451E+01      -0.45627E-02      -0.22684E+00      -0.21075E+01      -0.96398E+00      -0.52104E+01
      0      1      -0.27238E+02       0.23177E-02      -0.61697E+00      -0.56116E+01      -0.16810E+00       0.43623E-02
      0      1      -0.26480E+02      -0.56455E-02       0.56883E+00       0.53694E+01       0.68072E+00       0.28774E+01
      0      1       0.24085E+02       0.49873E-02      -0.33472E+00      -0.30006E+01       0.27757E+00       0.43727E+01
      0      1       0.12210E+02      -0.42406E-02      -0.69626E+00      -0.60872E+01       0.67911E+00       0.39799E+01
      0      1       0.21327E+02      -0.36823E-02       0.57196E+00       0.55425E+01      -0.92608E+00      -0.68503E+01
      0      1       0.18142E+02       0.69234E-03      -0.16434E+00      -0.14695E+01       0.62917E+00       0.55163E+01
      0      1       0.15536E+02      -0.27602E-02      -0.42699E+00      -0.43100E+01      -0.19343E+00      -0.20497E+01
      0      1       0.39450E+02      -0.15821E-02       0.52527E+00       0.59280E+01       0.52779E+00       0.30843E+01
      0      1       0.15277E+02       0.56483E-02      -0.52032E+00      -0.51416E+01      -0.63213E+00      -0.58118E+01
      0      1      -0.60381E+01      -0.50996E-02      -0.20504E+00      -0.16238E+01       0.82978E-01      -0.43974E+00
      0      1       0.18741E+02      -0.12034E-02      -0.59747E+00      -0.60472E+01       0.18219E-01       0.11256E+01
      0      1      -0.15952E+01      -0.29155E-02      -0.19175E+00      -0.18419E+01      -0.89478E+00      -0.46893E+01
      0      1      -0.26299E+01      -0.56391E-02       0.39311E+00       0.38235E+01      -0.99059E+00      -0.64822E+01
      0      1       0.57184E-01      -0.37353E-02       0.17103E+00       0.13522E+01       0.48198E+00       0.25455E+01
      0      1      -0.27116E+02       0.28752E-02       0.17081E+00       0.14256E+01      -0.13311E+00      -0.17728E+01
      0      1       0.13863E+02      -0.42739E-02       0.13727E+00       0.18095E+01      -0.50541E+00      -0.18702E+01
      0      1       0.23142E+02       0.55030E-02       0.49149E+00       0.40612E+01       0.78668E+00       0.58628E+01
      0      1       0.22823E+02      -0.34805E-02      -0.20855E+00      -0.14321E+01       0.36423E+00       0.37843E+01
      0      1       0.31465E+02       0.15573E-03      -0.29008E-01       0.57079E+00       0.64724E-01       0.15450E+01
      0      1       0.92863E+01       0.43712E-02      -0.32505E+00      -0.32914E+01      -0.28558E+00      -0.42524E+01
      0      1       0.32647E+02       0.31775E-02       0.74405E+00       0.67368E+01      -0.44925E+00      -0.43925E+01
      0      1       0.26508E+02      -0.28501E-02      -0.59487E+00      -0.55698E+01       0.71539E+00       0.42554E+01
      0      1       0.66245E+01      -0.32139E-02      -0.13949E+00      -0.15839E+01       0.44183E+00       0.38019E+01
      0      1       0.26658E+02       0.11780E-02       0.65041E+00       0.60636E+01      -0.35975E+00      -0.41369E+01
      0      1      -0.15449E+02      -0.21496E-02      -0.59466E+00      -0.53246E+01       0.57046E+00       0.36940E+01
      0      1      -0.37553E+02      -0.50464E-02      -0.14829E+00      -0.75854E+00       0.46591E+00       0.23791E+01
      0      1       0.10309E+02      -0.38684E-02      -0.72464E+00      -0.65706E+01      -0.24437E+00      -0.29408E+01
      0      1      -0.30412E+01      -0.13104E-02       0.23431E+00       0.18574E+01      -0.71898E-01       0.13229E+01
      0      1      -0.38722E+02      -0.36400E-02       0.46894E+00       0.46549E+01       0.72704E+00       0.51980E+01
      0      1       0.46635E+01      -0.20985E-02       0.37704E+00       0.33888E+01       0.38649E+00       0.10747E+01
      0      1      -0.24454E+02      -0.34538E-02       0.14241E+00       0.20386E+01       0.23736E+00       0.15601E+01
      0      1      -0.12149E+02      -0.51236E-02      -0.33305E+00      -0.31395E+01      -0.30515E+00      -0.43204E+01
      0      1       0.12914E+02      -0.18468E-02       0.39869E+00       0.44346E+01       0.87926E+00       0.47796E+01
      0      1      -0.11075E+02      -0.58947E-03      -0.59830E+00      -0.66756E+01       0.41010E+00       0.24824E+01
      0      1       0.32765E+02       0.47912E-02       0.77780E-02      -0.39585E+00      -0.73806E+00      -0.72610E+01
      0      1       0.35791E+02      -0.98890E-03       0.75775E+00       0.69585E+01       0.64294E+00       0.31062E+01
      0      1      -0.33938E+02      -0.10559E-02       0.85030E-01       0.12204E+01       0.21473E+00       0.15597E+01
      0      1      -0.21100E+02      -0.19774E-02      -0.15257E+00      -0.83266E+00      -0.30935E+00      -0.57530E+00
      0      1      -0.30776E+02       0.34379E-02       0.20605E+00       0.13775E+01       0.55369E+00       0.36282E+01
      0      1      -0.17497E+02      -0.34943E-02      -0.22983E+00      -0.23552E+01      -0.54350E+00      -0.37128E+01
      0      1       0.41973E+01       0.71978E-05       0.42939E+00       0.39379E+01      -0.89870E+00      -0.73450E+01
      0      1      -0.23180E+02       0.22659E-03      -0.53309E-01      -0.13279E+01       0.54870E+00       0.53491E+01
      0      1       0.30654E+02       0.30759E-02      -0.61737E+00      -0.58468E+01      -0.13967E+00       0.12467E+01
      0      1      -0.38318E+02       0.60250E-02      -0.54698E+00      -0.58479E+01       0.75494E+00       0.73749E+01
      0      1       0.27915E+02       0.14003E-02      -0.19768E+00      -0.22046E+01       0.91360E+00       0.65502E+01
      0      1      -0.15063E+02      -0.21321E-02       0.45117E+00       0.35395E+01       0.33354E+00       0.35050E+01
      0      1       0.65231E+01       0.52784E-02       0.43681E+00       0.37847E+01      -0.33005E+00      -0.19080E+01
      0      1      -0.18044E+02      -0.37521E-02      -0.18338E+00      -0.11586E+01       0.27059E-01      -0.36497E+00
      0      1      -0.31106E+02      -0.53540E-02      -0.61822E+00      -0.55691E+01       0.54559E+00       0.60716E+01
      0      1      -0.34370E+02      -0.52910E-02       0.33573E+00       0.30986E+01       0.75158E+00       0.51302E+01
      0      1       0.22994E+02       0.11662E-02      -0.39495E-01      -0.41981E+00       0.17431E+00       0.14217E+01
      0      1       0.25324E+02       0.39928E-02      -0.69138E+00      -0.61926E+01      -0.93991E+00      -0.52081E+01
      0      1       0.18793E+02       0.34287E-02       0.18840E+00       0.13204E+01      -0.33815E+00      -0.34327E+01
      0      1       0.11996E+02       0.60191E-02      -0.32318E+00      -0.29182E+01       0.67063E+00       0.47047E+01
      0      1      -0.78594E+01       0.54603E-02       0.67413E+00       0.71035E+01      -0.80143E+00      -0.44967E+01
      0      1       0.31048E+02       0.23655E-02       0.40062E+00       0.40252E+01      -0.11163E+00      -0.18659E+01
      0      1      -0.31045E+02       0.28095E-02      -0.64013E+00      -0.67216E+01       0.38098E+00       0.22098E+01
      0      1      -0.21371E+02      -0.25771E-02      -0.64570E+00      -0.66818E+01      -0.50402E+00      -0.27008E+01
      0      1       0.99900E+01      -0.58314E-02       0.43688E+00       0.44909E+01       0.68809E+00       0.42991E+01
      0      1       0.23304E+02       0.35383E-02       0.41105E+00       0.41526E+01       0.53881E+00       0.38797E+01
      0      1      -0.30517E+02      -0.44211E-02       0.51002E+00       0.51910E+01       0.60712E+00       0.31644E+01
      0      1      -0.39572E+02       0.63800E-02      -0.15700E+00      -0.17932E+01       0.22838E+00       0.18142E+00
      0      1      -0.18713E+02      -0.39826E-02       0.70015E+00       0.66121E+01      -0.37140E+00      -0.36812E+01
      0      1      -0.19756E+02      -0.49531E-02       0.16197E+00       0.19176E+01      -0.68899E+00      -0.40402E+01
      0      1       0.32047E+02       0.13629E-02       0.47939E+00       0.41292E+01      -0.51016E+00      -0.50263E+01
      0      1       0.20669E+02       0.12371E-02      -0.26275E+00      -0.31328E+01      -0.92193E+00      -0.72243E+01
      0      1       0.19371E+02       0.38071E-02      -0.74162E+00      -0.66999E+01       0.39788E+00       0.32995E+01
      0      1       0.40363E+01       0.50697E-02       0.48209E-01       0.65560E+00       0.67604E+00       0.35813E+01
      0      1      -0.22056E+01      -0.21351E-02       0.55233E+00       0.49995E+01       0.35455E+00       0.33606E+01
      0      1      -0.17577E+02      -0.17136E-02       0.16194E+00       0.14951E+01      -0.85273E+00      -0.39837E+01
      0      1      -0.90327E-01      -0.17530E-02       0.42669E+00       0.42140E+01      -0.27715E+00      -0.36389E+01
      0      1      -0.30935E+02      -0.12575E-02       0.30747E+00       0.25985E+01      -0.91476E+00      -0.75005E+01
      0      1      -0.34512E+02       0.50760E-02      -0.21221E+00      -0.13058E+01       0.24591E-01      -0.12213E+00
      0      1       0.17353E+02      -0.54481E-02      -0.54832E+00      -0.55951E+01       0.65714E+00       0.26734E+01
      0      1       0.22805E+02       0.24758E-02       0.51287E+00       0.49317E+01      -0.24394E+00      -0.38255E+01
      0      1      -0.22703E+02       0.54883E-02       0.32056E+00       0.35414E+01      -0.69565E+00      -0.54854E+01
      0      1      -0.28684E+02       0.12304E-02       0.36153E+00       0.36960E+01      -0.97135E+00      -0.58180E+01
      0      1       0.10229E+02      -0.37289E-02       0.59566E+00       0.58247E+01       0.29794E+00       0.38033E+01
      0      1       0.27111E+01       0.53738E-02       0.44393E+00       0.37676E+01       0.79099E+00       0.73925E+01
      0      1       0.43574E+01      -0.45319E-02       0.48446E+00       0.41004E+01       0.79991E+00       0.71123E+01
