       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.552000000E+02   0.238997797E-06   0.135248842E-05   0.495857521E-07   0.180665088E-05   0.192257063E-02   0.818999999E+01   0.213269269E+00   0.148956459E+01   0.213294500E+00   0.148610462E+01   0.104270885E+03   0.585088636E-01   0.511278881E+00   0.358198301E+01   0.514754437E+00   0.357877581E+01   0.179998279E+03   0.102667218E+00   0.418268450E-01   0.416655708E-01   0.127182793E+02
  0.552000000E+02   0.238997797E-06   0.135248842E-05   0.495857521E-07   0.180665088E-05   0.192257063E-02   0.818999999E+01   0.213269269E+00   0.148956459E+01   0.213294500E+00   0.148610462E+01   0.104270885E+03   0.585088636E-01   0.511278881E+00   0.358198301E+01   0.514754437E+00   0.357877581E+01   0.179998279E+03   0.102667218E+00   0.418268450E-01   0.416655708E-01   0.127182793E+02
  0.577000000E+02   0.242379018E-06   0.135248842E-05   0.541023793E-07   0.180665088E-05   0.255184261E-02   0.818999999E+01   0.213807429E+00   0.148956459E+01   0.213873769E+00   0.148610462E+01   0.104270784E+03   0.585088636E-01   0.513675374E+00   0.358198301E+01   0.515951370E+00   0.357877581E+01   0.179998210E+03   0.102667218E+00   0.418268450E-01   0.416655708E-01   0.127182569E+02
  0.602000000E+02   0.245760239E-06   0.135248842E-05   0.586190065E-07   0.180665088E-05   0.255285888E-02   0.818999999E+01   0.214408925E+00   0.148956459E+01   0.214515830E+00   0.148610462E+01   0.104270728E+03   0.585088636E-01   0.516071866E+00   0.358198301E+01   0.517148304E+00   0.357877581E+01   0.179994700E+03   0.102667218E+00   0.418268450E-01   0.416655708E-01   0.127182569E+02
  0.602000000E+02   0.245760239E-06   0.135248842E-05   0.586190065E-07   0.180665088E-05   0.255285888E-02   0.818999999E+01   0.214408925E+00   0.148956459E+01   0.214515830E+00   0.148610462E+01   0.104270728E+03   0.585088636E-01   0.516071866E+00   0.358198301E+01   0.517148304E+00   0.357877581E+01   0.179994700E+03   0.102667218E+00   0.418268450E-01   0.416655708E-01   0.127182569E+02
  0.604500000E+02   0.246103318E-06   0.139215257E-05   0.590599423E-07   0.172075926E-05   0.255296051E-02   0.818999999E+01   0.214475776E+00   0.149420769E+01   0.214580229E+00   0.148160537E+01   0.104270722E+03   0.585088636E-01   0.516319308E+00   0.359049506E+01   0.517260190E+00   0.356276000E+01   0.179994349E+03   0.102667218E+00   0.418268467E-01   0.416655682E-01   0.127182570E+02
  0.607000000E+02   0.246456319E-06   0.143186419E-05   0.594793481E-07   0.163441146E-05   0.255306218E-02   0.818999999E+01   0.214549732E+00   0.149932915E+01   0.214638769E+00   0.147750235E+01   0.104270717E+03   0.585088636E-01   0.516582338E+00   0.361082985E+01   0.517356457E+00   0.354663658E+01   0.179993998E+03   0.102667218E+00   0.418268484E-01   0.416655658E-01   0.127182570E+02
  0.609500000E+02   0.246819254E-06   0.147162391E-05   0.598771103E-07   0.154761136E-05   0.255316395E-02   0.818999999E+01   0.214630793E+00   0.150492472E+01   0.214691449E+00   0.147379937E+01   0.104270711E+03   0.585088636E-01   0.516860965E+00   0.363127369E+01   0.517437104E+00   0.353283936E+01   0.179993647E+03   0.102667218E+00   0.418268502E-01   0.416655634E-01   0.127182570E+02
  0.612000000E+02   0.247192135E-06   0.151143236E-05   0.602531164E-07   0.146036286E-05   0.255326587E-02   0.818999999E+01   0.214718963E+00   0.151098979E+01   0.214738265E+00   0.147049990E+01   0.104270706E+03   0.585088636E-01   0.517155198E+00   0.365182719E+01   0.517502127E+00   0.353285950E+01   0.179993296E+03   0.102667218E+00   0.418268521E-01   0.416655610E-01   0.127182570E+02
  0.614500000E+02   0.247574975E-06   0.155129016E-05   0.606072547E-07   0.137266995E-05   0.255336801E-02   0.818999999E+01   0.214814242E+00   0.151751946E+01   0.214779218E+00   0.146760707E+01   0.104270700E+03   0.585088636E-01   0.517465045E+00   0.367249099E+01   0.517551525E+00   0.353277297E+01   0.179992945E+03   0.102667218E+00   0.418268541E-01   0.416655588E-01   0.127182570E+02
  0.617000000E+02   0.247967784E-06   0.159119793E-05   0.609394147E-07   0.128453664E-05   0.255347042E-02   0.818999999E+01   0.214916634E+00   0.152450855E+01   0.214814304E+00   0.146512362E+01   0.104270694E+03   0.585088636E-01   0.517790516E+00   0.369326570E+01   0.517585296E+00   0.353257979E+01   0.179992595E+03   0.102667218E+00   0.418268562E-01   0.416655566E-01   0.127182570E+02
  0.619500000E+02   0.248370578E-06   0.163115627E-05   0.612494867E-07   0.119596697E-05   0.255357317E-02   0.818999999E+01   0.215026139E+00   0.153195161E+01   0.214843522E+00   0.146305195E+01   0.104270689E+03   0.585088636E-01   0.518131621E+00   0.371415196E+01   0.517603439E+00   0.353227994E+01   0.179992244E+03   0.102667218E+00   0.418268584E-01   0.416655545E-01   0.127182570E+02
  0.622000000E+02   0.248783367E-06   0.167116579E-05   0.615373621E-07   0.110696505E-05   0.255367631E-02   0.818999999E+01   0.215142761E+00   0.153984295E+01   0.214866872E+00   0.146139406E+01   0.104270683E+03   0.585088636E-01   0.518488369E+00   0.373515038E+01   0.517605955E+00   0.353187346E+01   0.179991893E+03   0.102667218E+00   0.418268607E-01   0.416655524E-01   0.127182570E+02
  0.624500000E+02   0.249206165E-06   0.171122707E-05   0.618029335E-07   0.101753505E-05   0.255377989E-02   0.818999999E+01   0.215266501E+00   0.154817665E+01   0.214884353E+00   0.146015155E+01   0.104270678E+03   0.585088636E-01   0.518860772E+00   0.375626162E+01   0.517592841E+00   0.353136034E+01   0.179991542E+03   0.102667218E+00   0.418268631E-01   0.416655504E-01   0.127182570E+02
  0.627000000E+02   0.249638985E-06   0.175134069E-05   0.620460943E-07   0.927681142E-06   0.255388399E-02   0.818999999E+01   0.215397364E+00   0.155694662E+01   0.214895963E+00   0.145932565E+01   0.104270672E+03   0.585088636E-01   0.519248840E+00   0.377748630E+01   0.517564100E+00   0.353074059E+01   0.179991191E+03   0.102667218E+00   0.418268656E-01   0.416655485E-01   0.127182570E+02
  0.629500000E+02   0.250081840E-06   0.179150724E-05   0.622667391E-07   0.837407581E-06   0.255398865E-02   0.818999999E+01   0.215535350E+00   0.156614658E+01   0.214901702E+00   0.145891715E+01   0.104270666E+03   0.585088636E-01   0.519652586E+00   0.379882506E+01   0.517519731E+00   0.353001425E+01   0.179990840E+03   0.102667218E+00   0.418268681E-01   0.416655467E-01   0.127182570E+02
  0.632000000E+02   0.250534743E-06   0.183172728E-05   0.624647635E-07   0.746718654E-06   0.255409395E-02   0.818999999E+01   0.215680464E+00   0.157577009E+01   0.214901570E+00   0.145892646E+01   0.104270661E+03   0.585088636E-01   0.520072022E+00   0.382027856E+01   0.517459737E+00   0.352918134E+01   0.179990490E+03   0.102667218E+00   0.418268708E-01   0.416655449E-01   0.127182570E+02
  0.634500000E+02   0.250997708E-06   0.187200135E-05   0.626400642E-07   0.655618697E-06   0.255419992E-02   0.818999999E+01   0.215832709E+00   0.158581059E+01   0.214895568E+00   0.145935356E+01   0.104270655E+03   0.585088636E-01   0.520507161E+00   0.384184743E+01   0.517384119E+00   0.352824187E+01   0.179990139E+03   0.102667218E+00   0.418268735E-01   0.416655432E-01   0.127182570E+02
  0.637000000E+02   0.251470748E-06   0.191233002E-05   0.627925390E-07   0.564112092E-06   0.255430665E-02   0.818999999E+01   0.215992087E+00   0.159626143E+01   0.214883694E+00   0.146019804E+01   0.104270650E+03   0.585088636E-01   0.520958014E+00   0.386353233E+01   0.517292879E+00   0.352719587E+01   0.179989789E+03   0.102667218E+00   0.418268764E-01   0.416655416E-01   0.127182571E+02
  0.639500000E+02   0.251953877E-06   0.195271380E-05   0.629220867E-07   0.472203269E-06   0.255441418E-02   0.818999999E+01   0.216158602E+00   0.160711583E+01   0.214865951E+00   0.146145908E+01   0.104270644E+03   0.585088636E-01   0.521424598E+00   0.388533392E+01   0.517186020E+00   0.352604338E+01   0.179989438E+03   0.102667218E+00   0.418268793E-01   0.416655400E-01   0.127182571E+02
  0.642000000E+02   0.252447110E-06   0.199315323E-05   0.630286074E-07   0.379896702E-06   0.255452257E-02   0.818999999E+01   0.216332259E+00   0.161836699E+01   0.214842338E+00   0.146313544E+01   0.104270639E+03   0.585088636E-01   0.521906924E+00   0.390725285E+01   0.517063545E+00   0.352478444E+01   0.179989088E+03   0.102667218E+00   0.418268824E-01   0.416655386E-01   0.127182571E+02
  0.644500000E+02   0.252950459E-06   0.203364881E-05   0.631120023E-07   0.287196914E-06   0.255463188E-02   0.818999999E+01   0.216513060E+00   0.163000803E+01   0.214812856E+00   0.146522550E+01   0.104270633E+03   0.585088636E-01   0.522405008E+00   0.392928979E+01   0.516925458E+00   0.352356824E+01   0.179988737E+03   0.102667218E+00   0.418268855E-01   0.416655371E-01   0.127182571E+02
  0.647000000E+02   0.253463939E-06   0.207420106E-05   0.631721735E-07   0.194108474E-06   0.255474218E-02   0.818999999E+01   0.216701009E+00   0.164203206E+01   0.214777507E+00   0.146772724E+01   0.104270628E+03   0.585088636E-01   0.522918865E+00   0.395144539E+01   0.516771763E+00   0.353867828E+01   0.179988387E+03   0.102667218E+00   0.418268887E-01   0.416655358E-01   0.127182571E+02
  0.649500000E+02   0.253987564E-06   0.211481045E-05   0.632090245E-07   0.100635997E-06   0.255485353E-02   0.818999999E+01   0.216896112E+00   0.165443214E+01   0.214736292E+00   0.147063825E+01   0.104270622E+03   0.585088636E-01   0.523448511E+00   0.397372034E+01   0.516602465E+00   0.355368151E+01   0.179988037E+03   0.102667218E+00   0.418268920E-01   0.416655345E-01   0.127182571E+02
  0.652000000E+02   0.254521349E-06   0.215547746E-05   0.632224599E-07   0.678414592E-08   0.255496597E-02   0.818999999E+01   0.217098371E+00   0.166720139E+01   0.214689212E+00   0.147395576E+01   0.104270617E+03   0.585088636E-01   0.523993961E+00   0.400178098E+01   0.516417569E+00   0.356857746E+01   0.179987687E+03   0.102667218E+00   0.418268955E-01   0.416655333E-01   0.127182571E+02
  0.654500000E+02   0.255065308E-06   0.219620256E-05   0.632123854E-07  -0.874423711E-07   0.255507958E-02   0.818999999E+01   0.217307792E+00   0.168033290E+01   0.214636269E+00   0.147767664E+01   0.104270611E+03   0.585088636E-01   0.524555232E+00   0.403841232E+01   0.516217081E+00   0.358336569E+01   0.179987337E+03   0.102667218E+00   0.418268990E-01   0.416655322E-01   0.127182571E+02
  0.657000000E+02   0.255619455E-06   0.223698619E-05   0.631787079E-07  -0.182038798E-06   0.255519441E-02   0.818999999E+01   0.217524378E+00   0.169381981E+01   0.214577466E+00   0.148179739E+01   0.104270606E+03   0.585088636E-01   0.525132340E+00   0.407516564E+01   0.516001006E+00   0.359804575E+01   0.179986987E+03   0.102667218E+00   0.418269026E-01   0.416655312E-01   0.127182571E+02
  0.659500000E+02   0.256183806E-06   0.227782879E-05   0.631213355E-07  -0.277000333E-06   0.255531052E-02   0.818999999E+01   0.217748135E+00   0.170765533E+01   0.214512805E+00   0.148631420E+01   0.104270600E+03   0.585088636E-01   0.525725304E+00   0.411204206E+01   0.515769351E+00   0.361261720E+01   0.179986638E+03   0.102667218E+00   0.418269063E-01   0.416655302E-01   0.127182571E+02
  0.662000000E+02   0.256758374E-06   0.231873078E-05   0.630401777E-07  -0.372322126E-06   0.255542797E-02   0.818999999E+01   0.217979068E+00   0.172183269E+01   0.214442287E+00   0.149122293E+01   0.104270595E+03   0.585088636E-01   0.526334141E+00   0.414904269E+01   0.515522123E+00   0.362707960E+01   0.179986288E+03   0.102667218E+00   0.418269101E-01   0.416655293E-01   0.127182571E+02
  0.664500000E+02   0.257343176E-06   0.235969257E-05   0.629351449E-07  -0.467999283E-06   0.255554683E-02   0.818999999E+01   0.218217181E+00   0.173634521E+01   0.214365917E+00   0.149651912E+01   0.104270589E+03   0.585088636E-01   0.526958870E+00   0.418616865E+01   0.515259329E+00   0.364143252E+01   0.179985939E+03   0.102667218E+00   0.418269140E-01   0.416655284E-01   0.127182571E+02
  0.667000000E+02   0.257938226E-06   0.240071454E-05   0.628061489E-07  -0.564026860E-06   0.255566715E-02   0.818999999E+01   0.218462480E+00   0.175118629E+01   0.214283696E+00   0.150219805E+01   0.104270584E+03   0.585088636E-01   0.527599509E+00   0.422342105E+01   0.514980978E+00   0.365567551E+01   0.179985590E+03   0.102667218E+00   0.418269180E-01   0.416655277E-01   0.127182572E+02
  0.669500000E+02   0.258543538E-06   0.244179708E-05   0.626531027E-07  -0.660399869E-06   0.255578899E-02   0.818999999E+01   0.218714971E+00   0.176634943E+01   0.214195629E+00   0.150825470E+01   0.104270578E+03   0.585088636E-01   0.528256078E+00   0.426080102E+01   0.514687077E+00   0.366980815E+01   0.179985240E+03   0.102667218E+00   0.418269221E-01   0.416655270E-01   0.127182572E+02
  0.672000000E+02   0.259159129E-06   0.248294054E-05   0.624759206E-07  -0.757113274E-06   0.255591242E-02   0.818999999E+01   0.218974658E+00   0.178182819E+01   0.214101718E+00   0.151468383E+01   0.104270573E+03   0.585088636E-01   0.528928597E+00   0.429830970E+01   0.514377637E+00   0.368383001E+01   0.179984891E+03   0.102667218E+00   0.418269263E-01   0.416655264E-01   0.127182572E+02
  0.674500000E+02   0.259785014E-06   0.252414526E-05   0.622745181E-07  -0.854161994E-06   0.255603748E-02   0.818999999E+01   0.219241548E+00   0.179761629E+01   0.214001967E+00   0.152147993E+01   0.104270567E+03   0.585088636E-01   0.529617085E+00   0.433594822E+01   0.514052665E+00   0.370030163E+01   0.179984543E+03   0.102667218E+00   0.418269306E-01   0.416655258E-01   0.127182572E+02
  0.677000000E+02   0.260421207E-06   0.256541156E-05   0.620488120E-07  -0.951540901E-06   0.255616426E-02   0.818999999E+01   0.219515646E+00   0.181370752E+01   0.213896381E+00   0.152863730E+01   0.104270562E+03   0.585088636E-01   0.530321565E+00   0.437371770E+01   0.513712172E+00   0.371967286E+01   0.179984194E+03   0.102667218E+00   0.418269350E-01   0.416655254E-01   0.127182572E+02
  0.679500000E+02   0.261067725E-06   0.260673976E-05   0.617987205E-07  -0.104924482E-05   0.255629280E-02   0.818999999E+01   0.219796959E+00   0.183009581E+01   0.213784962E+00   0.153615004E+01   0.104270556E+03   0.585088636E-01   0.531042056E+00   0.441161930E+01   0.513356169E+00   0.373893181E+01   0.179983845E+03   0.102667218E+00   0.418269395E-01   0.416655250E-01   0.127182572E+02
  0.682000000E+02   0.261724582E-06   0.264813014E-05   0.615241630E-07  -0.114726853E-05   0.255642316E-02   0.818999999E+01   0.220085493E+00   0.184677520E+01   0.213667716E+00   0.154401204E+01   0.104270551E+03   0.585088636E-01   0.531778581E+00   0.444965416E+01   0.512984665E+00   0.375807788E+01   0.179983497E+03   0.102667218E+00   0.418269441E-01   0.416655246E-01   0.127182572E+02
  0.684500000E+02   0.262391795E-06   0.268958297E-05   0.612250601E-07  -0.124560676E-05   0.255655541E-02   0.818999999E+01   0.220381254E+00   0.186373986E+01   0.213544647E+00   0.155221707E+01   0.104270545E+03   0.585088636E-01   0.532531162E+00   0.448782343E+01   0.512597672E+00   0.377711050E+01   0.179983149E+03   0.102667218E+00   0.418269488E-01   0.416655244E-01   0.127182572E+02
  0.687000000E+02   0.263069379E-06   0.273109849E-05   0.609013338E-07  -0.134425420E-05   0.255668961E-02   0.818999999E+01   0.220684249E+00   0.188098410E+01   0.213415760E+00   0.156075873E+01   0.104270540E+03   0.585088636E-01   0.533299822E+00   0.452612826E+01   0.512195202E+00   0.379602910E+01   0.179982801E+03   0.102667218E+00   0.418269536E-01   0.416655242E-01   0.127182572E+02
  0.689500000E+02   0.263757349E-06   0.277267695E-05   0.605529076E-07  -0.144320550E-05   0.255682582E-02   0.818999999E+01   0.220994484E+00   0.189850234E+01   0.213281060E+00   0.156963050E+01   0.104270534E+03   0.585088636E-01   0.534084584E+00   0.456456980E+01   0.511777267E+00   0.381483310E+01   0.179983091E+03   0.102667218E+00   0.418269585E-01   0.416655241E-01   0.127182572E+02
  0.692000000E+02   0.264455722E-06   0.281431855E-05   0.601797062E-07  -0.154245524E-05   0.255696410E-02   0.818999999E+01   0.221311967E+00   0.191628918E+01   0.213140553E+00   0.157882575E+01   0.104270529E+03   0.585088636E-01   0.534885471E+00   0.460314923E+01   0.511343879E+00   0.383352194E+01   0.179983588E+03   0.102667218E+00   0.418269635E-01   0.416655241E-01   0.127182572E+02
  0.694500000E+02   0.265164514E-06   0.285602347E-05   0.597816556E-07  -0.164199797E-05   0.255710451E-02   0.818999999E+01   0.221636705E+00   0.193433931E+01   0.212994242E+00   0.158833777E+01   0.104270523E+03   0.585088636E-01   0.535702508E+00   0.464186770E+01   0.510895052E+00   0.385209505E+01   0.179984084E+03   0.102667218E+00   0.418269686E-01   0.416655242E-01   0.127182572E+02
  0.697000000E+02   0.265883739E-06   0.289779189E-05   0.593586833E-07  -0.174182821E-05   0.255724711E-02   0.818999999E+01   0.221968705E+00   0.195264758E+01   0.212842136E+00   0.159815976E+01   0.104270518E+03   0.585088636E-01   0.536535720E+00   0.468072639E+01   0.510430799E+00   0.387055188E+01   0.179984581E+03   0.102667218E+00   0.418269738E-01   0.416655243E-01   0.127182572E+02
  0.699500000E+02   0.266613415E-06   0.293962394E-05   0.589107180E-07  -0.184194040E-05   0.255739196E-02   0.818999999E+01   0.222307974E+00   0.197120899E+01   0.212684238E+00   0.160828487E+01   0.104270512E+03   0.585088636E-01   0.537385132E+00   0.471972647E+01   0.509951134E+00   0.388889185E+01   0.179985077E+03   0.102667218E+00   0.418269791E-01   0.416655245E-01   0.127182572E+02
  0.702000000E+02   0.267353557E-06   0.298151976E-05   0.584376900E-07  -0.194232896E-05   0.255753914E-02   0.818999999E+01   0.222654521E+00   0.199001865E+01   0.212520557E+00   0.161870620E+01   0.104270507E+03   0.585088636E-01   0.538250769E+00   0.475886911E+01   0.509456072E+00   0.390711443E+01   0.179985572E+03   0.102667218E+00   0.418269845E-01   0.416655248E-01   0.127182572E+02
  0.704500000E+02   0.268104180E-06   0.302347943E-05   0.579395310E-07  -0.204298826E-05   0.255768869E-02   0.818999999E+01   0.223008352E+00   0.200907185E+01   0.212351097E+00   0.162941681E+01   0.104270501E+03   0.585088636E-01   0.539132658E+00   0.479882198E+01   0.508945627E+00   0.392521906E+01   0.179986068E+03   0.102667218E+00   0.418269900E-01   0.416655251E-01   0.127182572E+02
  0.707000000E+02   0.268865302E-06   0.306550304E-05   0.574161738E-07  -0.214391262E-05   0.255784068E-02   0.818999999E+01   0.223369477E+00   0.202836398E+01   0.212175866E+00   0.164040977E+01   0.104270496E+03   0.585088636E-01   0.540030824E+00   0.484746739E+01   0.508419815E+00   0.394480538E+01   0.179986563E+03   0.102667218E+00   0.418269956E-01   0.416655255E-01   0.127182573E+02
  0.709500000E+02   0.269636937E-06   0.310759062E-05   0.568675530E-07  -0.224509632E-05   0.255799517E-02   0.818999999E+01   0.223737902E+00   0.204789058E+01   0.211994870E+00   0.165167812E+01   0.104270491E+03   0.585088636E-01   0.540945296E+00   0.490298248E+01   0.507878653E+00   0.397981613E+01   0.179987058E+03   0.102667218E+00   0.418270013E-01   0.416655261E-01   0.127182573E+02
  0.712000000E+02   0.270419102E-06   0.314974222E-05   0.562936045E-07  -0.234653359E-05   0.255815222E-02   0.818999999E+01   0.224113638E+00   0.206764735E+01   0.211808117E+00   0.166321491E+01   0.104270485E+03   0.585088636E-01   0.541876101E+00   0.495916748E+01   0.507322155E+00   0.401470671E+01   0.179987552E+03   0.102667218E+00   0.418270072E-01   0.416655266E-01   0.127182573E+02
  0.714500000E+02   0.271211814E-06   0.319195782E-05   0.556942656E-07  -0.244821861E-05   0.255831190E-02   0.818999999E+01   0.224496691E+00   0.208763010E+01   0.211615614E+00   0.167501322E+01   0.104270480E+03   0.585088636E-01   0.542823267E+00   0.501550234E+01   0.506750339E+00   0.404947608E+01   0.179988047E+03   0.102667218E+00   0.418270131E-01   0.416655273E-01   0.127182573E+02
  0.717000000E+02   0.272015087E-06   0.323423740E-05   0.550694751E-07  -0.255014554E-05   0.255847427E-02   0.818999999E+01   0.224887071E+00   0.210783479E+01   0.211417369E+00   0.168706616E+01   0.104270474E+03   0.585088636E-01   0.543786822E+00   0.507198879E+01   0.506163223E+00   0.408412318E+01   0.179988540E+03   0.102667218E+00   0.418270191E-01   0.416655280E-01   0.127182573E+02
  0.719500000E+02   0.272828938E-06   0.327658090E-05   0.544191732E-07  -0.265230847E-05   0.255863938E-02   0.818999999E+01   0.225284788E+00   0.212825749E+01   0.211213389E+00   0.169936686E+01   0.104270469E+03   0.585088636E-01   0.544766797E+00   0.512862852E+01   0.505560823E+00   0.411864696E+01   0.179989034E+03   0.102667218E+00   0.418270253E-01   0.416655288E-01   0.127182573E+02
  0.722000000E+02   0.273653382E-06   0.331898824E-05   0.537433017E-07  -0.275470145E-05   0.255880731E-02   0.818999999E+01   0.225689849E+00   0.214889443E+01   0.211003682E+00   0.171190852E+01   0.104270463E+03   0.585088636E-01   0.545763219E+00   0.518542325E+01   0.504943159E+00   0.415304639E+01   0.179989527E+03   0.102667218E+00   0.418270315E-01   0.416655297E-01   0.127182573E+02
  0.724500000E+02   0.274488437E-06   0.336145931E-05   0.530418038E-07  -0.285731851E-05   0.255897812E-02   0.818999999E+01   0.226102265E+00   0.216974195E+01   0.210788257E+00   0.172468438E+01   0.104270458E+03   0.585088636E-01   0.546776120E+00   0.524237470E+01   0.504310248E+00   0.418732042E+01   0.179990020E+03   0.102667218E+00   0.418270379E-01   0.416655307E-01   0.127182573E+02
  0.727000000E+02   0.275334117E-06   0.340399397E-05   0.523146242E-07  -0.296015361E-05   0.255915186E-02   0.818999999E+01   0.226522044E+00   0.219079652E+01   0.210567122E+00   0.173768775E+01   0.104270453E+03   0.585088636E-01   0.547805531E+00   0.529948459E+01   0.503662110E+00   0.422146802E+01   0.179990512E+03   0.102667218E+00   0.418270444E-01   0.416655317E-01   0.127182573E+02
  0.729500000E+02   0.276190439E-06   0.344659206E-05   0.515617093E-07  -0.306320067E-05   0.255932860E-02   0.818999999E+01   0.226949197E+00   0.221205473E+01   0.210340287E+00   0.175091200E+01   0.104270447E+03   0.585088636E-01   0.548851481E+00   0.535675463E+01   0.502998765E+00   0.425548815E+01   0.179991004E+03   0.102667218E+00   0.418270510E-01   0.416655328E-01   0.127182573E+02
