n_el  name      Q     A   Loss   Xfirst,cm   Yfirst,cm   Zfirst,cm    VXfirst     VYfirst     VZfirst     Xdev,cm     Ydev,cm     Zdev,cm     VXdev       VYdev       VZdev       Xc ,cm       Yc ,cm     Zc ,cm       O(11)       O(12)       O(13)       O(21)       O(22)       O(23)       O(31)       O(32)       O(33)   
  18  drift   5.0  14.0    -1      -1.436      -0.086     355.371  -0.0009560   0.0000015   0.1316838      -1.436      -0.086      26.471  -0.0009560   0.0000015   0.1316838       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.434       0.062     355.371   0.0010017   0.0000718   0.1317788       1.434       0.062      26.471   0.0010017   0.0000718   0.1317788       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.464       0.023     355.371  -0.0010738   0.0000208   0.1317245      -1.464       0.023      26.471  -0.0010738   0.0000208   0.1317245       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.485      -0.021     355.371   0.0010478  -0.0000355   0.1317464       1.485      -0.021      26.471   0.0010478  -0.0000355   0.1317464       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.431       0.065     355.371  -0.0010505  -0.0000478   0.1317590      -1.431       0.065      26.471  -0.0010505  -0.0000478   0.1317590       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.461      -0.090     355.371   0.0010216   0.0000940   0.1316772       1.461      -0.090      26.471   0.0010216   0.0000940   0.1316772       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.464      -0.114     364.194   0.0009611  -0.0001304   0.1317128       1.464      -0.114      35.294   0.0009611  -0.0001304   0.1317128       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.473       0.009     364.194  -0.0009993  -0.0001296   0.1317284      -1.473       0.009      35.294  -0.0009993  -0.0001296   0.1317284       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.446       0.154     364.194   0.0009699  -0.0000037   0.1317508       1.446       0.154      35.294   0.0009699  -0.0000037   0.1317508       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.441      -0.155     364.194   0.0009338   0.0000195   0.1317107       1.441      -0.155      35.294   0.0009338   0.0000195   0.1317107       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.490      -0.153     364.194  -0.0009779  -0.0000661   0.1317458      -1.490      -0.153      35.294  -0.0009779  -0.0000661   0.1317458       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.482      -0.139     364.194  -0.0010021   0.0000147   0.1317855      -1.482      -0.139      35.294  -0.0010021   0.0000147   0.1317855       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.455       0.158     364.194   0.0010055   0.0000505   0.1317013       1.455       0.158      35.294   0.0010055   0.0000505   0.1317013       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.439       0.051     364.194  -0.0009879  -0.0000367   0.1317454      -1.439       0.051      35.294  -0.0009879  -0.0000367   0.1317454       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.480       0.007     364.194   0.0009822  -0.0000065   0.1317503       1.480       0.007      35.294   0.0009822  -0.0000065   0.1317503       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.455      -0.016     364.194   0.0009889   0.0001262   0.1317615       1.455      -0.016      35.294   0.0009889   0.0001262   0.1317615       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.482      -0.034     364.194  -0.0009793   0.0000510   0.1317608      -1.482      -0.034      35.294  -0.0009793   0.0000510   0.1317608       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.447       0.107     364.194  -0.0009368   0.0000521   0.1316793      -1.447       0.107      35.294  -0.0009368   0.0000521   0.1316793       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.483      -0.148     364.194  -0.0010054  -0.0001169   0.1317235      -1.483      -0.148      35.294  -0.0010054  -0.0001169   0.1317235       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.440      -0.066     364.194   0.0009467  -0.0000020   0.1317109       1.440      -0.066      35.294   0.0009467  -0.0000020   0.1317109       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.446      -0.199     364.194   0.0009559  -0.0001632   0.1316905       1.446      -0.199      35.294   0.0009559  -0.0001632   0.1316905       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.443      -0.093     364.194   0.0009885  -0.0000824   0.1317835       1.443      -0.093      35.294   0.0009885  -0.0000824   0.1317835       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.455      -0.118     364.194   0.0009649  -0.0002028   0.1317589       1.455      -0.118      35.294   0.0009649  -0.0002028   0.1317589       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.448       0.150     364.194  -0.0010218   0.0000787   0.1317070      -1.448       0.150      35.294  -0.0010218   0.0000787   0.1317070       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.450       0.004     364.194   0.0009906  -0.0000270   0.1316962       1.450       0.004      35.294   0.0009906  -0.0000270   0.1316962       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.460       0.105     364.194   0.0009694  -0.0000971   0.1317746       1.460       0.105      35.294   0.0009694  -0.0000971   0.1317746       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.446       0.002     364.194   0.0010228  -0.0000241   0.1317246       1.446       0.002      35.294   0.0010228  -0.0000241   0.1317246       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.448       0.013     364.194  -0.0010076   0.0000509   0.1317965      -1.448       0.013      35.294  -0.0010076   0.0000509   0.1317965       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.447       0.194     364.194  -0.0009696   0.0000019   0.1317168      -1.447       0.194      35.294  -0.0009696   0.0000019   0.1317168       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.484       0.124     364.194   0.0009962  -0.0000260   0.1318023       1.484       0.124      35.294   0.0009962  -0.0000260   0.1318023       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.458      -0.125     364.194   0.0010118   0.0000116   0.1317902       1.458      -0.125      35.294   0.0010118   0.0000116   0.1317902       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.498       0.053     364.194  -0.0010384   0.0000350   0.1316792      -1.498       0.053      35.294  -0.0010384   0.0000350   0.1316792       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.469      -0.074     364.194   0.0010262  -0.0000780   0.1317764       1.469      -0.074      35.294   0.0010262  -0.0000780   0.1317764       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.459      -0.119     364.194  -0.0010053  -0.0001395   0.1317908      -1.459      -0.119      35.294  -0.0010053  -0.0001395   0.1317908       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.488      -0.080     364.194  -0.0010127   0.0000689   0.1317687      -1.488      -0.080      35.294  -0.0010127   0.0000689   0.1317687       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.442      -0.080     364.194   0.0009820  -0.0001788   0.1317786       1.442      -0.080      35.294   0.0009820  -0.0001788   0.1317786       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.450      -0.166     364.194   0.0009770   0.0000275   0.1316785       1.450      -0.166      35.294   0.0009770   0.0000275   0.1316785       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.483      -0.099     364.194   0.0010286   0.0000654   0.1317358       1.483      -0.099      35.294   0.0010286   0.0000654   0.1317358       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.475      -0.079     364.194   0.0009591   0.0000894   0.1317796       1.475      -0.079      35.294   0.0009591   0.0000894   0.1317796       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.457      -0.190     364.194   0.0009644  -0.0000094   0.1316964       1.457      -0.190      35.294   0.0009644  -0.0000094   0.1316964       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.472       0.167     364.194   0.0009842   0.0000488   0.1317541       1.472       0.167      35.294   0.0009842   0.0000488   0.1317541       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.471       0.187     364.194  -0.0009967   0.0001592   0.1317723      -1.471       0.187      35.294  -0.0009967   0.0001592   0.1317723       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.484      -0.078     364.194  -0.0009488   0.0000411   0.1317268      -1.484      -0.078      35.294  -0.0009488   0.0000411   0.1317268       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.440       0.091     364.194  -0.0009634   0.0000242   0.1317457      -1.440       0.091      35.294  -0.0009634   0.0000242   0.1317457       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.464       0.044     364.194  -0.0010327   0.0001117   0.1317025      -1.464       0.044      35.294  -0.0010327   0.0001117   0.1317025       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.494       0.010     364.194  -0.0009617   0.0000221   0.1317251      -1.494       0.010      35.294  -0.0009617   0.0000221   0.1317251       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.473       0.097     364.194   0.0010091   0.0000462   0.1317722       1.473       0.097      35.294   0.0010091   0.0000462   0.1317722       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.498       0.028     364.194  -0.0010383   0.0001301   0.1316954      -1.498       0.028      35.294  -0.0010383   0.0001301   0.1316954       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.452      -0.062     364.194  -0.0009386  -0.0000591   0.1317484      -1.452      -0.062      35.294  -0.0009386  -0.0000591   0.1317484       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.486      -0.035     364.194  -0.0010258  -0.0001156   0.1317314      -1.486      -0.035      35.294  -0.0010258  -0.0001156   0.1317314       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.469      -0.065     364.194  -0.0009819   0.0000871   0.1317152      -1.469      -0.065      35.294  -0.0009819   0.0000871   0.1317152       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.448       0.148     364.194  -0.0010061   0.0001672   0.1316798      -1.448       0.148      35.294  -0.0010061   0.0001672   0.1316798       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.459      -0.023     364.194  -0.0010020  -0.0000767   0.1317931      -1.459      -0.023      35.294  -0.0010020  -0.0000767   0.1317931       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.486       0.019     364.194  -0.0009715  -0.0000485   0.1317657      -1.486       0.019      35.294  -0.0009715  -0.0000485   0.1317657       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.491       0.071     364.194  -0.0009841   0.0001381   0.1316789      -1.491       0.071      35.294  -0.0009841   0.0001381   0.1316789       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.478       0.044     364.194   0.0010208  -0.0001043   0.1317094       1.478       0.044      35.294   0.0010208  -0.0001043   0.1317094       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.468      -0.027     364.194  -0.0010040   0.0001554   0.1317349      -1.468      -0.027      35.294  -0.0010040   0.0001554   0.1317349       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.466       0.158     364.194   0.0010171  -0.0000456   0.1316774       1.466       0.158      35.294   0.0010171  -0.0000456   0.1316774       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.451      -0.183     364.194   0.0009608  -0.0000988   0.1317440       1.451      -0.183      35.294   0.0009608  -0.0000988   0.1317440       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.442       0.071     364.194   0.0010303  -0.0000426   0.1317150       1.442       0.071      35.294   0.0010303  -0.0000426   0.1317150       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.451      -0.227     364.194  -0.0009645  -0.0000176   0.1317478      -1.451      -0.227      35.294  -0.0009645  -0.0000176   0.1317478       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.445       0.096     373.018   0.0009267  -0.0001214   0.1317000       1.445       0.096      44.118   0.0009267  -0.0001214   0.1317000       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.457      -0.080     373.018   0.0009485   0.0000800   0.1317907       1.457      -0.080      44.118   0.0009485   0.0000800   0.1317907       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.450       0.091     373.018  -0.0008862  -0.0000904   0.1316856      -1.450       0.091      44.118  -0.0008862  -0.0000904   0.1316856       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1      -1.456      -0.047     373.018  -0.0009313  -0.0002102   0.1317642      -1.456      -0.047      44.118  -0.0009313  -0.0002102   0.1317642       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  18  drift   5.0  14.0    -1       1.469      -0.277     373.018   0.0009514  -0.0001409   0.1317048       1.469      -0.277      44.118   0.0009514  -0.0001409   0.1317048       0.000       0.000     328.900   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
