n_el  name       dist[m]     Energy[MeV/u] (W-Wtmp)/Wtmp,%   x_rms[cm]      y_rms[cm]      Xmax[cm]       Ymax[cm]     phi_rms[deg]   phi_max[deg]   DW/W[rel.u.]   4*exn_rms[cm*mrad]   exn99.0[cm*mrad]    exn_max[cm*mrad]   4*eyn_rms[cm*mrad]   eyn99.0[cm*mrad]    eyn_max[cm*mrad]   4*ezn_rms[keV/u*ns]  ezn99.0[keV/u*ns]    ezn_max[keV/u*ns]     Xc[cm]       X'c[mrad]        Yc[cm]       Y'c[mrad]        btgm          Zc[deg]          a_x        b_x[cm/mrad]       a_y        b_y[cm/mrad]       a_z        b_z[deg/(%ofD_W/W)]  #of_part_lost  #of_part_left 
  10  drift  0.196900E+01   0.819000E+01  -0.132565E-06   0.125193E+00   0.248239E+00   0.302867E+00   0.602814E+00   0.104267E+03   0.179987E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508701E+02        0.656307E+02        0.778537E+02    -0.309115E-06  -0.730509E-05  -0.731788E-06  -0.227321E-04   0.132898E+00   0.303372E+00  -0.931794E+00   0.497995E-01   0.581959E+00   0.196556E+00  -0.102856E-01      0.178216E+04     0.000000E+00    0.100010E+05
  11  slit   0.196900E+01   0.819000E+01  -0.132565E-06   0.125193E+00   0.248239E+00   0.302867E+00   0.602814E+00   0.104267E+03   0.179987E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508701E+02        0.656307E+02        0.778537E+02    -0.309115E-06  -0.730509E-05  -0.731788E-06  -0.227321E-04   0.132898E+00   0.303372E+00  -0.931794E+00   0.497995E-01   0.581959E+00   0.196556E+00  -0.102856E-01      0.178216E+04     0.000000E+00    0.100010E+05
  12  drift  0.231900E+01   0.819000E+01  -0.132565E-06   0.225090E+00   0.226863E+00   0.539906E+00   0.551560E+00   0.104266E+03   0.179997E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508691E+02        0.655360E+02        0.770106E+02    -0.564793E-06  -0.730509E-05  -0.152741E-05  -0.227321E-04   0.132898E+00   0.377837E+00  -0.224483E+01   0.160981E+00   0.343585E+00   0.164162E+00  -0.108726E-01      0.178215E+04     0.000000E+00    0.100010E+05
  13  drift  0.266900E+01   0.819000E+01  -0.132565E-06   0.338505E+00   0.215736E+00   0.811798E+00   0.520880E+00   0.104265E+03   0.179991E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508685E+02        0.654333E+02        0.770710E+02    -0.820471E-06  -0.730509E-05  -0.232304E-05  -0.227321E-04   0.132898E+00   0.308315E+00  -0.355786E+01   0.364075E+00   0.105212E+00   0.148454E+00  -0.110928E-01      0.178214E+04     0.000000E+00    0.100010E+05
  14  slit   0.266900E+01   0.819000E+01  -0.132565E-06   0.338505E+00   0.215736E+00   0.811798E+00   0.520880E+00   0.104265E+03   0.179991E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508685E+02        0.654333E+02        0.770710E+02    -0.820471E-06  -0.730509E-05  -0.232304E-05  -0.227321E-04   0.132898E+00   0.308315E+00  -0.355786E+01   0.364075E+00   0.105212E+00   0.148454E+00  -0.110928E-01      0.178214E+04     0.000000E+00    0.100010E+05
  15  drift  0.298900E+01   0.819000E+01  -0.132565E-06   0.445355E+00   0.215911E+00   0.107214E+01   0.522011E+00   0.104264E+03   0.179961E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508683E+02        0.654487E+02        0.770892E+02    -0.105423E-05  -0.730509E-05  -0.305046E-05  -0.227321E-04   0.132898E+00   0.274579E+00  -0.475835E+01   0.630194E+00  -0.112729E+00   0.148695E+00  -0.106493E-01      0.178212E+04     0.000000E+00    0.100010E+05
  16  slit   0.298900E+01   0.819000E+01  -0.132565E-06   0.445355E+00   0.215911E+00   0.107214E+01   0.522011E+00   0.104264E+03   0.179961E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508683E+02        0.654487E+02        0.770892E+02    -0.105423E-05  -0.730509E-05  -0.305046E-05  -0.227321E-04   0.132898E+00   0.274579E+00  -0.475835E+01   0.630194E+00  -0.112729E+00   0.148695E+00  -0.106493E-01      0.178212E+04     0.000000E+00    0.100010E+05
  17  drift  0.328900E+01   0.819000E+01  -0.132565E-06   0.546647E+00   0.225077E+00   0.131879E+01   0.544170E+00   0.104263E+03   0.179990E+03   0.585089E-03      0.167308E+00        0.226327E+00        0.249259E+00        0.166661E+00        0.225030E+00        0.248378E+00        0.508675E+02        0.654714E+02        0.772068E+02    -0.127339E-05  -0.730509E-05  -0.373243E-05  -0.227321E-04   0.132898E+00   0.312693E+00  -0.588381E+01   0.949459E+00  -0.317049E+00   0.161588E+00  -0.111555E-01      0.178211E+04     0.000000E+00    0.100010E+05
  18  drift  0.478900E+01   0.819000E+01  -0.537452E-04   0.802995E+00   0.373685E+00   0.149972E+01   0.866796E+00   0.104220E+03   0.179908E+03   0.584807E-03      0.132344E+00        0.183174E+00        0.232749E+00        0.180721E+00        0.227622E+00        0.247954E+00        0.508219E+02        0.658798E+02        0.776884E+02    -0.220327E-02  -0.952407E-02   0.469696E-03   0.277533E-02   0.132898E+00   0.533569E+00  -0.838310E+01   0.259002E+01  -0.133517E+01   0.410754E+00  -0.115833E-01      0.178224E+04     0.171300E+04    0.828800E+04
  19  drift  0.728900E+01   0.818999E+01  -0.102522E-03   0.135247E+01   0.719226E+00   0.249999E+01   0.165406E+01   0.104004E+03   0.179972E+03   0.584721E-03      0.124170E+00        0.170995E+00        0.214012E+00        0.183184E+00        0.229509E+00        0.247850E+00        0.507119E+02        0.656506E+02        0.776930E+02    -0.698719E-02  -0.138997E-01   0.189089E-02   0.445542E-02   0.132898E+00   0.472002E+00  -0.140318E+02   0.783097E+01  -0.302547E+01   0.150115E+01  -0.477628E-02      0.177871E+04     0.476000E+03    0.781200E+04
  20  drift  0.732550E+01   0.818999E+01  -0.102522E-03   0.136131E+01   0.724519E+00   0.251627E+01   0.166592E+01   0.104004E+03   0.179980E+03   0.584721E-03      0.124170E+00        0.170995E+00        0.214012E+00        0.183184E+00        0.229509E+00        0.247850E+00        0.507119E+02        0.656505E+02        0.776929E+02    -0.703793E-02  -0.138997E-01   0.190715E-02   0.445542E-02   0.132898E+00   0.472174E+00  -0.141240E+02   0.793374E+01  -0.305015E+01   0.152332E+01  -0.467556E-02      0.177871E+04     0.000000E+00    0.781200E+04
  21  quad   0.762550E+01   0.818999E+01  -0.102522E-03   0.123070E+01   0.882157E+00   0.228024E+01   0.202547E+01   0.104003E+03   0.179940E+03   0.584721E-03      0.124194E+00        0.171691E+00        0.214613E+00        0.183212E+00        0.229563E+00        0.247640E+00        0.507115E+02        0.656509E+02        0.765162E+02    -0.640105E-02   0.552990E-01   0.234157E-02   0.252210E-01   0.132898E+00   0.528424E+00   0.574844E+02   0.648316E+01  -0.238570E+02   0.225797E+01  -0.462738E-02      0.177870E+04     0.000000E+00    0.781200E+04
  22  drift  0.769850E+01   0.818999E+01  -0.102522E-03   0.115104E+01   0.950202E+00   0.213443E+01   0.218111E+01   0.104003E+03   0.179985E+03   0.584721E-03      0.124194E+00        0.171691E+00        0.214613E+00        0.183212E+00        0.229563E+00        0.247640E+00        0.507114E+02        0.656545E+02        0.765204E+02    -0.599737E-02   0.552990E-01   0.252569E-02   0.252210E-01   0.132898E+00   0.535954E+00   0.537624E+02   0.567106E+01  -0.257003E+02   0.261974E+01  -0.442663E-02      0.177869E+04     0.000000E+00    0.781200E+04
  23  quad   0.799850E+01   0.818999E+01  -0.102522E-03   0.975843E+00   0.108463E+01   0.181759E+01   0.248726E+01   0.104003E+03   0.179992E+03   0.584721E-03      0.124162E+00        0.171128E+00        0.214178E+00        0.183185E+00        0.229064E+00        0.247905E+00        0.507113E+02        0.657744E+02        0.764819E+02    -0.513407E-02   0.362422E-02   0.289614E-02  -0.112036E-02   0.132898E+00   0.454514E+00   0.436466E+01   0.407708E+01   0.180293E+01   0.341395E+01  -0.468249E-02      0.177869E+04     0.000000E+00    0.781200E+04
  24  drift  0.803500E+01   0.818999E+01  -0.102522E-03   0.972030E+00   0.108254E+01   0.181157E+01   0.248217E+01   0.104003E+03   0.179983E+03   0.584721E-03      0.124162E+00        0.171128E+00        0.214178E+00        0.183185E+00        0.229064E+00        0.247905E+00        0.507113E+02        0.657744E+02        0.764819E+02    -0.512085E-02   0.362422E-02   0.289206E-02  -0.112036E-02   0.132898E+00   0.454566E+00   0.434671E+01   0.404528E+01   0.179839E+01   0.340081E+01  -0.458176E-02      0.177869E+04     0.000000E+00    0.781200E+04
  25  drift  0.123250E+02   0.818999E+01  -0.102522E-03   0.534001E+00   0.848026E+00   0.115674E+01   0.195606E+01   0.103993E+03   0.179940E+03   0.584721E-03      0.124162E+00        0.171128E+00        0.214178E+00        0.183185E+00        0.229064E+00        0.247905E+00        0.507060E+02        0.660984E+02        0.753688E+02    -0.356606E-02   0.362422E-02   0.241142E-02  -0.112036E-02   0.132898E+00   0.644965E+00   0.223697E+01   0.122088E+01   0.126426E+01   0.208693E+01  -0.642828E-02      0.177854E+04     0.000000E+00    0.781200E+04
  26  drift  0.124150E+02   0.818999E+01  -0.102522E-03   0.525209E+00   0.843410E+00   0.114319E+01   0.194562E+01   0.103993E+03   0.179967E+03   0.584721E-03      0.124162E+00        0.171128E+00        0.214178E+00        0.183185E+00        0.229064E+00        0.247905E+00        0.507060E+02        0.660984E+02        0.753688E+02    -0.353344E-02   0.362422E-02   0.240134E-02  -0.112036E-02   0.132898E+00   0.645092E+00   0.219271E+01   0.118101E+01   0.125305E+01   0.206428E+01  -0.617989E-02      0.177853E+04     0.000000E+00    0.781200E+04
  27  quad   0.127150E+02   0.818999E+01  -0.102522E-03   0.421242E+00   0.956191E+00   0.934073E+00   0.220613E+01   0.103992E+03   0.179998E+03   0.584721E-03      0.124168E+00        0.171318E+00        0.214148E+00        0.183206E+00        0.229116E+00        0.247693E+00        0.507056E+02        0.660566E+02        0.753210E+02    -0.291622E-02   0.364985E-01   0.273237E-02   0.237289E-01   0.132898E+00   0.604385E+00   0.104267E+02   0.759683E+00  -0.227969E+02   0.265295E+01  -0.698253E-02      0.177854E+04     0.000000E+00    0.781200E+04
  28  drift  0.128950E+02   0.818999E+01  -0.102522E-03   0.317330E+00   0.110411E+01   0.716471E+00   0.254740E+01   0.103992E+03   0.179964E+03   0.584721E-03      0.124168E+00        0.171318E+00        0.214148E+00        0.183206E+00        0.229116E+00        0.247693E+00        0.507055E+02        0.660519E+02        0.753157E+02    -0.225925E-02   0.364985E-01   0.315949E-02   0.237289E-01   0.132898E+00   0.613574E+00   0.782709E+01   0.431114E+00  -0.263298E+02   0.353723E+01  -0.648644E-02      0.177852E+04     0.000000E+00    0.781200E+04
  29  quad   0.131950E+02   0.818999E+01  -0.102522E-03   0.182824E+00   0.119014E+01   0.438342E+00   0.274582E+01   0.103991E+03   0.179983E+03   0.584721E-03      0.124163E+00        0.171129E+00        0.214179E+00        0.183186E+00        0.229131E+00        0.247977E+00        0.507054E+02        0.660500E+02        0.753136E+02    -0.143327E-02   0.198340E-01   0.341236E-02  -0.726590E-02   0.132898E+00   0.619693E+00   0.264372E+01   0.143105E+00   0.903378E+01   0.411039E+01  -0.565897E-02      0.177850E+04     0.000000E+00    0.781200E+04
  30  drift  0.132850E+02   0.818999E+01  -0.102522E-03   0.152859E+00   0.116660E+01   0.376430E+00   0.269151E+01   0.103991E+03   0.179992E+03   0.584721E-03      0.124163E+00        0.171129E+00        0.214179E+00        0.183186E+00        0.229131E+00        0.247977E+00        0.507052E+02        0.660204E+02        0.753657E+02    -0.125477E-02   0.198340E-01   0.334697E-02  -0.726590E-02   0.132898E+00   0.666726E+00   0.214127E+01   0.100040E+00   0.885290E+01   0.394941E+01  -0.585242E-02      0.177850E+04     0.000000E+00    0.781200E+04
  31  drift  0.136350E+02   0.818999E+01  -0.142987E-03   0.659657E-01   0.106393E+01   0.152464E+00   0.229957E+01   0.104017E+03   0.179985E+03   0.584482E-03      0.124698E+00        0.171487E+00        0.214091E+00        0.181687E+00        0.225502E+00        0.245644E+00        0.506976E+02        0.660987E+02        0.753691E+02    -0.551442E-03   0.208587E-01   0.310170E-02  -0.722761E-02   0.132898E+00   0.600228E+00   0.187155E+00   0.185505E-01   0.804499E+01   0.331194E+01  -0.489940E-02      0.177967E+04     0.420000E+02    0.777000E+04
  32  drift  0.149050E+02   0.818999E+01  -0.142987E-03   0.451994E+00   0.736843E+00   0.894458E+00   0.161052E+01   0.104015E+03   0.179967E+03   0.584482E-03      0.124698E+00        0.171487E+00        0.214091E+00        0.181687E+00        0.225502E+00        0.245644E+00        0.506967E+02        0.660111E+02        0.756141E+02     0.209761E-02   0.208587E-01   0.218380E-02  -0.722761E-02   0.132898E+00   0.613831E+00  -0.689881E+01   0.870931E+00   0.552481E+01   0.158857E+01  -0.468373E-02      0.177963E+04     0.000000E+00    0.777000E+04
  33  drift  0.159050E+02   0.818999E+01  -0.142987E-03   0.811687E+00   0.482814E+00   0.153241E+01   0.107382E+01   0.104013E+03   0.179998E+03   0.584482E-03      0.124698E+00        0.171487E+00        0.214091E+00        0.181687E+00        0.225502E+00        0.245644E+00        0.506957E+02        0.661595E+02        0.758710E+02     0.418349E-02   0.208587E-01   0.146104E-02  -0.722761E-02   0.132898E+00   0.717206E+00  -0.124783E+02   0.280864E+01   0.354041E+01   0.682049E+00  -0.483941E-02      0.177960E+04     0.000000E+00    0.777000E+04
  34  slit   0.159050E+02   0.818999E+01  -0.147873E-03   0.665853E+00   0.489043E+00   0.119999E+01   0.107382E+01   0.104208E+03   0.179998E+03   0.585712E-03      0.104241E+00        0.147510E+00        0.179234E+00        0.186930E+00        0.227372E+00        0.247144E+00        0.508981E+02        0.660208E+02        0.753662E+02    -0.543347E-03  -0.903576E-03   0.397150E-03   0.104952E-02   0.132898E+00   0.705752E+00  -0.100644E+02   0.226099E+01   0.352759E+01   0.680132E+00   0.181791E-02      0.177917E+04     0.121400E+04    0.655600E+04
  35  drift  0.162550E+02   0.818999E+01  -0.147873E-03   0.769660E+00   0.401056E+00   0.140273E+01   0.891979E+00   0.104207E+03   0.179985E+03   0.585712E-03      0.104241E+00        0.147510E+00        0.179234E+00        0.186930E+00        0.227372E+00        0.247144E+00        0.508978E+02        0.660816E+02        0.755218E+02    -0.574972E-03  -0.903576E-03   0.433883E-03   0.104952E-02   0.132898E+00   0.818628E+00  -0.116479E+02   0.302092E+01   0.283576E+01   0.457414E+00   0.130982E-02      0.177916E+04     0.000000E+00    0.655600E+04
  36  drift  0.166050E+02   0.818999E+01  -0.147873E-03   0.873572E+00   0.315529E+00   0.160617E+01   0.710834E+00   0.104207E+03   0.179986E+03   0.585712E-03      0.104241E+00        0.147510E+00        0.179234E+00        0.186930E+00        0.227372E+00        0.247144E+00        0.508976E+02        0.659880E+02        0.756743E+02    -0.606597E-03  -0.903576E-03   0.470616E-03   0.104952E-02   0.132898E+00   0.876592E+00  -0.132314E+02   0.389170E+01   0.214393E+01   0.283125E+00   0.545057E-03      0.177915E+04     0.000000E+00    0.655600E+04
  37  slit   0.166050E+02   0.818994E+01  -0.788792E-03   0.678572E+00   0.317753E+00   0.119983E+01   0.710834E+00   0.104269E+03   0.179956E+03   0.588045E-03      0.822357E-01        0.117857E+00        0.141825E+00        0.190905E+00        0.230541E+00        0.246305E+00        0.511305E+02        0.660433E+02        0.759992E+02    -0.497725E-02  -0.189062E-01   0.243780E-02  -0.136598E-01   0.132898E+00   0.700236E+00  -0.101092E+02   0.297653E+01   0.213116E+01   0.281152E+00   0.161659E-02      0.177314E+04     0.134800E+04    0.520800E+04
  38  drift  0.171050E+02   0.818994E+01  -0.788792E-03   0.793886E+00   0.205255E+00   0.142413E+01   0.465673E+00   0.104269E+03   0.179872E+03   0.588045E-03      0.822357E-01        0.117857E+00        0.141825E+00        0.190905E+00        0.230541E+00        0.246305E+00        0.511310E+02        0.659706E+02        0.760907E+02    -0.592256E-02  -0.189062E-01   0.175481E-02  -0.136598E-01   0.132898E+00   0.567081E+00  -0.118427E+02   0.407413E+01   0.114560E+01   0.117314E+00   0.101316E-02      0.177316E+04     0.000000E+00    0.520800E+04
  39  slit   0.171050E+02   0.818994E+01  -0.788792E-03   0.793886E+00   0.205255E+00   0.142413E+01   0.465673E+00   0.104269E+03   0.179872E+03   0.588045E-03      0.822357E-01        0.117857E+00        0.141825E+00        0.190905E+00        0.230541E+00        0.246305E+00        0.511310E+02        0.659706E+02        0.760907E+02    -0.592256E-02  -0.189062E-01   0.175481E-02  -0.136598E-01   0.132898E+00   0.567081E+00  -0.118427E+02   0.407413E+01   0.114560E+01   0.117314E+00   0.101316E-02      0.177316E+04     0.000000E+00    0.520800E+04
  40  drift  0.181050E+02   0.818994E+01  -0.788792E-03   0.102484E+01   0.175028E+00   0.187412E+01   0.392405E+00   0.104270E+03   0.179968E+03   0.588045E-03      0.822357E-01        0.117857E+00        0.141825E+00        0.190905E+00        0.230541E+00        0.246305E+00        0.511309E+02        0.660667E+02        0.762015E+02    -0.781318E-02  -0.189062E-01   0.388835E-03  -0.136598E-01   0.132898E+00   0.646393E+00  -0.153098E+02   0.678938E+01  -0.825516E+00   0.853057E-01   0.265305E-02      0.177316E+04     0.000000E+00    0.520800E+04
  41  drift  0.184190E+02   0.818994E+01  -0.788792E-03   0.109741E+01   0.237132E+00   0.201542E+01   0.535972E+00   0.104270E+03   0.179863E+03   0.588045E-03      0.822357E-01        0.117857E+00        0.141825E+00        0.190905E+00        0.230541E+00        0.246305E+00        0.511309E+02        0.660656E+02        0.762002E+02    -0.840683E-02  -0.189062E-01  -0.400814E-04  -0.136598E-01   0.132898E+00   0.649592E+00  -0.163984E+02   0.778502E+01  -0.144445E+01   0.156583E+00   0.352216E-02      0.177317E+04     0.000000E+00    0.520800E+04
  42  quad   0.186990E+02   0.818994E+01  -0.788792E-03   0.118503E+01   0.296159E+00   0.218351E+01   0.670479E+00   0.104270E+03   0.179919E+03   0.588045E-03      0.822406E-01        0.117829E+00        0.142478E+00        0.190905E+00        0.230539E+00        0.246302E+00        0.511308E+02        0.660646E+02        0.761990E+02    -0.911160E-02  -0.315831E-01  -0.419133E-03  -0.133244E-01   0.132898E+00   0.652984E+00  -0.303734E+02   0.907724E+01  -0.164404E+01   0.244237E+00   0.429708E-02      0.177318E+04     0.000000E+00    0.520800E+04
  43  drift  0.188450E+02   0.818994E+01  -0.788792E-03   0.124293E+01   0.325746E+00   0.229363E+01   0.734956E+00   0.104270E+03   0.179949E+03   0.588045E-03      0.822406E-01        0.117829E+00        0.142478E+00        0.190905E+00        0.230539E+00        0.246302E+00        0.511308E+02        0.660640E+02        0.761983E+02    -0.957271E-02  -0.315831E-01  -0.613669E-03  -0.133244E-01   0.132898E+00   0.655107E+00  -0.318588E+02   0.998583E+01  -0.186539E+01   0.295475E+00   0.470110E-02      0.177319E+04     0.000000E+00    0.520800E+04
  44  quad   0.191250E+02   0.818994E+01  -0.788792E-03   0.125645E+01   0.411503E+00   0.232464E+01   0.933289E+00   0.104271E+03   0.179994E+03   0.588045E-03      0.822343E-01        0.118435E+00        0.143557E+00        0.190906E+00        0.230547E+00        0.246311E+00        0.511311E+02        0.660668E+02        0.762016E+02    -0.970592E-02   0.221016E-01  -0.104441E-02  -0.178271E-01   0.132898E+00   0.589199E+00   0.243719E+02   0.102050E+02  -0.473807E+01   0.471526E+00   0.503544E-02      0.177320E+04     0.000000E+00    0.520800E+04
  45  drift  0.229763E+02   0.818994E+01  -0.678466E-03   0.112445E+00   0.162264E+01   0.274271E+00   0.299960E+01   0.104025E+03   0.179902E+03   0.588846E-03      0.859180E-01        0.118846E+00        0.142160E+00        0.159464E+00        0.204581E+00        0.233274E+00        0.510803E+02        0.656825E+02        0.748093E+02    -0.231530E-02   0.466482E-01  -0.429134E-01  -0.909753E-01   0.132898E+00   0.197343E+01   0.184287E+01   0.782304E-01  -0.182391E+02   0.877736E+01   0.474270E-02      0.176661E+04     0.788000E+03    0.442000E+04
  46  quad   0.232763E+02   0.818995E+01  -0.558130E-03   0.488666E-01   0.174321E+01   0.103145E+00   0.316927E+01   0.104085E+03   0.179941E+03   0.587778E-03      0.872736E-01        0.120540E+00        0.142483E+00        0.148109E+00        0.190964E+00        0.228426E+00        0.510173E+02        0.660473E+02        0.750538E+02    -0.746088E-03   0.691124E-01  -0.479776E-01  -0.386635E+00   0.132898E+00   0.238528E+01   0.139593E+00   0.145452E-01  -0.877299E+02   0.109069E+02  -0.279686E-02      0.177083E+04     0.307000E+03    0.411300E+04
  47  drift  0.233600E+02   0.818995E+01  -0.584658E-03   0.534266E-01   0.167446E+01   0.132735E+00   0.299946E+01   0.104213E+03   0.179890E+03   0.588208E-03      0.883378E-01        0.121045E+00        0.142741E+00        0.134693E+00        0.176566E+00        0.218522E+00        0.511167E+02        0.660851E+02        0.756122E+02    -0.139805E-03   0.422602E-01  -0.671420E-01  -0.507200E+00   0.132898E+00   0.309994E+01  -0.434917E+00   0.171770E-01  -0.833927E+02   0.110658E+02  -0.575043E-02      0.177174E+04     0.365000E+03    0.374800E+04
