 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.85752E+01      -0.77913E-02       0.35262E+00       0.93324E+00      -0.41487E+00       0.13065E+01
      0      1       0.37802E+02       0.36481E-02       0.32988E+00       0.77438E+00      -0.31818E+00       0.88700E+00
      0      1      -0.70999E+01       0.12179E-02      -0.13808E+00      -0.52920E+00       0.30402E+00      -0.87475E+00
      0      1      -0.34738E+02       0.65786E-02      -0.53018E+00      -0.12593E+01       0.71906E+00      -0.15376E+01
      0      1      -0.30637E+01      -0.66057E-02      -0.95076E+00      -0.24019E+01       0.49759E+00      -0.13216E+01
      0      1      -0.30870E+02       0.75705E-03      -0.18573E+00      -0.56829E+00       0.59211E+00      -0.10964E+01
      0      1      -0.24784E+01       0.18324E-03      -0.20526E+00      -0.56594E+00      -0.49430E+00       0.14890E+01
      0      1       0.36609E+02       0.15728E-02       0.16577E+00       0.33103E+00      -0.68350E+00       0.18865E+01
      0      1      -0.10179E+02       0.28181E-02      -0.15991E+00      -0.22680E+00       0.34095E+00      -0.11016E+01
      0      1       0.40650E+02      -0.78214E-02      -0.13284E+00      -0.13645E+00       0.68682E+00      -0.13621E+01
      0      1       0.14388E+02      -0.59096E-02       0.92878E+00       0.21329E+01      -0.99485E+00       0.24612E+01
      0      1       0.23376E+02      -0.60280E-02      -0.82668E+00      -0.20971E+01       0.22553E+00      -0.67273E+00
      0      1       0.24531E+02      -0.20373E-02      -0.56392E+00      -0.14369E+01      -0.97295E+00       0.21912E+01
      0      1      -0.95883E+01       0.38387E-02      -0.76579E+00      -0.19911E+01       0.71490E-01      -0.10327E+00
      0      1       0.66476E+01      -0.65304E-02      -0.33058E+00      -0.78259E+00      -0.21292E+00       0.58050E+00
      0      1       0.30119E+02       0.32869E-02      -0.82161E+00      -0.19237E+01       0.65288E+00      -0.17596E+01
      0      1       0.19797E+02       0.29614E-02      -0.26345E+00      -0.42272E+00       0.51195E-01      -0.20584E+00
      0      1      -0.70294E+01      -0.62603E-02       0.84313E+00       0.19163E+01      -0.10376E+00      -0.47764E-01
      0      1       0.11357E+02       0.28649E-02      -0.71665E+00      -0.16542E+01      -0.22295E+00      -0.31379E-01
      0      1      -0.27997E+02      -0.22684E-02       0.44530E+00       0.87340E+00      -0.38453E+00       0.97133E+00
      0      1      -0.25001E+02       0.24146E-02      -0.86954E+00      -0.21115E+01       0.56516E+00      -0.16288E+01
      0      1      -0.17290E+02       0.43004E-02       0.84166E+00       0.20440E+01      -0.77256E+00       0.12147E+01
      0      1       0.23746E+01      -0.67497E-02       0.29032E+00       0.66169E+00       0.76012E+00      -0.13574E+01
      0      1      -0.20468E+02       0.50374E-02      -0.23679E+00      -0.51864E+00      -0.41695E+00       0.39584E+00
      0      1      -0.38101E+02       0.14318E-02      -0.84048E+00      -0.21187E+01      -0.41994E+00       0.77976E+00
      0      1       0.40499E+02      -0.18259E-02       0.53324E+00       0.12866E+01       0.79588E+00      -0.21935E+01
      0      1       0.28595E+02       0.72944E-02       0.80667E+00       0.19455E+01       0.94810E+00      -0.27247E+01
      0      1       0.16786E+02      -0.81850E-02       0.84357E-01       0.11584E+00       0.48722E+00      -0.10727E+01
      0      1      -0.45961E+01      -0.47911E-02       0.68656E+00       0.18423E+01      -0.69672E+00       0.14996E+01
      0      1      -0.27412E+02      -0.35032E-03      -0.84617E+00      -0.19858E+01      -0.79041E+00       0.13196E+01
      0      1       0.21194E+02       0.76181E-02      -0.42554E+00      -0.11810E+01       0.37987E-01       0.13471E-01
      0      1      -0.33403E+02      -0.63270E-02       0.13362E+00       0.29558E+00      -0.18504E+00       0.39203E+00
      0      1      -0.41436E+01       0.10790E-02      -0.52507E+00      -0.11987E+01      -0.84877E+00       0.19440E+01
      0      1       0.11971E+02       0.69668E-02      -0.36716E+00      -0.72122E+00       0.47766E+00      -0.15487E+01
      0      1       0.95580E+01       0.43510E-02      -0.58684E+00      -0.12566E+01      -0.63042E+00       0.17209E+01
      0      1       0.98135E+01       0.62279E-02       0.84202E+00       0.19257E+01      -0.32019E+00       0.46992E+00
      0      1       0.20425E+02       0.26128E-02       0.83091E-01       0.15248E+00       0.39556E+00      -0.79125E+00
      0      1       0.20780E+02       0.58797E-02       0.95756E+00       0.21712E+01       0.61630E-01      -0.84689E-01
      0      1      -0.14817E+02      -0.94316E-03      -0.97675E+00      -0.22691E+01      -0.29862E+00       0.10387E+01
      0      1       0.48298E-01      -0.12764E-03       0.58555E+00       0.11890E+01       0.85431E+00      -0.20163E+01
      0      1       0.15140E+02      -0.78266E-03      -0.42025E+00      -0.10904E+01       0.75331E+00      -0.19466E+01
      0      1       0.11509E+02       0.63312E-03       0.94324E+00       0.22338E+01      -0.47598E+00       0.89399E+00
      0      1      -0.37636E+02      -0.61449E-02       0.24375E+00       0.59609E+00      -0.44140E-01       0.30617E+00
      0      1      -0.36488E+01       0.80812E-02       0.88280E+00       0.19243E+01      -0.76598E+00       0.15311E+01
      0      1      -0.31678E+02      -0.58990E-02      -0.50001E+00      -0.11435E+01       0.11914E+00       0.20921E+00
      0      1       0.42523E+01       0.82254E-03      -0.18230E+00      -0.45293E+00       0.47434E+00      -0.16084E+01
      0      1      -0.20951E+02       0.52393E-02       0.85624E+00       0.20382E+01       0.93903E+00      -0.25751E+01
      0      1      -0.40113E+02      -0.40085E-02       0.45170E+00       0.11097E+01      -0.55492E+00       0.87466E+00
      0      1       0.36896E+02       0.65047E-02      -0.78150E+00      -0.16483E+01       0.89328E+00      -0.19536E+01
      0      1       0.24625E+01      -0.76983E-02      -0.96515E+00      -0.23020E+01      -0.37603E+00       0.62349E+00
      0      1      -0.15275E+02       0.65468E-03       0.94900E+00       0.23085E+01       0.55322E+00      -0.13297E+01
      0      1       0.10765E+02       0.32914E-02      -0.15456E+00      -0.35813E+00      -0.62867E+00       0.10228E+01
      0      1       0.34311E+02      -0.76272E-02      -0.54001E+00      -0.11247E+01      -0.47879E+00       0.13689E+01
      0      1       0.40915E+02      -0.58263E-02      -0.29803E-01      -0.16195E+00       0.45689E+00      -0.10657E+01
      0      1      -0.14429E+02      -0.26102E-02      -0.24778E+00      -0.50754E+00      -0.64413E+00       0.18220E+01
      0      1      -0.16575E+02      -0.26965E-02       0.15220E+00       0.23110E+00      -0.71839E-01       0.11456E+00
      0      1       0.20825E+01       0.71625E-03       0.65320E+00       0.14102E+01      -0.23147E+00       0.81404E+00
      0      1       0.10103E+02       0.36070E-03       0.22868E+00       0.49001E+00      -0.89382E+00       0.16129E+01
      0      1      -0.17376E+02      -0.32506E-02      -0.80687E-01       0.55063E-02      -0.30330E+00       0.75586E+00
      0      1      -0.33525E+02      -0.32714E-02       0.28545E+00       0.54346E+00       0.30071E+00      -0.88912E+00
      0      1      -0.33432E+02      -0.73719E-02       0.99638E+00       0.21933E+01      -0.62591E+00       0.16999E+01
      0      1      -0.40246E+02      -0.36619E-02      -0.59595E+00      -0.12868E+01       0.55842E-01      -0.57504E+00
      0      1      -0.30191E+02       0.64978E-02       0.50530E+00       0.11111E+01       0.20485E+00      -0.24774E+00
      0      1      -0.12511E+02      -0.58972E-03       0.73883E+00       0.18747E+01      -0.70942E-01       0.16809E+00
      0      1      -0.26842E+02      -0.78103E-03      -0.77155E+00      -0.17964E+01       0.15277E+00      -0.30152E+00
      0      1      -0.19434E+02       0.69671E-02       0.26990E+00       0.46823E+00       0.57604E+00      -0.14870E+01
      0      1      -0.35867E+02      -0.64173E-02      -0.41898E+00      -0.10106E+01       0.50496E+00      -0.15512E+01
      0      1       0.37576E+02      -0.17291E-02       0.58698E+00       0.13599E+01       0.92600E+00      -0.26347E+01
      0      1       0.23540E+02       0.49895E-02      -0.31221E+00      -0.62767E+00       0.23030E+00      -0.30763E+00
      0      1      -0.39730E+01       0.37977E-02      -0.11085E+00      -0.26702E+00      -0.58413E+00       0.12987E+01
      0      1      -0.32164E+02       0.33487E-02       0.53710E+00       0.12991E+01      -0.74730E+00       0.13234E+01
      0      1       0.40955E+01       0.28690E-02       0.74754E+00       0.18704E+01       0.90902E+00      -0.20540E+01
      0      1      -0.37280E+02       0.63295E-02      -0.36507E+00      -0.94865E+00      -0.80495E-01      -0.32853E+00
      0      1       0.76543E+01      -0.35714E-02      -0.86551E+00      -0.21200E+01       0.16165E+00      -0.81926E+00
      0      1      -0.22199E+02      -0.51698E-02       0.41623E+00       0.91968E+00       0.52231E+00      -0.12395E+01
      0      1      -0.32908E+02      -0.72452E-02       0.44809E+00       0.85998E+00      -0.41880E+00       0.93874E+00
      0      1      -0.10234E+02       0.81538E-02      -0.17255E+00      -0.41003E+00       0.19850E+00      -0.48089E+00
      0      1       0.34368E+02      -0.37752E-03      -0.26188E+00      -0.67228E+00      -0.48158E+00       0.16768E+01
      0      1       0.30948E+02       0.44654E-02      -0.14463E+00      -0.16224E+00      -0.57789E+00       0.16138E+01
      0      1       0.40526E+02      -0.34425E-02      -0.43664E+00      -0.12390E+01      -0.34172E+00       0.88845E+00
      0      1      -0.10519E+02       0.59638E-02       0.99031E+00       0.21711E+01      -0.96727E+00       0.23082E+01
      0      1      -0.18069E+02      -0.10769E-02      -0.26474E+00      -0.60668E+00       0.80846E+00      -0.20549E+01
      0      1      -0.11398E+02      -0.74178E-02      -0.40287E+00      -0.10808E+01      -0.24582E+00       0.94387E+00
      0      1       0.10770E+02       0.17571E-02      -0.29498E+00      -0.63515E+00      -0.76716E+00       0.22734E+01
      0      1       0.31646E+02      -0.19400E-02      -0.25772E+00      -0.50124E+00       0.58384E+00      -0.16658E+01
      0      1      -0.41122E+02      -0.49849E-02      -0.10302E+00      -0.21951E+00       0.95597E+00      -0.23854E+01
      0      1      -0.39795E+02      -0.62304E-02       0.12855E+00       0.48574E+00       0.67474E+00      -0.12429E+01
      0      1       0.29703E+02      -0.57262E-02       0.84559E+00       0.17994E+01       0.58788E-01      -0.10125E-02
      0      1       0.12718E+02      -0.73445E-03       0.43739E+00       0.85559E+00       0.26633E+00      -0.39726E+00
      0      1      -0.27719E+02       0.35633E-02      -0.52252E+00      -0.10590E+01      -0.52098E+00       0.14415E+01
      0      1       0.18785E+02       0.71420E-02       0.51872E+00       0.12349E+01       0.69324E+00      -0.17202E+01
      0      1      -0.15743E+02       0.36292E-02       0.25335E+00       0.44681E+00       0.42019E+00      -0.11320E+01
      0      1      -0.21253E+02       0.12740E-02      -0.36171E+00      -0.88164E+00       0.91013E+00      -0.26693E+01
      0      1       0.29952E+01      -0.79648E-03       0.91764E+00       0.23430E+01      -0.17688E+00       0.72812E+00
      0      1       0.32299E+02       0.25634E-02      -0.63881E+00      -0.16390E+01       0.57647E+00      -0.88103E+00
      0      1      -0.18611E+02      -0.51398E-02      -0.51436E+00      -0.10502E+01       0.89416E+00      -0.17950E+01
      0      1      -0.10196E+02      -0.11531E-02       0.34477E+00       0.78205E+00       0.36495E+00      -0.65768E+00
      0      1      -0.33210E+02       0.39644E-02       0.51696E+00       0.13182E+01       0.92776E+00      -0.20895E+01
      0      1      -0.32810E+02      -0.66312E-02       0.68863E+00       0.17354E+01       0.28328E+00      -0.25130E+00
      0      1      -0.16285E+02      -0.44915E-02       0.21924E+00       0.43486E+00      -0.33090E+00       0.68122E+00
      0      1      -0.12604E+02       0.70731E-02       0.21883E+00       0.46088E+00      -0.27776E+00       0.98297E+00
      0      1      -0.61243E+01      -0.21838E-02       0.29886E+00       0.65730E+00      -0.20068E+00       0.98542E+00
      0      1       0.14328E+02      -0.58866E-03       0.26320E-01       0.14046E-01       0.94156E+00      -0.16738E+01
      0      1       0.29532E+02       0.63535E-03      -0.55984E-01      -0.11440E+00       0.73217E+00      -0.21708E+01
      0      1       0.27494E+02       0.70563E-03       0.75462E+00       0.17880E+01      -0.76220E+00       0.23156E+01
      0      1      -0.11921E+02      -0.28788E-02       0.52008E-01       0.65814E-02       0.21022E+00      -0.33102E+00
      0      1      -0.86571E+01      -0.58007E-02      -0.92277E+00      -0.21894E+01       0.35952E+00      -0.32895E+00
      0      1      -0.40778E+01      -0.57218E-02      -0.18994E+00      -0.49834E+00      -0.51476E+00       0.86877E+00
      0      1      -0.25594E+02      -0.29229E-02      -0.40008E+00      -0.10012E+01      -0.47361E+00       0.10176E+01
      0      1       0.18112E+02       0.55021E-02       0.38592E-01      -0.12249E+00       0.22812E+00      -0.75630E+00
      0      1      -0.29952E+02       0.25198E-02       0.96257E+00       0.22972E+01       0.48361E+00      -0.10951E+01
      0      1       0.19731E+02      -0.67886E-02       0.34477E+00       0.81961E+00       0.37233E+00      -0.91997E+00
      0      1      -0.27581E+02       0.73482E-02       0.10883E+00       0.42031E+00       0.54190E+00      -0.10517E+01
      0      1       0.50019E+00      -0.19360E-02      -0.15498E+00      -0.20816E+00       0.52579E+00      -0.97084E+00
      0      1       0.31199E+02      -0.45395E-02      -0.28008E+00      -0.71224E+00      -0.92855E-01       0.80914E+00
      0      1      -0.28908E+02       0.82266E-02       0.45515E-01       0.17574E-01       0.55552E+00      -0.14508E+01
      0      1       0.35464E+02       0.73544E-04      -0.32489E+00      -0.75792E+00      -0.31444E+00       0.12628E+00
      0      1       0.40702E+02       0.39000E-02      -0.15946E+00      -0.32670E+00      -0.32923E+00       0.78977E+00
      0      1      -0.16980E+02       0.35373E-02      -0.36612E+00      -0.79903E+00      -0.72567E+00       0.18570E+01
      0      1       0.23493E+02      -0.61036E-02       0.55952E+00       0.13591E+01      -0.80127E+00       0.14301E+01
      0      1      -0.27382E+01      -0.75715E-02      -0.95644E+00      -0.24322E+01      -0.69917E+00       0.15172E+01
      0      1      -0.51777E+01      -0.26339E-03       0.26190E+00       0.78323E+00       0.69133E+00      -0.16198E+01
      0      1       0.54898E+01      -0.74441E-02      -0.79707E+00      -0.19562E+01       0.50332E+00      -0.82724E+00
      0      1      -0.15775E+02       0.85120E-03      -0.60348E+00      -0.13183E+01       0.51817E+00      -0.15709E+01
      0      1      -0.93892E+00       0.22650E-03       0.55636E+00       0.11274E+01      -0.60808E+00       0.14426E+01
      0      1       0.38608E+02       0.11676E-02       0.18664E+00       0.47780E+00      -0.83274E+00       0.19807E+01
      0      1       0.12490E+02      -0.52802E-02      -0.65875E+00      -0.16046E+01      -0.22376E+00       0.88507E+00
      0      1      -0.65920E+01       0.68438E-02       0.61759E+00       0.15048E+01       0.30263E+00      -0.24970E+00
      0      1      -0.20797E+02      -0.67360E-02       0.91063E+00       0.22628E+01       0.37519E+00      -0.36484E+00
      0      1       0.33756E+02       0.57935E-03      -0.11536E+00      -0.22552E+00       0.99707E+00      -0.27800E+01
      0      1       0.10539E+02      -0.14906E-02      -0.68987E+00      -0.18180E+01      -0.93510E+00       0.18412E+01
      0      1       0.10242E+02      -0.51317E-02      -0.54328E+00      -0.11615E+01      -0.70752E+00       0.12516E+01
      0      1      -0.11413E+02       0.14901E-02       0.64569E+00       0.14855E+01       0.84323E+00      -0.22823E+01
      0      1       0.29570E+02      -0.46626E-02       0.12030E+00       0.87651E-01      -0.47542E+00       0.12884E+01
      0      1       0.34620E+02      -0.41884E-02       0.53367E+00       0.11899E+01      -0.40097E+00       0.39082E+00
      0      1       0.34858E+02       0.39068E-02       0.83383E+00       0.21387E+01       0.29871E+00      -0.39598E+00
      0      1      -0.50093E+01       0.19646E-02       0.92068E+00       0.20698E+01      -0.81011E+00       0.23007E+01
      0      1       0.21991E+02      -0.16424E-02       0.49483E+00       0.99818E+00      -0.21561E+00       0.23768E+00
      0      1      -0.24029E+02      -0.69356E-02       0.13990E+00       0.27936E+00       0.26963E+00      -0.66842E-01
      0      1       0.34940E+02       0.65477E-02       0.35596E+00       0.10029E+01      -0.52431E+00       0.13938E+01
      0      1       0.14782E+02       0.61530E-02       0.50761E+00       0.10916E+01      -0.33619E+00       0.40481E+00
      0      1       0.39727E+02      -0.48096E-02       0.32759E-01       0.18917E+00       0.95464E+00      -0.17374E+01
      0      1       0.11156E+02       0.25293E-02      -0.46631E+00      -0.10193E+01      -0.96912E+00       0.27796E+01
      0      1       0.11594E+02      -0.62836E-02      -0.45722E+00      -0.11261E+01       0.13487E+00       0.20926E+00
      0      1       0.65390E+01      -0.43244E-02       0.83271E+00       0.18787E+01       0.93747E+00      -0.19162E+01
      0      1       0.25124E+02       0.82562E-02      -0.21684E+00      -0.41801E+00      -0.81042E+00       0.13982E+01
      0      1      -0.23842E+02       0.24932E-02      -0.45614E+00      -0.12061E+01       0.13812E+00      -0.30507E+00
      0      1       0.39443E+02       0.51413E-02      -0.55493E+00      -0.12429E+01       0.28792E+00      -0.58061E+00
      0      1       0.24272E+02       0.82872E-02      -0.36000E+00      -0.84159E+00       0.21949E+00      -0.96011E+00
      0      1      -0.32015E+02       0.24333E-03      -0.87299E+00      -0.20632E+01       0.92422E+00      -0.24663E+01
      0      1       0.20931E+02      -0.79135E-02       0.31906E+00       0.93469E+00       0.42099E-01       0.98321E-01
      0      1      -0.28830E+02      -0.43972E-02       0.59396E+00       0.15667E+01       0.49473E+00      -0.13909E+01
      0      1      -0.18211E+02      -0.55672E-02      -0.18216E-01      -0.10826E+00      -0.92123E+00       0.21888E+01
      0      1      -0.25296E+02       0.51471E-02       0.68719E+00       0.17109E+01      -0.17058E+00      -0.88734E-01
      0      1      -0.28321E+02       0.47129E-02      -0.68571E+00      -0.14637E+01      -0.16765E+00       0.33824E+00
      0      1       0.22151E+02       0.71436E-02       0.86922E+00       0.19786E+01       0.31389E+00      -0.71167E+00
      0      1      -0.28742E+02       0.24690E-03      -0.57136E+00      -0.13728E+01      -0.93278E+00       0.24319E+01
      0      1      -0.37779E+02       0.54758E-02       0.76341E+00       0.18056E+01       0.38767E-01      -0.52025E+00
      0      1       0.38725E+02       0.49630E-02       0.79148E+00       0.19019E+01      -0.30662E+00       0.18708E+00
      0      1      -0.25596E+02      -0.69968E-02       0.31840E+00       0.80095E+00       0.69664E+00      -0.13664E+01
      0      1      -0.34466E+02       0.34570E-02      -0.78933E+00      -0.18251E+01      -0.52791E+00       0.16540E+01
      0      1       0.11841E+02      -0.53406E-02       0.92564E+00       0.21866E+01       0.69097E+00      -0.20441E+01
      0      1       0.33444E+02      -0.50592E-02       0.31087E+00       0.81497E+00       0.59915E+00      -0.15474E+01
      0      1       0.52297E+01      -0.21701E-02      -0.35894E+00      -0.85244E+00      -0.87316E-01       0.36274E+00
      0      1      -0.54893E+01      -0.44437E-02       0.65378E+00       0.13553E+01       0.80088E+00      -0.18823E+01
      0      1       0.33434E+01      -0.67752E-03      -0.80374E+00      -0.20277E+01      -0.21237E+00       0.94176E+00
      0      1       0.26677E+02       0.29713E-02       0.45818E+00       0.10254E+01      -0.35891E+00       0.10465E+01
      0      1       0.25336E+02       0.31520E-02       0.26442E+00       0.66363E+00      -0.93595E+00       0.24559E+01
