       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.368000000E+02   0.378065779E-06   0.642117099E-05   0.929827377E-06   0.263792736E-04  -0.353534248E-03   0.446999999E+01   0.840375793E+00   0.261291095E+02   0.845340907E+00   0.262576829E+02   0.104273801E+03   0.581613845E-01   0.202917432E+01   0.629722688E+02   0.205405667E+01   0.639129380E+02   0.179963203E+03   0.102057076E+00   0.334614760E+00   0.341657680E+00   0.690050287E+01
  0.429333333E+02   0.417448961E-06   0.642117099E-05   0.109162025E-05   0.263792736E-04   0.632075531E-03   0.446999999E+01   0.998998702E+00   0.261291095E+02   0.100471055E+01   0.262576829E+02   0.104274038E+03   0.581613845E-01   0.241085580E+01   0.629722688E+02   0.244396914E+01   0.639129380E+02   0.179970274E+03   0.102057076E+00   0.334614760E+00   0.341657680E+00   0.690052915E+01
  0.490666667E+02  -0.346020021E-02  -0.758129127E-01  -0.223755391E-02  -0.522178742E-01   0.153058417E-02   0.447000092E+01   0.114253470E+01   0.257888522E+02   0.114458510E+01   0.258185986E+02   0.104251573E+03   0.581471061E-01   0.249892711E+01   0.584874357E+02   0.249789796E+01   0.584339671E+02   0.179977345E+03   0.102057076E+00   0.332560989E+00   0.338398733E+00   0.689728829E+01
  0.552000000E+02  -0.872254126E-03  -0.171776749E-01  -0.494772215E-02  -0.948706719E-01   0.674600780E-02   0.447001008E+01   0.124393288E+01   0.247063398E+02   0.123901667E+01   0.245979273E+02   0.104526110E+03   0.582928137E-01   0.249946344E+01   0.523028833E+02   0.249892482E+01   0.530166694E+02   0.179992755E+03   0.102057076E+00   0.325043557E+00   0.328906574E+00   0.693253357E+01
  0.552000000E+02  -0.872254126E-03  -0.171776749E-01  -0.494772215E-02  -0.948706719E-01   0.674600780E-02   0.447001008E+01   0.124393288E+01   0.247063398E+02   0.123901667E+01   0.245979273E+02   0.104526110E+03   0.582928137E-01   0.249946344E+01   0.523028833E+02   0.249892482E+01   0.530166694E+02   0.179992755E+03   0.102057076E+00   0.325043557E+00   0.328906574E+00   0.693253357E+01
  0.577000000E+02  -0.915198313E-03  -0.171776749E-01  -0.518489883E-02  -0.948706719E-01   0.641642486E-02   0.447001008E+01   0.130535559E+01   0.247063398E+02   0.130015574E+01   0.245979273E+02   0.104526396E+03   0.582928137E-01   0.262811705E+01   0.523028833E+02   0.262426864E+01   0.530166694E+02   0.179997530E+03   0.102057076E+00   0.325043557E+00   0.328906574E+00   0.693250964E+01
  0.602000000E+02  -0.958142501E-03  -0.171776749E-01  -0.542207551E-02  -0.948706719E-01   0.608684192E-02   0.447001008E+01   0.136680922E+01   0.247063398E+02   0.136132685E+01   0.245979273E+02   0.104526678E+03   0.582928137E-01   0.275677066E+01   0.523028833E+02   0.275094907E+01   0.530166694E+02   0.179990180E+03   0.102057076E+00   0.325043557E+00   0.328906574E+00   0.693250849E+01
  0.602000000E+02  -0.958142501E-03  -0.171776749E-01  -0.542207551E-02  -0.948706719E-01   0.608684192E-02   0.447001008E+01   0.136680922E+01   0.247063398E+02   0.136132685E+01   0.245979273E+02   0.104526678E+03   0.582928137E-01   0.275677066E+01   0.523028833E+02   0.275094907E+01   0.530166694E+02   0.179990180E+03   0.102057076E+00   0.325043557E+00   0.328906574E+00   0.693250849E+01
  0.604500000E+02  -0.962493243E-03  -0.176286142E-01  -0.544547390E-02  -0.923147128E-01   0.612237725E-02   0.447001008E+01   0.137303658E+01   0.253474058E+02   0.136736544E+01   0.239597868E+02   0.104526694E+03   0.582928137E-01   0.276979860E+01   0.535887099E+02   0.276404082E+01   0.517163911E+02   0.179990466E+03   0.102057076E+00   0.325053470E+00   0.328898831E+00   0.693251033E+01
  0.607000000E+02  -0.966956986E-03  -0.180816988E-01  -0.546823199E-02  -0.897483264E-01   0.615796928E-02   0.447001008E+01   0.137942559E+01   0.259916564E+02   0.137324360E+01   0.233190631E+02   0.104526711E+03   0.582928137E-01   0.278315280E+01   0.548811159E+02   0.277680678E+01   0.504102795E+02   0.179990745E+03   0.102057076E+00   0.325063994E+00   0.328891518E+00   0.693251224E+01
  0.609500000E+02  -0.971534276E-03  -0.185369914E-01  -0.549034722E-02  -0.871718087E-01   0.619366762E-02   0.447001008E+01   0.138597702E+01   0.266391598E+02   0.137896065E+01   0.226758451E+02   0.104526729E+03   0.582928137E-01   0.279683488E+01   0.561802645E+02   0.278924549E+01   0.490984855E+02   0.179991019E+03   0.102057076E+00   0.325075143E+00   0.328884638E+00   0.693251422E+01
  0.612000000E+02  -0.976225671E-03  -0.189945552E-01  -0.551181708E-02  -0.845854563E-01   0.622952275E-02   0.447001008E+01   0.139269166E+01   0.272899856E+02   0.138451593E+01   0.220302238E+02   0.104526748E+03   0.582928137E-01   0.281084653E+01   0.574863199E+02   0.280135556E+01   0.477811601E+02   0.179991287E+03   0.102057076E+00   0.325086936E+00   0.328878199E+00   0.693251630E+01
  0.614500000E+02  -0.981031748E-03  -0.194544538E-01  -0.553263915E-02  -0.819895667E-01   0.626558603E-02   0.447001008E+01   0.139957030E+01   0.279442049E+02   0.138990879E+01   0.213822926E+02   0.104526769E+03   0.582928137E-01   0.282518948E+01   0.587994479E+02   0.281313562E+01   0.464584550E+02   0.179991548E+03   0.102057076E+00   0.325099390E+00   0.328872204E+00   0.693251845E+01
  0.617000000E+02  -0.985953098E-03  -0.199167516E-01  -0.555281109E-02  -0.793844378E-01   0.630190970E-02   0.447001008E+01   0.140661377E+01   0.286018900E+02   0.139513861E+01   0.207321475E+02   0.104526791E+03   0.582928137E-01   0.283986549E+01   0.601198149E+02   0.282458435E+01   0.451305221E+02   0.179991803E+03   0.102057076E+00   0.325112525E+00   0.328866659E+00   0.693252070E+01
  0.619500000E+02  -0.990990329E-03  -0.203815132E-01  -0.557233063E-02  -0.767703683E-01   0.633854690E-02   0.447001008E+01   0.141382291E+01   0.292631143E+02   0.140020478E+01   0.200798877E+02   0.104526814E+03   0.582928137E-01   0.285487637E+01   0.614475891E+02   0.283570046E+01   0.437975135E+02   0.179994926E+03   0.102057076E+00   0.325126359E+00   0.328861570E+00   0.693252304E+01
  0.622000000E+02  -0.996144066E-03  -0.208488040E-01  -0.559119556E-02  -0.741476574E-01   0.569073583E-02   0.447001008E+01   0.142119859E+01   0.299279525E+02   0.140510672E+01   0.194256156E+02   0.104526969E+03   0.582928137E-01   0.287022397E+01   0.627829398E+02   0.284648270E+01   0.424595819E+02   0.179999842E+03   0.102057076E+00   0.325140915E+00   0.328856941E+00   0.693249312E+01
  0.624500000E+02  -0.100141495E-02  -0.213186898E-01  -0.560940376E-02  -0.715166052E-01   0.572816310E-02   0.447001008E+01   0.142874167E+01   0.305964803E+02   0.140984385E+01   0.187694383E+02   0.104526994E+03   0.582928137E-01   0.288591019E+01   0.641260375E+02   0.285692985E+01   0.411168802E+02   0.179994437E+03   0.102057076E+00   0.325156216E+00   0.328852778E+00   0.693249560E+01
  0.627000000E+02  -0.100680363E-02  -0.217912369E-01  -0.562695319E-02  -0.688775120E-01   0.576606871E-02   0.447001008E+01   0.143645308E+01   0.312687746E+02   0.141441562E+01   0.181114674E+02   0.104527021E+03   0.582928137E-01   0.290193696E+01   0.654770542E+02   0.286704075E+01   0.397695616E+02   0.179992751E+03   0.102057076E+00   0.325172285E+00   0.328849087E+00   0.693249819E+01
  0.629500000E+02  -0.101231079E-02  -0.222665124E-01  -0.564384187E-02  -0.662306788E-01   0.580450942E-02   0.447001008E+01   0.144433373E+01   0.319449132E+02   0.141882151E+01   0.174518204E+02   0.104527049E+03   0.582928137E-01   0.291830626E+01   0.668361633E+02   0.287681426E+01   0.384177795E+02   0.179992970E+03   0.102057076E+00   0.325189148E+00   0.328845872E+00   0.693250088E+01
  0.632000000E+02  -0.101793712E-02  -0.227445838E-01  -0.566006791E-02  -0.635764070E-01   0.584354289E-02   0.447001008E+01   0.145238456E+01   0.326249748E+02   0.142306101E+01   0.167906218E+02   0.104527079E+03   0.582928137E-01   0.293502013E+01   0.682035396E+02   0.288624928E+01   0.370616878E+02   0.179993181E+03   0.102057076E+00   0.325206831E+00   0.328843139E+00   0.693250368E+01
  0.634500000E+02  -0.102368332E-02  -0.232255193E-01  -0.567562948E-02  -0.609149988E-01   0.588322771E-02   0.447001008E+01   0.146060656E+01   0.333090393E+02   0.142713361E+01   0.161280042E+02   0.104527111E+03   0.582928137E-01   0.295208061E+01   0.695793593E+02   0.289534476E+01   0.357014406E+02   0.179993383E+03   0.102057076E+00   0.325225364E+00   0.328840895E+00   0.693250659E+01
  0.637000000E+02  -0.102955013E-02  -0.237093876E-01  -0.569052484E-02  -0.582467564E-01   0.592362342E-02   0.447001008E+01   0.146900069E+01   0.339971874E+02   0.143103885E+01   0.154641107E+02   0.104527144E+03   0.582928137E-01   0.296948984E+01   0.709638003E+02   0.290409967E+01   0.343371921E+02   0.179993577E+03   0.102057076E+00   0.325244778E+00   0.328839143E+00   0.693250962E+01
  0.639500000E+02  -0.136139161E-02  -0.319580000E-01  -0.561787476E-02  -0.546073682E-01   0.587916606E-02   0.447000922E+01   0.147682387E+01   0.346708385E+02   0.143500276E+01   0.148014164E+02   0.104542926E+03   0.582912237E-01   0.297920629E+01   0.723570419E+02   0.291251303E+01   0.329690969E+02   0.179993762E+03   0.102057076E+00   0.325114419E+00   0.328941394E+00   0.693337433E+01
  0.642000000E+02  -0.169420304E-02  -0.403136311E-01  -0.601447218E-02  -0.556344807E-01   0.502622947E-02   0.447001018E+01   0.148284150E+01   0.352997478E+02   0.143895853E+01   0.141397217E+02   0.104517209E+03   0.582998340E-01   0.297777042E+01   0.737592651E+02   0.292058391E+01   0.315973097E+02   0.179993939E+03   0.102057076E+00   0.324655206E+00   0.329145941E+00   0.693266987E+01
  0.644500000E+02  -0.301443498E-02  -0.732940905E-01  -0.583777292E-02  -0.508990912E-01   0.622183338E-02   0.447001123E+01   0.148976563E+01   0.359490384E+02   0.144249327E+01   0.134739976E+02   0.104503546E+03   0.583118231E-01   0.297999105E+01   0.741839118E+02   0.292831139E+01   0.302219858E+02   0.179994106E+03   0.102057076E+00   0.324306303E+00   0.329278206E+00   0.693320135E+01
  0.647000000E+02  -0.205787121E-02  -0.514366713E-01  -0.625137965E-02  -0.521318173E-01   0.608054783E-02   0.447001166E+01   0.149368937E+01   0.365230561E+02   0.144616865E+01   0.128099035E+02   0.104558043E+03   0.583105356E-01   0.297991859E+01   0.751461754E+02   0.293569462E+01   0.288432801E+02   0.179994264E+03   0.102057076E+00   0.323414914E+00   0.329624435E+00   0.693668152E+01
  0.649500000E+02  -0.208014342E-02  -0.518635505E-01  -0.621827514E-02  -0.484652498E-01   0.407477243E-02   0.447001026E+01   0.149751294E+01   0.370952543E+02   0.144997597E+01   0.121484312E+02   0.104529495E+03   0.583121730E-01   0.297974984E+01   0.760436732E+02   0.294273277E+01   0.274613483E+02   0.179994412E+03   0.102057076E+00   0.322476929E+00   0.330006136E+00   0.693501440E+01
  0.652000000E+02  -0.450961156E-03  -0.110774680E-01  -0.582649586E-02  -0.423572164E-01   0.358665566E-02   0.447000826E+01   0.150173885E+01   0.376750792E+02   0.145341173E+01   0.114841428E+02   0.104512800E+03   0.583104002E-01   0.297826959E+01   0.770884217E+02   0.294942504E+01   0.260774106E+02   0.179994550E+03   0.102057076E+00   0.321635885E+00   0.330282834E+00   0.693378461E+01
  0.654500000E+02  -0.342420189E-02  -0.868478928E-01  -0.600025049E-02  -0.418969974E-01   0.385605861E-02   0.447000663E+01   0.150612742E+01   0.382528203E+02   0.145729512E+01   0.108243277E+02   0.104525096E+03   0.583128752E-01   0.297984356E+01   0.784765169E+02   0.295577070E+01   0.246915335E+02   0.179994678E+03   0.102057076E+00   0.320708379E+00   0.330695918E+00   0.693485380E+01
  0.657000000E+02  -0.412438198E-02  -0.106205596E+00  -0.537891463E-02  -0.353636033E-01   0.348903021E-02   0.447000616E+01   0.150945148E+01   0.388047165E+02   0.146066645E+01   0.101620256E+02   0.104520414E+03   0.582761885E-01   0.297780799E+01   0.790341775E+02   0.296176902E+01   0.233028954E+02   0.179994796E+03   0.102057076E+00   0.319508218E+00   0.331215530E+00   0.693019797E+01
  0.659500000E+02  -0.515665184E-02  -0.133736607E+00  -0.460818264E-02  -0.290002387E-01   0.292063456E-02   0.447000620E+01   0.151559398E+01   0.394214703E+02   0.146355235E+01   0.949778826E+01   0.104517272E+03   0.582676121E-01   0.297980969E+01   0.798181257E+02   0.296741936E+01   0.219116520E+02   0.179994902E+03   0.102057076E+00   0.318867504E+00   0.331431154E+00   0.692900025E+01
  0.662000000E+02  -0.388116913E-02  -0.102582810E+00  -0.334491987E-02  -0.191812406E-01   0.250528242E-02   0.447000833E+01   0.151828160E+01   0.399437753E+02   0.146634766E+01   0.883557209E+01   0.104507875E+03   0.582686891E-01   0.297733796E+01   0.809970842E+02   0.297272106E+01   0.205179591E+02   0.179994998E+03   0.102057076E+00   0.317624414E+00   0.331784015E+00   0.692843205E+01
  0.664500000E+02  -0.558170307E-02  -0.148768393E+00  -0.304852431E-02  -0.154933579E-01   0.412874978E-02   0.447000910E+01   0.152328894E+01   0.405263680E+02   0.146909322E+01   0.817631413E+01   0.104472740E+03   0.582703553E-01   0.297845782E+01   0.824035851E+02   0.297767354E+01   0.191219729E+02   0.179995082E+03   0.102057076E+00   0.316742994E+00   0.332101825E+00   0.692624359E+01
  0.667000000E+02  -0.261525041E-02  -0.712268768E-01  -0.254840102E-02  -0.908738056E-02   0.474116560E-02   0.447001060E+01   0.152855282E+01   0.411125247E+02   0.147146118E+01   0.751784614E+01   0.104490394E+03   0.582762215E-01   0.297997192E+01   0.827288032E+02   0.297908489E+01   0.177238496E+02   0.179995155E+03   0.102057076E+00   0.315969026E+00   0.332336675E+00   0.692807513E+01
  0.669500000E+02  -0.526483204E-02  -0.143081773E+00  -0.227516325E-02  -0.652887876E-02   0.615536628E-02   0.447000921E+01   0.153379990E+01   0.416948661E+02   0.147368554E+01   0.686441936E+01   0.104526037E+03   0.582807332E-01   0.297982734E+01   0.835750761E+02   0.296996991E+01   0.160421527E+02   0.179995215E+03   0.102057076E+00   0.315168323E+00   0.332662279E+00   0.693096227E+01
  0.672000000E+02  -0.262445935E-02  -0.723022727E-01  -0.267036030E-02  -0.728776439E-02   0.581683762E-02   0.447000965E+01   0.153904888E+01   0.422747925E+02   0.147605075E+01   0.621988618E+01   0.104550445E+03   0.582749975E-01   0.297996064E+01   0.844246100E+02   0.297358436E+01   0.146471618E+02   0.179995264E+03   0.102057076E+00   0.314338787E+00   0.333028604E+00   0.693196183E+01
  0.674500000E+02  -0.432837372E-02  -0.120959628E+00  -0.317395355E-02  -0.756551947E-02   0.617177576E-02   0.447000880E+01   0.154277552E+01   0.428085278E+02   0.147820272E+01   0.558329770E+01   0.104558899E+03   0.582699183E-01   0.297998490E+01   0.853933394E+02   0.297707161E+01   0.132669273E+02   0.179995299E+03   0.102057076E+00   0.313189498E+00   0.333489420E+00   0.693181887E+01
  0.677000000E+02  -0.575998676E-02  -0.162006363E+00  -0.314654609E-02  -0.506815002E-02   0.638903747E-02   0.447000668E+01   0.154888734E+01   0.434050363E+02   0.147934298E+01   0.495769477E+01   0.104536127E+03   0.582751199E-01   0.297899867E+01   0.866153452E+02   0.297888232E+01   0.119302175E+02   0.179995322E+03   0.102057076E+00   0.312489175E+00   0.333675486E+00   0.693091221E+01
  0.679500000E+02  -0.425139560E-02  -0.120491983E+00  -0.179603587E-02   0.918112244E-03   0.662476495E-02   0.447000792E+01   0.155267426E+01   0.439348705E+02   0.148109764E+01   0.435540926E+01   0.104518466E+03   0.582774772E-01   0.297981569E+01   0.866014488E+02   0.297808967E+01   0.105921625E+02   0.179995331E+03   0.102057076E+00   0.311271848E+00   0.334040392E+00   0.693008564E+01
  0.682000000E+02  -0.313174693E-02  -0.894940132E-01  -0.247884527E-02   0.226072850E-02   0.732459479E-02   0.447000717E+01   0.155786051E+01   0.445027473E+02   0.148264067E+01   0.378396730E+01   0.104535990E+03   0.582866377E-01   0.297922082E+01   0.876197531E+02   0.297881396E+01   0.925291194E+01   0.179995327E+03   0.102057076E+00   0.310344021E+00   0.334369268E+00   0.693233580E+01
  0.684500000E+02  -0.328326142E-02  -0.948283740E-01  -0.932726283E-03   0.542944016E-02   0.468100239E-02   0.447000666E+01   0.155917840E+01   0.449518732E+02   0.148364891E+01   0.326120272E+01   0.104565954E+03   0.582975409E-01   0.297918146E+01   0.885039114E+02   0.297641095E+01   0.791261564E+01   0.179995309E+03   0.102057076E+00   0.308787277E+00   0.334766461E+00   0.693562938E+01
  0.687000000E+02  -0.576753233E-03  -0.166230945E-01  -0.969276224E-03   0.724730048E-02   0.496479379E-02   0.447000907E+01   0.156290572E+01   0.454688284E+02   0.148490764E+01   0.281223018E+01   0.104613868E+03   0.582981176E-01   0.297961495E+01   0.899138773E+02   0.297776443E+01   0.670489194E+01   0.179997241E+03   0.102057076E+00   0.307580708E+00   0.335236103E+00   0.693883987E+01
  0.689500000E+02  -0.884988943E-02  -0.259378253E+00  -0.301154154E-02   0.504811114E-02   0.231590000E-02   0.447000617E+01   0.156578759E+01   0.459594871E+02   0.148651926E+01   0.248010438E+01   0.104599974E+03   0.582744696E-01   0.297966127E+01   0.904493004E+02   0.297876849E+01   0.581586233E+01   0.179999912E+03   0.102057076E+00   0.306203779E+00   0.335821876E+00   0.693518398E+01
  0.692000000E+02  -0.757285188E-02  -0.224362201E+00  -0.528166007E-02   0.654721761E-02   0.334848870E-02   0.447001102E+01   0.156644563E+01   0.463765843E+02   0.148796961E+01   0.231680534E+01   0.104587449E+03   0.583051009E-01   0.297989415E+01   0.911155587E+02   0.297957978E+01   0.526190184E+01   0.179996966E+03   0.102057076E+00   0.304428666E+00   0.336577347E+00   0.693791105E+01
  0.694500000E+02  -0.638470647E-02  -0.189951419E+00  -0.540047743E-02   0.706065372E-02   0.342318917E-02   0.447001071E+01   0.156913168E+01   0.468547357E+02   0.148815292E+01   0.235793077E+01   0.104532965E+03   0.583164257E-01   0.297951299E+01   0.921985441E+02   0.297972793E+01   0.541825007E+01   0.179995091E+03   0.102057076E+00   0.303024592E+00   0.337017752E+00   0.693571326E+01
  0.697000000E+02  -0.749955944E-02  -0.226069770E+00  -0.638981988E-02   0.961869665E-02   0.603340030E-03   0.447001205E+01   0.157208657E+01   0.473308691E+02   0.148880808E+01   0.259325621E+01   0.104522800E+03   0.583288275E-01   0.297986927E+01   0.920477733E+02   0.297968321E+01   0.613643264E+01   0.179994998E+03   0.102057076E+00   0.301522791E+00   0.337488290E+00   0.693648713E+01
  0.699500000E+02  -0.898873661E-02  -0.273086170E+00  -0.536959897E-02   0.108834450E-01  -0.129188765E-02   0.447001109E+01   0.157634621E+01   0.478450419E+02   0.148916067E+01   0.297814491E+01   0.104447276E+03   0.583390030E-01   0.297966675E+01   0.927646062E+02   0.297928883E+01   0.726254792E+01   0.179994889E+03   0.102057076E+00   0.300418517E+00   0.337853357E+00   0.693263690E+01
  0.702000000E+02  -0.126150081E-01  -0.386924437E+00  -0.379764071E-02   0.108233133E-01  -0.235371206E-02   0.447001465E+01   0.157977660E+01   0.483250251E+02   0.148932307E+01   0.346523750E+01   0.104399204E+03   0.583206943E-01   0.297975305E+01   0.940628790E+02   0.297854485E+01   0.850558560E+01   0.179994764E+03   0.102057076E+00   0.299059854E+00   0.338397411E+00   0.692733444E+01
  0.704500000E+02  -0.889213036E-02  -0.275556424E+00  -0.169565744E-02   0.748007337E-02  -0.301838189E-02   0.447001462E+01   0.158026038E+01   0.487095159E+02   0.148916133E+01   0.401531173E+01   0.104439948E+03   0.582867481E-01   0.297936359E+01   0.946085142E+02   0.297745135E+01   0.986025357E+01   0.179994622E+03   0.102057076E+00   0.297090081E+00   0.338999133E+00   0.692606835E+01
  0.707000000E+02  -0.125562494E-01  -0.392619877E+00  -0.152234721E-02   0.696611533E-02  -0.320051449E-02   0.447001493E+01   0.158386294E+01   0.491836348E+02   0.148970825E+01   0.460938577E+01   0.104413357E+03   0.583244230E-01   0.297977325E+01   0.950772389E+02   0.297600844E+01   0.112138189E+02   0.179994462E+03   0.102057076E+00   0.295631811E+00   0.339556010E+00   0.692875276E+01
  0.709500000E+02  -0.985337070E-02  -0.309910090E+00  -0.321493849E-02   0.119317305E-01  -0.441638234E-02   0.447001596E+01   0.158665187E+01   0.496328590E+02   0.148882038E+01   0.522767699E+01   0.104354966E+03   0.583034578E-01   0.297987862E+01   0.959263861E+02   0.297421629E+01   0.125661300E+02   0.179994285E+03   0.102057076E+00   0.294258692E+00   0.339976853E+00   0.692236069E+01
  0.712000000E+02  -0.675498321E-02  -0.213720978E+00  -0.305429827E-02   0.131957257E-01  -0.561790434E-02   0.447001572E+01   0.158833751E+01   0.500413431E+02   0.148849093E+01   0.586624288E+01   0.104341532E+03   0.582855402E-01   0.297983969E+01   0.968303261E+02   0.297207507E+01   0.139170353E+02   0.179994090E+03   0.102057076E+00   0.292396221E+00   0.340601307E+00   0.691934466E+01
  0.714500000E+02  -0.865386388E-02  -0.276467541E+00  -0.236062765E-02   0.123435273E-01  -0.615089039E-02   0.447001540E+01   0.158956242E+01   0.504311741E+02   0.148815038E+01   0.651948330E+01   0.104318174E+03   0.582812425E-01   0.297967333E+01   0.971178855E+02   0.296958504E+01   0.152663834E+02   0.179993877E+03   0.102057076E+00   0.290629943E+00   0.341139748E+00   0.691724087E+01
  0.717000000E+02  -0.657919697E-02  -0.211834336E+00  -0.259551015E-02   0.129367015E-01  -0.659158180E-02   0.447001540E+01   0.159645690E+01   0.509968734E+02   0.148695553E+01   0.717865243E+01   0.104289845E+03   0.582614530E-01   0.297997149E+01   0.968694740E+02   0.296674647E+01   0.166140229E+02   0.179993644E+03   0.102057076E+00   0.289754977E+00   0.341396620E+00   0.691307422E+01
  0.719500000E+02  -0.813250612E-02  -0.264903172E+00  -0.226598823E-02   0.139345464E-01  -0.595544929E-02   0.447001874E+01   0.159868086E+01   0.514177219E+02   0.148546100E+01   0.784529188E+01   0.104387761E+03   0.582586699E-01   0.297959577E+01   0.981894963E+02   0.296355966E+01   0.179598027E+02   0.179993393E+03   0.102057076E+00   0.288133585E+00   0.341875066E+00   0.691921824E+01
  0.722000000E+02  -0.275489300E-02  -0.916889314E-01  -0.620842766E-03   0.610955233E-02  -0.643081171E-02   0.447001605E+01   0.160220830E+01   0.518738197E+02   0.148436445E+01   0.851824184E+01   0.104420998E+03   0.582683112E-01   0.297885003E+01   0.996015622E+02   0.296002497E+01   0.193035715E+02   0.179993121E+03   0.102057076E+00   0.286639315E+00   0.342370795E+00   0.692255940E+01
