 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.11151E+02       0.17524E-02       0.41565E-01      -0.22233E+01       0.28443E+00       0.64633E+00
      0      1       0.37152E+01       0.72793E-02       0.34847E+00      -0.10762E+01       0.79380E+00      -0.20727E+01
      0      1       0.34856E+02      -0.77236E-02       0.24019E+00       0.71538E-01       0.13713E+00       0.76233E+00
      0      1      -0.12774E+02       0.45145E-02      -0.11089E+00      -0.74402E-01       0.73093E+00      -0.23712E+01
      0      1       0.27191E+02       0.81568E-02      -0.39805E-01      -0.33905E+00      -0.71939E-01       0.73693E+00
      0      1      -0.30654E+02       0.33497E-02      -0.38013E+00       0.27617E+01      -0.13830E+00       0.17964E+01
      0      1      -0.39947E+02      -0.24648E-02       0.15664E+00      -0.21669E+00      -0.88995E-01      -0.19421E+00
      0      1       0.19753E+02       0.77847E-02      -0.54783E+00       0.20196E+01       0.85063E+00      -0.10710E+01
      0      1       0.35399E+02       0.43659E-02      -0.64831E+00       0.33000E+01      -0.11449E-01       0.85019E+00
      0      1       0.13410E+02      -0.75110E-02      -0.17854E+00      -0.80916E-01      -0.16514E+00      -0.12252E+01
      0      1      -0.17352E+02       0.95678E-02       0.31279E+00      -0.20911E+01      -0.34195E+00       0.13900E+01
      0      1       0.33767E+02       0.85432E-02       0.31893E+00      -0.24294E+01       0.50058E+00      -0.12315E+01
      0      1      -0.48530E+01       0.57851E-02       0.26613E+00      -0.43965E+00      -0.50801E+00      -0.19944E+00
      0      1      -0.28672E+02      -0.76308E-02      -0.57020E+00       0.19595E+01      -0.17021E+00       0.68004E-01
      0      1      -0.11945E+02      -0.19066E-02       0.46499E+00      -0.12652E+01       0.62913E+00      -0.11021E+01
      0      1      -0.23325E+01      -0.16647E-02      -0.70063E-01       0.18586E+01       0.59880E+00      -0.16071E+01
      0      1       0.34170E+02      -0.33891E-02      -0.20322E+00       0.19169E+01      -0.17691E+00      -0.13270E+01
      0      1      -0.13216E+02      -0.40944E-02      -0.16518E-01       0.24534E+01      -0.31747E+00       0.66079E+00
      0      1      -0.33698E+02      -0.89256E-02       0.47992E+00      -0.32612E+01      -0.15511E+00      -0.49081E+00
      0      1       0.33655E+02       0.92014E-02      -0.21140E+00       0.49276E+00       0.57837E-01       0.89488E+00
      0      1      -0.35168E+02      -0.37718E-02       0.48814E+00      -0.33558E+01      -0.83710E-01       0.17004E+01
      0      1      -0.26357E+02      -0.38018E-03      -0.25252E+00       0.29602E+01      -0.12918E+00      -0.14007E+01
      0      1      -0.13595E+02       0.93749E-02      -0.71111E-01      -0.12338E+01       0.10198E+00       0.23840E+00
      0      1      -0.37483E+02       0.56723E-02      -0.26679E+00      -0.62709E-01      -0.28869E-01       0.84674E+00
      0      1      -0.27050E+02      -0.49513E-02      -0.33761E+00       0.20393E+01      -0.78676E+00       0.23646E+01
      0      1       0.39555E+02      -0.72215E-02       0.29280E-01       0.16832E+01      -0.32044E+00       0.14563E+01
      0      1       0.30834E+02       0.29252E-02      -0.90222E-01       0.26326E+01       0.66170E+00      -0.86986E+00
      0      1       0.90579E+01       0.48819E-02      -0.77516E-01      -0.25402E+00       0.50627E+00      -0.94837E+00
      0      1       0.86551E+01       0.44052E-03       0.11376E+00       0.82098E+00       0.31443E-01      -0.54532E+00
      0      1       0.12232E+02      -0.53016E-02       0.22869E+00      -0.98688E+00      -0.66570E+00       0.23563E+00
      0      1       0.12405E+02       0.18091E-02      -0.37546E+00       0.13270E+01      -0.12655E+00       0.98463E+00
      0      1       0.11272E+02      -0.87231E-02       0.18759E+00      -0.18218E+01      -0.21890E+00      -0.50134E+00
      0      1      -0.14927E+02      -0.48282E-02       0.32613E-01       0.14056E+00       0.27954E+00       0.11970E+00
      0      1       0.10145E+02      -0.70309E-02       0.23439E+00      -0.25621E+00       0.71355E-01       0.18660E+00
      0      1       0.29407E+02       0.42522E-02       0.60810E+00      -0.32524E+01       0.16045E+00      -0.11914E+01
      0      1       0.21133E+02      -0.40247E-03      -0.37973E+00       0.18991E+01       0.12380E+00       0.18083E+00
      0      1       0.17422E+02      -0.22463E-02       0.60700E+00      -0.23706E+01       0.44337E+00      -0.81357E+00
      0      1       0.34848E+02      -0.88215E-02       0.17335E+00      -0.30734E+01       0.49100E+00      -0.46823E+00
      0      1       0.37820E+02       0.43402E-02      -0.16132E+00       0.12766E+01       0.72848E+00      -0.11831E+01
      0      1       0.12317E+02       0.53202E-02      -0.11298E+00       0.92641E+00      -0.40984E+00      -0.66099E+00
      0      1       0.24337E+01       0.70159E-02      -0.83814E-01      -0.86501E+00      -0.28076E+00       0.10564E+01
      0      1      -0.40646E+02       0.47176E-02      -0.11082E+00       0.24557E+01      -0.21611E+00       0.42263E+00
      0      1      -0.92529E+01       0.88826E-02       0.55088E+00      -0.30477E+01       0.49276E+00      -0.76804E+00
      0      1      -0.34713E+02       0.78267E-02       0.19339E+00      -0.14045E+01      -0.50627E+00       0.34449E-01
      0      1       0.21963E+02      -0.32895E-02       0.46623E+00      -0.18516E+01      -0.28330E+00      -0.91495E+00
      0      1       0.34043E+02      -0.11848E-02       0.49531E+00      -0.24999E+01       0.39692E+00      -0.16128E+00
      0      1      -0.26735E+02       0.43737E-02      -0.34054E+00       0.19094E+01       0.43358E+00      -0.17283E+01
      0      1      -0.29470E+02      -0.49923E-02       0.20954E+00      -0.33071E+01       0.17505E+00      -0.64576E+00
      0      1       0.39256E+02       0.72237E-02       0.41070E+00      -0.84208E+00       0.55252E+00      -0.76944E+00
      0      1       0.70111E+01       0.24747E-02      -0.17734E+00       0.12809E+01      -0.27704E+00      -0.13869E+01
      0      1      -0.30931E+02      -0.33404E-02       0.19366E-01       0.11909E+01       0.34947E+00       0.11690E-01
      0      1      -0.13823E+02       0.96721E-02      -0.18175E+00       0.34623E+01      -0.26255E+00       0.36342E+00
      0      1       0.30267E+02      -0.51229E-02       0.13477E+00      -0.21524E+01      -0.28185E+00       0.20451E+00
      0      1      -0.23068E+02      -0.73978E-02       0.10191E+00      -0.31495E+01      -0.26632E-01       0.93295E-01
      0      1       0.25712E+02      -0.10913E-02      -0.40297E+00       0.17324E+01      -0.65941E+00       0.16817E+01
      0      1       0.66275E+01      -0.77693E-02       0.11954E+00      -0.92564E+00       0.44849E+00      -0.71829E+00
      0      1      -0.29858E+02       0.78549E-02       0.59095E+00      -0.32375E+01       0.42805E+00      -0.17745E+01
      0      1       0.28458E+02       0.58406E-02       0.63528E+00      -0.32373E+01      -0.37257E+00       0.42389E+00
      0      1      -0.38778E+02       0.24323E-02       0.94316E-01      -0.25644E+01      -0.62491E+00       0.13638E+01
      0      1       0.92861E+01       0.62927E-02       0.16240E+00      -0.18822E+01       0.42488E+00       0.10336E+01
      0      1       0.30198E+02      -0.72684E-02       0.37996E+00      -0.22551E+01      -0.28569E+00       0.45800E-01
      0      1      -0.17275E+02       0.51162E-02      -0.81811E-01       0.13594E+00      -0.53715E+00       0.24506E+01
      0      1       0.23545E+01      -0.80302E-02      -0.22166E+00       0.19844E+01       0.16173E+00      -0.15688E+01
      0      1      -0.20438E+02       0.59930E-02       0.29336E+00      -0.26139E+01      -0.92463E+00       0.27940E+01
      0      1       0.27764E+02       0.54185E-02      -0.22889E+00       0.32475E+01      -0.63261E+00      -0.17995E+00
      0      1      -0.38085E+02       0.17035E-02      -0.28504E+00       0.34319E+01      -0.24592E-02       0.66502E+00
      0      1       0.37145E+02      -0.59848E-02      -0.70023E+00       0.31934E+01       0.43820E+00      -0.71925E+00
      0      1      -0.18163E+02      -0.52390E-02       0.16469E+00       0.89979E-01       0.82587E+00      -0.60170E+00
      0      1      -0.27404E+02      -0.41679E-03       0.39872E+00      -0.32330E+01      -0.37443E+00       0.21123E+01
      0      1      -0.33423E+02      -0.75273E-02      -0.14432E+00       0.13273E+01       0.11276E+00       0.25198E-01
      0      1      -0.34580E+02      -0.64499E-02      -0.34197E+00       0.15527E+01      -0.31157E+00      -0.12031E+01
      0      1      -0.34122E+02       0.27767E-02      -0.15158E+00      -0.39603E+00      -0.87504E+00       0.13812E+01
      0      1      -0.31118E+02      -0.55088E-02      -0.10912E+00      -0.48822E+00      -0.25949E+00       0.62628E-01
      0      1      -0.18141E+02       0.44106E-03      -0.16298E+00       0.71222E+00      -0.44174E+00       0.23313E+01
      0      1       0.35102E+02      -0.66911E-02      -0.25587E+00       0.35821E+01      -0.24493E+00       0.16823E+01
      0      1       0.19344E+02      -0.17405E-02       0.63202E+00      -0.34478E+01       0.20024E+00      -0.14666E+01
      0      1       0.20439E+02       0.31085E-02      -0.24473E+00       0.22698E+01      -0.13884E+00      -0.29913E+00
      0      1      -0.22672E+01      -0.73364E-02       0.45505E+00      -0.18920E+01       0.66082E-01       0.37157E+00
      0      1       0.11233E+02      -0.64359E-02       0.19720E+00      -0.31508E+01       0.94373E+00      -0.22620E+01
      0      1       0.53374E+01      -0.89740E-02      -0.59927E+00       0.25607E+01      -0.56569E+00       0.21060E+00
      0      1       0.36002E+02      -0.62519E-02      -0.64931E-01      -0.93154E+00       0.14717E+00       0.58604E+00
      0      1      -0.51463E+01      -0.62525E-02      -0.24944E+00       0.51807E+00      -0.76290E+00       0.18644E+01
      0      1      -0.27868E+02      -0.62714E-02      -0.50504E+00       0.29913E+01       0.96832E-01      -0.65149E+00
      0      1       0.11516E+02       0.75322E-03      -0.35612E+00       0.27063E+01       0.20549E-01       0.69843E+00
      0      1      -0.31756E+02      -0.86113E-02       0.67532E+00      -0.34636E+01      -0.62724E+00       0.17818E+01
      0      1      -0.37654E+02      -0.73107E-02      -0.29073E-03      -0.19038E+00       0.55087E+00      -0.12216E+01
      0      1      -0.34312E+02       0.77172E-02      -0.18782E+00      -0.15611E+00      -0.73748E+00       0.95596E+00
      0      1      -0.94703E+01       0.62478E-03      -0.12435E+00       0.24784E+01       0.51048E+00       0.34149E+00
      0      1       0.69122E+01       0.79041E-02       0.39325E+00      -0.23259E+01       0.75998E+00      -0.15643E+01
      0      1      -0.40126E+02      -0.47689E-02       0.21828E-01      -0.56900E+00      -0.39865E+00       0.17995E+01
      0      1      -0.26969E+02      -0.78837E-02       0.31019E+00      -0.65629E+00       0.28874E+00      -0.87569E-01
      0      1       0.24390E+01      -0.91588E-02       0.26628E+00      -0.18966E+01      -0.19963E+00       0.10571E+01
      0      1      -0.15271E+02       0.77887E-03      -0.68208E-01      -0.73600E-01      -0.73872E+00       0.84598E+00
      0      1       0.10777E+02       0.39158E-02       0.98339E-01      -0.81310E+00      -0.35521E+00       0.18057E+01
      0      1       0.10112E+02       0.42912E-03      -0.32802E+00       0.30088E+01      -0.12476E+00       0.16920E+01
      0      1       0.28459E+02       0.65104E-02      -0.40183E+00       0.17577E+01      -0.20872E+00       0.16423E+01
      0      1       0.33010E+02       0.42100E-02      -0.95887E-01      -0.10929E+01      -0.64490E+00       0.83803E+00
      0      1       0.20470E+02      -0.62698E-03      -0.45859E+00       0.22006E+01      -0.34981E+00       0.10487E+01
      0      1      -0.32328E+02       0.73522E-03       0.12061E-01      -0.14133E+01      -0.23849E+00       0.13675E+00
      0      1      -0.15804E+02      -0.89649E-02      -0.23053E+00       0.32506E+01      -0.16331E+00      -0.75398E+00
      0      1      -0.12500E+02      -0.70161E-03       0.30564E+00      -0.35966E+01       0.88340E-01      -0.94838E-01
      0      1      -0.32598E+00      -0.68424E-02      -0.55789E+00       0.28483E+01      -0.89157E-01      -0.33230E+00
      0      1      -0.26832E+02      -0.92922E-03       0.42871E+00      -0.35954E+01      -0.41710E-01      -0.14236E+00
      0      1      -0.26787E+02      -0.67268E-02       0.40351E+00      -0.21707E+01      -0.81832E+00       0.21718E+01
      0      1      -0.39591E+01       0.45182E-02       0.21405E-01      -0.11808E+00       0.52760E+00      -0.30066E+00
      0      1      -0.32154E+02       0.39840E-02      -0.77043E-01       0.32181E+00      -0.15776E+00       0.15352E+01
      0      1      -0.18627E+02       0.50726E-02      -0.16208E+00       0.26109E+01       0.51390E+00       0.20159E+00
      0      1       0.39978E+02      -0.72806E-02      -0.26834E+00       0.18995E+01      -0.21861E+00      -0.12590E+01
      0      1       0.31513E+02      -0.49606E-02       0.62120E+00      -0.26782E+01      -0.70343E+00       0.12330E+01
      0      1      -0.10206E+02       0.97007E-02       0.63004E-01      -0.45303E+00      -0.27960E+00       0.32849E+00
      0      1       0.67936E+01      -0.10858E-02       0.14567E+00      -0.32665E+01       0.51370E+00      -0.14076E+01
      0      1      -0.19619E+01      -0.43322E-02      -0.20289E+00       0.30043E+01       0.60551E+00      -0.79958E+00
      0      1      -0.36573E+02      -0.94160E-02       0.12285E-02      -0.16289E+01      -0.46780E+00      -0.19800E+00
      0      1       0.32324E+02       0.30497E-02      -0.34720E+00       0.38916E+01       0.46513E+00      -0.19885E+01
      0      1      -0.24227E+02       0.17891E-02      -0.37146E+00       0.89149E+00       0.85588E+00      -0.15102E+01
      0      1       0.26681E+01       0.22040E-02      -0.11958E+00      -0.94326E+00       0.53723E+00      -0.52066E+00
      0      1      -0.40940E+02      -0.71336E-02      -0.45046E+00       0.31050E+01      -0.23386E+00       0.14091E+01
      0      1      -0.22794E+01      -0.40561E-02       0.26232E+00      -0.12297E+01       0.43357E+00      -0.14738E+01
      0      1       0.20989E+02      -0.74147E-02      -0.32361E+00       0.51742E+00       0.37068E+00      -0.11258E+01
      0      1      -0.10194E+02      -0.13719E-02      -0.29009E+00       0.25560E+01       0.54926E-01      -0.69977E+00
      0      1      -0.40896E+01       0.82839E-02      -0.22775E+00       0.79197E+00      -0.23654E+00      -0.13615E+01
      0      1      -0.20295E+02      -0.94488E-02      -0.24873E+00       0.75406E+00       0.79888E+00      -0.69713E+00
      0      1      -0.32821E+02      -0.78892E-02       0.22883E+00      -0.28822E+01       0.68587E+00      -0.20595E+01
      0      1      -0.20261E+02       0.49833E-02      -0.20004E+00       0.83063E+00       0.18137E+00      -0.15428E+01
      0      1       0.39671E+01       0.54769E-02       0.11196E+00       0.22496E+00       0.67811E+00      -0.20034E+01
      0      1      -0.39855E+02       0.13395E-02      -0.33719E+00       0.13846E+01      -0.35246E+00       0.95487E+00
      0      1       0.35485E+02      -0.71281E-02       0.46535E+00      -0.12463E+01       0.82464E+00      -0.83762E+00
      0      1       0.14330E+02      -0.70034E-03      -0.23734E+00       0.22852E+01       0.19713E+00      -0.19343E+01
      0      1      -0.25307E+02      -0.80330E-02      -0.48574E+00       0.38213E+01       0.10572E+00      -0.11120E+01
      0      1      -0.14644E+01       0.62781E-02       0.26817E+00      -0.31730E+00       0.25622E+00       0.78024E+00
      0      1       0.10929E+02      -0.87656E-02       0.19237E+00      -0.27939E+00       0.57294E+00       0.22841E+00
      0      1      -0.11944E+02       0.48634E-02      -0.12050E-02       0.18130E+01       0.53014E+00      -0.16897E+01
      0      1       0.21134E+01      -0.22205E-02       0.58351E+00      -0.29311E+01      -0.26507E+00       0.16664E+01
      0      1      -0.32785E+02      -0.61302E-02      -0.47006E+00       0.36407E+01       0.47302E-01       0.54869E-01
      0      1       0.10425E+02       0.29178E-02       0.55902E+00      -0.23718E+01      -0.43534E-01       0.11628E+01
      0      1      -0.86669E+01      -0.69011E-02       0.30934E+00      -0.23605E+01       0.84513E+00      -0.25491E+01
      0      1      -0.32429E+02       0.17519E-03      -0.38366E+00       0.59143E+00      -0.30950E+00       0.58316E+00
      0      1       0.61396E+01      -0.62777E-02       0.16710E+00       0.73354E+00      -0.50539E+00       0.15356E+01
      0      1      -0.40944E+01      -0.68073E-02      -0.15578E+00       0.16990E+01      -0.23169E+00       0.13483E+01
      0      1      -0.22535E+02       0.16787E-02       0.35630E+00      -0.12777E+01      -0.22931E+00       0.86858E+00
      0      1      -0.25602E+02      -0.34774E-02      -0.10487E+00       0.13367E+01       0.32936E+00      -0.26448E-01
      0      1      -0.10725E+02      -0.77354E-02       0.16386E+00       0.21785E+00      -0.45087E+00      -0.82741E+00
      0      1      -0.29939E+02       0.29979E-02      -0.28571E+00       0.19859E+01      -0.48332E+00       0.35956E+00
      0      1       0.19710E+02      -0.80765E-02      -0.10862E+00       0.80706E+00      -0.54943E+00       0.70628E+00
      0      1       0.74772E+01       0.75403E-02      -0.11214E+00      -0.49402E-01       0.62803E+00      -0.14399E+01
      0      1       0.40724E+02       0.46399E-02       0.30621E+00      -0.27934E+01       0.43925E+00      -0.49870E+00
      0      1      -0.41146E+01      -0.43777E-02      -0.65968E+00       0.27780E+01      -0.89024E+00       0.87854E+00
      0      1      -0.11901E+02       0.65361E-02       0.49545E+00      -0.31665E+01      -0.81293E+00       0.23062E+01
      0      1       0.10511E+02      -0.64924E-02      -0.13897E+00       0.28283E+01       0.90320E+00      -0.17272E+01
      0      1       0.18748E+02      -0.39951E-02      -0.14509E-04       0.24289E+01      -0.58167E+00       0.11030E+01
      0      1       0.20593E+02       0.71057E-02      -0.34077E+00       0.14117E+01      -0.35717E+00       0.29495E+00
      0      1       0.23471E+02      -0.72615E-02      -0.43272E-01      -0.14082E-01      -0.17091E+00       0.16532E+01
      0      1       0.11215E+02      -0.83833E-02       0.13683E+00      -0.23607E+01      -0.79118E+00       0.16759E+01
      0      1       0.54651E+01      -0.88564E-02      -0.32522E-01       0.96284E+00       0.28484E+00      -0.14559E+01
      0      1       0.21641E+02       0.38778E-02       0.68440E+00      -0.34145E+01      -0.73656E+00       0.18787E+01
      0      1       0.16274E+02      -0.36882E-02      -0.10466E+00       0.13826E+00      -0.23139E-01      -0.67862E+00
      0      1       0.12426E+02       0.62265E-02      -0.45036E+00       0.17448E+01      -0.30845E-01       0.80500E+00
      0      1       0.70334E+01      -0.18965E-02      -0.99018E-01      -0.54714E+00       0.41905E+00      -0.18296E+01
      0      1      -0.65648E+01       0.81422E-02      -0.38846E-01      -0.99129E-01       0.76215E+00      -0.22266E+01
      0      1      -0.20810E+02      -0.80140E-02       0.15921E+00      -0.23538E+01       0.83002E+00      -0.25429E+01
      0      1       0.41002E+02      -0.75210E-03      -0.44050E+00       0.34505E+01      -0.27000E+00       0.46565E+00
      0      1      -0.36134E+02      -0.43999E-03      -0.30435E+00       0.57608E+00      -0.18956E+00      -0.58411E+00
      0      1      -0.24044E+02       0.45033E-02      -0.55728E+00       0.22958E+01       0.47854E+00      -0.13169E+01
      0      1      -0.20990E+02      -0.68206E-02       0.10727E+00       0.79341E+00      -0.48200E+00       0.15666E+01
      0      1       0.34709E+01      -0.52963E-02       0.74545E-01       0.25027E+00       0.33462E+00      -0.17409E+01
      0      1      -0.90030E+01       0.16506E-02      -0.11129E+00       0.27360E+00      -0.72642E+00       0.99557E+00
      0      1       0.19094E+02      -0.58194E-02      -0.38723E+00       0.26277E+01       0.89489E+00      -0.24186E+01
      0      1      -0.34333E+02       0.29271E-03       0.37802E+00      -0.21427E+01      -0.26786E+00      -0.14231E+01
      0      1      -0.26597E+02       0.12124E-02       0.26525E+00      -0.62818E+00       0.91400E+00      -0.24598E+01
      0      1       0.37165E+02      -0.25137E-02      -0.55482E-01      -0.46772E+00      -0.56282E+00       0.23151E+01
      0      1       0.65531E+01      -0.89877E-02       0.16426E+00      -0.29343E+01      -0.31843E+00       0.18400E+01
      0      1       0.17768E+02       0.48628E-02       0.63890E+00      -0.25454E+01      -0.21749E+00       0.25662E-01
      0      1      -0.21400E+02      -0.40877E-02      -0.59634E+00       0.26957E+01      -0.67202E+00       0.74059E+00
      0      1       0.12627E+02       0.99359E-03       0.36505E+00      -0.14291E+01       0.14376E+00       0.44840E+00
      0      1       0.38511E+02       0.36883E-03      -0.47716E+00       0.37309E+01       0.97296E+00      -0.17155E+01
      0      1      -0.25268E+02       0.61236E-02       0.13416E+00      -0.17966E+01      -0.99326E+00       0.25629E+01
      0      1      -0.17804E+02      -0.59145E-02      -0.54868E+00       0.23133E+01      -0.74371E+00       0.84548E+00
      0      1       0.10531E+01       0.56096E-03       0.32118E+00      -0.21986E+01       0.96326E-01      -0.60985E+00
      0      1      -0.23423E+02       0.64365E-02      -0.15472E+00      -0.28581E+00       0.41930E+00      -0.72876E+00
      0      1       0.40313E+02       0.29752E-02      -0.62063E+00       0.34217E+01      -0.21286E+00      -0.12492E+01
      0      1       0.38749E+02       0.59046E-02      -0.17645E+00       0.10665E+01      -0.93613E+00       0.26418E+01
      0      1      -0.16992E+02       0.65095E-03       0.37372E+00      -0.99839E+00      -0.58180E-01      -0.44353E+00
      0      1      -0.25619E+02      -0.83242E-02       0.10278E+00      -0.12786E+01      -0.15248E+00      -0.73162E+00
      0      1      -0.71747E+01       0.23782E-02      -0.21509E+00       0.35028E+00      -0.91950E-01      -0.69572E+00
      0      1      -0.12331E+02      -0.95064E-04       0.29081E+00      -0.28821E+00       0.13489E+00      -0.12894E+01
      0      1       0.23415E+02      -0.10863E-02      -0.40449E+00       0.13021E+01      -0.70365E+00       0.18339E+01
      0      1       0.52248E+01      -0.25818E-02       0.12191E+00      -0.90611E+00       0.49206E+00      -0.10090E+01
      0      1       0.11157E+02      -0.77303E-02      -0.48033E+00       0.29799E+01       0.18666E+00       0.22196E+00
      0      1      -0.20070E+02      -0.95618E-02       0.14866E+00      -0.20024E+01      -0.21796E+00      -0.14854E+01
      0      1      -0.71018E+01      -0.44264E-02       0.11012E+00       0.58855E+00       0.89283E+00      -0.22010E+01
      0      1      -0.72832E+01      -0.69048E-02      -0.46735E+00       0.30987E+01       0.96278E+00      -0.23293E+01
      0      1      -0.67811E+01      -0.21506E-02      -0.35648E+00       0.14817E+01      -0.41649E+00       0.13395E+01
      0      1       0.82405E+01       0.16110E-03      -0.14107E+00       0.17573E+01      -0.91974E+00       0.20320E+01
      0      1      -0.25447E+02      -0.81906E-02       0.23251E+00      -0.23969E+01      -0.20453E+00      -0.90695E+00
