       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.368000000E+02   0.378426055E-06   0.431894550E-05   0.216960345E-06   0.775803231E-05   0.226535300E-02   0.458999999E+01   0.281250027E+00   0.647739755E+01   0.289298504E+00   0.660539445E+01   0.104271275E+03   0.581725791E-01   0.675281826E+00   0.154960602E+02   0.691714876E+00   0.159745060E+02   0.179987899E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708687612E+01
  0.429333333E+02   0.404915588E-06   0.431894550E-05   0.264542944E-06   0.775803231E-05   0.232622329E-02   0.458999999E+01   0.298708932E+00   0.647739755E+01   0.307324206E+00   0.660539445E+01   0.104271133E+03   0.581725791E-01   0.728328586E+00   0.154960602E+02   0.735657575E+00   0.159745060E+02   0.179999086E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708687914E+01
  0.490666667E+02   0.431405120E-06   0.431894550E-05   0.312125542E-06   0.775803231E-05   0.301534929E-02   0.458999999E+01   0.320170436E+00   0.647739755E+01   0.329371114E+00   0.660539445E+01   0.104270939E+03   0.581725791E-01   0.781375346E+00   0.154960602E+02   0.791237625E+00   0.159745060E+02   0.179989727E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708686905E+01
  0.552000000E+02   0.457894653E-06   0.431894550E-05   0.359708140E-06   0.775803231E-05   0.181970817E-02   0.458999999E+01   0.344888133E+00   0.647739755E+01   0.354690167E+00   0.660539445E+01   0.104270897E+03   0.581725791E-01   0.834422106E+00   0.154960602E+02   0.855302513E+00   0.159745060E+02   0.179998277E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708684066E+01
  0.552000000E+02   0.457894653E-06   0.431894550E-05   0.359708140E-06   0.775803231E-05   0.181970817E-02   0.458999999E+01   0.344888133E+00   0.647739755E+01   0.354690167E+00   0.660539445E+01   0.104270897E+03   0.581725791E-01   0.834422106E+00   0.154960602E+02   0.855302513E+00   0.159745060E+02   0.179998277E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708684066E+01
  0.577000000E+02   0.468692017E-06   0.431894550E-05   0.379103221E-06   0.775803231E-05   0.184451943E-02   0.458999999E+01   0.355744224E+00   0.647739755E+01   0.365795730E+00   0.660539445E+01   0.104270836E+03   0.581725791E-01   0.856044427E+00   0.154960602E+02   0.884446648E+00   0.159745060E+02   0.179986822E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708684181E+01
  0.602000000E+02   0.479489380E-06   0.431894550E-05   0.398498301E-06   0.775803231E-05   0.186933069E-02   0.458999999E+01   0.366993924E+00   0.647739755E+01   0.377297374E+00   0.660539445E+01   0.104270775E+03   0.581725791E-01   0.877666748E+00   0.154960602E+02   0.913590783E+00   0.159745060E+02   0.179985747E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708684297E+01
  0.602000000E+02   0.479489380E-06   0.431894550E-05   0.398498301E-06   0.775803231E-05   0.186933069E-02   0.458999999E+01   0.366993924E+00   0.647739755E+01   0.377297374E+00   0.660539445E+01   0.104270775E+03   0.581725791E-01   0.877666748E+00   0.154960602E+02   0.913590783E+00   0.159745060E+02   0.179985747E+03   0.102076733E+00   0.167307380E+00   0.174995397E+00   0.708684297E+01
  0.604500000E+02   0.480600444E-06   0.456957237E-05   0.400343193E-06   0.700020367E-05   0.187181138E-02   0.458999999E+01   0.368150317E+00   0.654084036E+01   0.378456477E+00   0.654065484E+01   0.104270769E+03   0.581725791E-01   0.879855658E+00   0.156673543E+02   0.916477433E+00   0.158121648E+02   0.179986332E+03   0.102076733E+00   0.167307481E+00   0.174995268E+00   0.708684309E+01
  0.607000000E+02   0.481774169E-06   0.482022447E-05   0.401997960E-06   0.623705643E-05   0.187429181E-02   0.458999999E+01   0.369332613E+00   0.660527783E+01   0.379596175E+00   0.647617181E+01   0.104270764E+03   0.581725791E-01   0.882418923E+00   0.158396012E+02   0.919308441E+00   0.156488649E+02   0.179986913E+03   0.102076733E+00   0.167307586E+00   0.174995143E+00   0.708684321E+01
  0.609500000E+02   0.483010558E-06   0.507089633E-05   0.403461292E-06   0.546875252E-05   0.187677294E-02   0.458999999E+01   0.370540850E+00   0.667069659E+01   0.380716366E+00   0.641196898E+01   0.104270758E+03   0.581725791E-01   0.885156580E+00   0.160128114E+02   0.922083635E+00   0.154846160E+02   0.179987491E+03   0.102076733E+00   0.167307696E+00   0.174995021E+00   0.708684334E+01
  0.612000000E+02   0.484309618E-06   0.532158199E-05   0.404731920E-06   0.469545637E-05   0.187925575E-02   0.458999999E+01   0.371775067E+00   0.673708372E+01   0.381816951E+00   0.634807067E+01   0.104270752E+03   0.581725791E-01   0.887948011E+00   0.161869953E+02   0.924802847E+00   0.153194281E+02   0.179988066E+03   0.102076733E+00   0.167307811E+00   0.174994903E+00   0.708684347E+01
  0.614500000E+02   0.485671350E-06   0.557227495E-05   0.405808618E-06   0.391733487E-05   0.188174121E-02   0.458999999E+01   0.373035304E+00   0.680442678E+01   0.382897833E+00   0.628450191E+01   0.104270746E+03   0.581725791E-01   0.891050608E+00   0.163621637E+02   0.927465912E+00   0.151533114E+02   0.179988637E+03   0.102076733E+00   0.167307931E+00   0.174994790E+00   0.708684360E+01
  0.617000000E+02   0.487095755E-06   0.582296819E-05   0.406690200E-06   0.313455735E-05   0.188423031E-02   0.458999999E+01   0.374321603E+00   0.687271382E+01   0.383958918E+00   0.622128847E+01   0.104270741E+03   0.581725791E-01   0.894499053E+00   0.165383271E+02   0.930072670E+00   0.149862758E+02   0.179989205E+03   0.102076733E+00   0.167308055E+00   0.174994680E+00   0.708684375E+01
  0.619500000E+02   0.488582833E-06   0.607365410E-05   0.407375523E-06   0.234729555E-05   0.188672407E-02   0.458999999E+01   0.375634007E+00   0.694193332E+01   0.385000111E+00   0.615845687E+01   0.104270735E+03   0.581725791E-01   0.898001825E+00   0.167154964E+02   0.932622962E+00   0.148183316E+02   0.179989769E+03   0.102076733E+00   0.167308184E+00   0.174994574E+00   0.708684389E+01
  0.622000000E+02   0.490132581E-06   0.632432445E-05   0.407863488E-06   0.155572354E-05   0.188922349E-02   0.458999999E+01   0.376972561E+00   0.701207425E+01   0.386021323E+00   0.609603440E+01   0.104270730E+03   0.581725791E-01   0.901559137E+00   0.168936823E+02   0.935116633E+00   0.146732337E+02   0.179990330E+03   0.102076733E+00   0.167308319E+00   0.174994472E+00   0.708684405E+01
  0.624500000E+02   0.491744994E-06   0.657497042E-05   0.408153040E-06   0.760017709E-06   0.189172960E-02   0.458999999E+01   0.378337311E+00   0.708312605E+01   0.387022465E+00   0.603404914E+01   0.104270725E+03   0.581725791E-01   0.905171205E+00   0.170728957E+02   0.937553534E+00   0.145482970E+02   0.179990886E+03   0.102076733E+00   0.167308458E+00   0.174994374E+00   0.708684420E+01
  0.627000000E+02   0.493420064E-06   0.682558250E-05   0.408243168E-06  -0.396432916E-07   0.189424345E-02   0.458999999E+01   0.379728303E+00   0.715507860E+01   0.388003449E+00   0.597252998E+01   0.104270719E+03   0.581725791E-01   0.908838249E+00   0.172531476E+02   0.939933515E+00   0.144224778E+02   0.179991439E+03   0.102076733E+00   0.167308603E+00   0.174994280E+00   0.708684436E+01
  0.629500000E+02   0.495157781E-06   0.707615050E-05   0.408132904E-06  -0.843078580E-06   0.189676609E-02   0.458999999E+01   0.381145587E+00   0.722792223E+01   0.388964191E+00   0.591150663E+01   0.104270714E+03   0.581725791E-01   0.912560493E+00   0.174344489E+02   0.942256434E+00   0.142957838E+02   0.179991988E+03   0.102076733E+00   0.167308752E+00   0.174994191E+00   0.708684453E+01
  0.632000000E+02   0.496958134E-06   0.732666353E-05   0.407821329E-06  -0.165010510E-05   0.189929859E-02   0.458999999E+01   0.382589213E+00   0.730164772E+01   0.389904609E+00   0.585100965E+01   0.104270709E+03   0.581725791E-01   0.916338163E+00   0.176168106E+02   0.944522149E+00   0.141682227E+02   0.179992532E+03   0.102076733E+00   0.167308907E+00   0.174994105E+00   0.708684470E+01
  0.634500000E+02   0.498821107E-06   0.757710995E-05   0.407307568E-06  -0.246053764E-05   0.190184202E-02   0.458999999E+01   0.384059232E+00   0.737624630E+01   0.390824620E+00   0.579107045E+01   0.104270704E+03   0.581725791E-01   0.920171489E+00   0.178002440E+02   0.946730524E+00   0.140398022E+02   0.179993073E+03   0.102076733E+00   0.167309067E+00   0.174994024E+00   0.708684488E+01
  0.637000000E+02   0.500746683E-06   0.782747733E-05   0.406590792E-06  -0.327418894E-05   0.190439748E-02   0.458999999E+01   0.385555699E+00   0.745170960E+01   0.391724147E+00   0.573172129E+01   0.104270699E+03   0.581725791E-01   0.924060704E+00   0.179847602E+02   0.948881424E+00   0.139105301E+02   0.179993609E+03   0.102076733E+00   0.167309232E+00   0.174993948E+00   0.708684506E+01
  0.639500000E+02   0.502734838E-06   0.807775247E-05   0.405670221E-06  -0.409086967E-05   0.190696606E-02   0.458999999E+01   0.387078666E+00   0.752802971E+01   0.392603113E+00   0.567299532E+01   0.104270695E+03   0.581725791E-01   0.928006046E+00   0.181703704E+02   0.951018868E+00   0.137804143E+02   0.179994141E+03   0.102076733E+00   0.167309403E+00   0.174993876E+00   0.708684525E+01
  0.642000000E+02   0.504785550E-06   0.832792132E-05   0.404545121E-06  -0.491038851E-05   0.190954889E-02   0.458999999E+01   0.388628192E+00   0.760519910E+01   0.393461442E+00   0.561492658E+01   0.104270690E+03   0.581725791E-01   0.932007754E+00   0.183570860E+02   0.953436819E+00   0.136494627E+02   0.179994668E+03   0.102076733E+00   0.167309579E+00   0.174993808E+00   0.708684545E+01
  0.644500000E+02   0.506898789E-06   0.857796895E-05   0.403214806E-06  -0.573255220E-05   0.191214709E-02   0.458999999E+01   0.390204333E+00   0.768321067E+01   0.394299062E+00   0.555754997E+01   0.104270685E+03   0.581725791E-01   0.936066073E+00   0.185449183E+02   0.955796876E+00   0.135176833E+02   0.179995191E+03   0.102076733E+00   0.167309761E+00   0.174993745E+00   0.708684564E+01
  0.647000000E+02   0.509074523E-06   0.882787958E-05   0.401678640E-06  -0.655716559E-05   0.191476181E-02   0.458999999E+01   0.391807148E+00   0.776205771E+01   0.395115901E+00   0.550090129E+01   0.104270681E+03   0.581725791E-01   0.940181249E+00   0.187338789E+02   0.958098896E+00   0.133850840E+02   0.179995709E+03   0.102076733E+00   0.167309948E+00   0.174993686E+00   0.708684585E+01
  0.649500000E+02   0.511312716E-06   0.907763646E-05   0.399936035E-06  -0.738403167E-05   0.191739420E-02   0.458999999E+01   0.393436700E+00   0.784173392E+01   0.395911891E+00   0.544501723E+01   0.104270676E+03   0.581725791E-01   0.944353532E+00   0.189239793E+02   0.960342742E+00   0.132516728E+02   0.179996222E+03   0.102076733E+00   0.167310140E+00   0.174993632E+00   0.708684606E+01
  0.652000000E+02   0.513613327E-06   0.932722192E-05   0.397986453E-06  -0.821295166E-05   0.192004543E-02   0.458999999E+01   0.395093051E+00   0.792223336E+01   0.396686964E+00   0.538993534E+01   0.104270672E+03   0.581725791E-01   0.948583178E+00   0.191152310E+02   0.962528275E+00   0.131174580E+02   0.179996731E+03   0.102076733E+00   0.167310339E+00   0.174993583E+00   0.708684627E+01
  0.654500000E+02   0.515976311E-06   0.957661727E-05   0.395829405E-06  -0.904372502E-05   0.192271668E-02   0.458999999E+01   0.396776264E+00   0.800355048E+01   0.397441055E+00   0.533569404E+01   0.104270668E+03   0.581725791E-01   0.952870444E+00   0.193076457E+02   0.964655365E+00   0.129824477E+02   0.179997235E+03   0.102076733E+00   0.167310543E+00   0.174993538E+00   0.708684649E+01
  0.657000000E+02   0.518401618E-06   0.982580283E-05   0.393464453E-06  -0.987614954E-05   0.192540914E-02   0.458999999E+01   0.398486406E+00   0.808568008E+01   0.398174100E+00   0.528233258E+01   0.104270663E+03   0.581725791E-01   0.957215590E+00   0.195012353E+02   0.966723882E+00   0.128466500E+02   0.179997734E+03   0.102076733E+00   0.167310753E+00   0.174993498E+00   0.708684672E+01
  0.659500000E+02   0.520889193E-06   0.100747578E-04   0.390891210E-06  -0.107100214E-04   0.192812402E-02   0.458999999E+01   0.400223544E+00   0.816861734E+01   0.398886039E+00   0.522989104E+01   0.104270659E+03   0.581725791E-01   0.961618881E+00   0.196960114E+02   0.968733701E+00   0.127217886E+02   0.179998227E+03   0.102076733E+00   0.167310969E+00   0.174993463E+00   0.708684695E+01
  0.662000000E+02   0.523438976E-06   0.103234604E-04   0.388109339E-06  -0.115451350E-04   0.193086254E-02   0.458999999E+01   0.401987748E+00   0.825235777E+01   0.399576811E+00   0.517841030E+01   0.104270655E+03   0.581725791E-01   0.966080586E+00   0.198919861E+02   0.970684700E+00   0.126025720E+02   0.179998715E+03   0.102076733E+00   0.167311190E+00   0.174993433E+00   0.708684719E+01
  0.664500000E+02   0.526050901E-06   0.105718877E-04   0.385118556E-06  -0.123812836E-04   0.193362594E-02   0.458999999E+01   0.403779089E+00   0.833689724E+01   0.400246358E+00   0.512793196E+01   0.104270651E+03   0.581725791E-01   0.970600977E+00   0.200891712E+02   0.972576762E+00   0.124825908E+02   0.179999199E+03   0.102076733E+00   0.167311418E+00   0.174993408E+00   0.708684743E+01
  0.667000000E+02   0.528724895E-06   0.108200155E-04   0.381918628E-06  -0.132182587E-04   0.193641546E-02   0.458999999E+01   0.405597640E+00   0.842223193E+01   0.400894626E+00   0.507849836E+01   0.104270648E+03   0.581725791E-01   0.975180327E+00   0.202875788E+02   0.974409771E+00   0.123618524E+02   0.179999676E+03   0.102076733E+00   0.167311652E+00   0.174993388E+00   0.708684768E+01
  0.669500000E+02   0.531460881E-06   0.110678185E-04   0.378509375E-06  -0.140558504E-04   0.256748807E-02   0.458999999E+01   0.407443474E+00   0.850835838E+01   0.401521559E+00   0.503015246E+01   0.104270599E+03   0.581725791E-01   0.979818918E+00   0.204872210E+02   0.976183617E+00   0.122403641E+02   0.179999852E+03   0.102076733E+00   0.167311892E+00   0.174993372E+00   0.708683124E+01
  0.672000000E+02   0.534258775E-06   0.113152702E-04   0.374890669E-06  -0.148938475E-04   0.257033363E-02   0.458999999E+01   0.409316670E+00   0.859527341E+01   0.402127106E+00   0.498293783E+01   0.104270595E+03   0.581725791E-01   0.984517031E+00   0.206881101E+02   0.977898192E+00   0.121181333E+02   0.179999385E+03   0.102076733E+00   0.167312138E+00   0.174993362E+00   0.708683150E+01
  0.674500000E+02   0.537118485E-06   0.115623427E-04   0.371062435E-06  -0.157320375E-04   0.257320914E-02   0.458999999E+01   0.411217303E+00   0.868297417E+01   0.402711217E+00   0.493689855E+01   0.104270592E+03   0.581725791E-01   0.989274952E+00   0.208902583E+02   0.979553393E+00   0.119951674E+02   0.179998924E+03   0.102076733E+00   0.167312390E+00   0.174993357E+00   0.708683177E+01
  0.677000000E+02   0.540039912E-06   0.118090070E-04   0.367024652E-06  -0.165702067E-04   0.257611589E-02   0.458999999E+01   0.413145456E+00   0.877145812E+01   0.403273843E+00   0.489207912E+01   0.104270588E+03   0.581725791E-01   0.994092971E+00   0.210936779E+02   0.981149118E+00   0.118714740E+02   0.179998469E+03   0.102076733E+00   0.167312649E+00   0.174993357E+00   0.708683204E+01
  0.679500000E+02   0.543022952E-06   0.120552326E-04   0.362777352E-06  -0.174081401E-04   0.257905521E-02   0.458999999E+01   0.415101208E+00   0.886072298E+01   0.403814938E+00   0.484852442E+01   0.104270585E+03   0.581725791E-01   0.998971382E+00   0.212983813E+02   0.982685273E+00   0.117470604E+02   0.179998020E+03   0.102076733E+00   0.167312914E+00   0.174993362E+00   0.708683232E+01
  0.682000000E+02   0.546067489E-06   0.123009877E-04   0.358320620E-06  -0.182456217E-04   0.258202843E-02   0.458999999E+01   0.417084645E+00   0.895076680E+01   0.404334456E+00   0.480627952E+01   0.104270581E+03   0.581725791E-01   0.100391048E+01   0.215043812E+02   0.984161763E+00   0.116219342E+02   0.179997577E+03   0.102076733E+00   0.167313186E+00   0.174993372E+00   0.708683261E+01
  0.684500000E+02   0.549173404E-06   0.125462390E-04   0.353654597E-06  -0.190824343E-04   0.258503688E-02   0.458999999E+01   0.419095850E+00   0.904158788E+01   0.404832355E+00   0.476538967E+01   0.104270578E+03   0.581725791E-01   0.100891057E+01   0.217234192E+02   0.985578499E+00   0.114961031E+02   0.179997140E+03   0.102076733E+00   0.167313464E+00   0.174993388E+00   0.708683290E+01
  0.687000000E+02   0.552340564E-06   0.127909519E-04   0.348779477E-06  -0.199183598E-04   0.258808193E-02   0.458999999E+01   0.421134913E+00   0.913318480E+01   0.405308595E+00   0.472590007E+01   0.104270575E+03   0.581725791E-01   0.101397196E+01   0.219586837E+02   0.986935396E+00   0.113695747E+02   0.179996709E+03   0.102076733E+00   0.167313749E+00   0.174993409E+00   0.708683320E+01
  0.689500000E+02   0.555568832E-06   0.130350900E-04   0.343695509E-06  -0.207531790E-04   0.259116495E-02   0.458999999E+01   0.423201921E+00   0.922555640E+01   0.405763135E+00   0.468785583E+01   0.104270571E+03   0.581725791E-01   0.101909495E+01   0.221952861E+02   0.988232370E+00   0.112973543E+02   0.179996284E+03   0.102076733E+00   0.167314041E+00   0.174993436E+00   0.708683350E+01
  0.692000000E+02   0.558858058E-06   0.132786157E-04   0.338402998E-06  -0.215866721E-04   0.259428732E-02   0.458999999E+01   0.425296966E+00   0.931870181E+01   0.406195939E+00   0.465130175E+01   0.104270568E+03   0.581725791E-01   0.102427985E+01   0.224332408E+02   0.989469345E+00   0.112366505E+02   0.179997057E+03   0.102076733E+00   0.167314339E+00   0.174993467E+00   0.708683381E+01
  0.694500000E+02   0.562208085E-06   0.135214897E-04   0.332902302E-06  -0.224186182E-04   0.259745045E-02   0.458999999E+01   0.427420142E+00   0.941262036E+01   0.406606970E+00   0.461628221E+01   0.104270565E+03   0.581725791E-01   0.102952698E+01   0.226725623E+02   0.990646244E+00   0.111752645E+02   0.179998264E+03   0.102076733E+00   0.167314644E+00   0.174993505E+00   0.708683413E+01
  0.697000000E+02   0.565618745E-06   0.137636709E-04   0.327193836E-06  -0.232487957E-04   0.260065576E-02   0.458999999E+01   0.429571542E+00   0.950731166E+01   0.406996196E+00   0.458284100E+01   0.104270563E+03   0.581725791E-01   0.103483667E+01   0.229132654E+02   0.991762997E+00   0.111132000E+02   0.179999461E+03   0.102076733E+00   0.167314957E+00   0.174993547E+00   0.708683446E+01
  0.699500000E+02   0.569089859E-06   0.140051167E-04   0.321278070E-06  -0.240769823E-04   0.323216037E-02   0.458999999E+01   0.431751264E+00   0.960277556E+01   0.407363584E+00   0.455102110E+01   0.104270502E+03   0.581725791E-01   0.104020923E+01   0.231553646E+02   0.992819536E+00   0.110504610E+02   0.179999352E+03   0.102076733E+00   0.167315276E+00   0.174993596E+00   0.708679752E+01
  0.702000000E+02   0.572621239E-06   0.142457829E-04   0.315155529E-06  -0.249029551E-04   0.323545433E-02   0.458999999E+01   0.433959407E+00   0.969901213E+01   0.407709104E+00   0.452086456E+01   0.104270499E+03   0.581725791E-01   0.104564499E+01   0.233988750E+02   0.993815797E+00   0.109870511E+02   0.179998175E+03   0.102076733E+00   0.167315602E+00   0.174993650E+00   0.708679786E+01
  0.704500000E+02   0.576212682E-06   0.144856233E-04   0.308826796E-06  -0.257264905E-04   0.323879480E-02   0.458999999E+01   0.436196072E+00   0.979602168E+01   0.408032728E+00   0.449241227E+01   0.104270496E+03   0.581725791E-01   0.105114428E+01   0.236438113E+02   0.994751720E+00   0.109229742E+02   0.179997008E+03   0.102076733E+00   0.167315936E+00   0.174993709E+00   0.708679821E+01
  0.707000000E+02   0.579863977E-06   0.147245900E-04   0.302292506E-06  -0.265473645E-04   0.324218326E-02   0.458999999E+01   0.438461362E+00   0.989380472E+01   0.408334430E+00   0.446570379E+01   0.104270493E+03   0.581725791E-01   0.105670745E+01   0.238901885E+02   0.995627248E+00   0.108582343E+02   0.179995851E+03   0.102076733E+00   0.167316277E+00   0.174993774E+00   0.708679857E+01
  0.709500000E+02   0.583574900E-06   0.149626332E-04   0.295553354E-06  -0.273653526E-04   0.324562119E-02   0.458999999E+01   0.440755380E+00   0.999236201E+01   0.408614185E+00   0.444077711E+01   0.104270490E+03   0.581725791E-01   0.106233482E+01   0.241380219E+02   0.996442328E+00   0.107928352E+02   0.179994706E+03   0.102076733E+00   0.167316625E+00   0.174993845E+00   0.708679893E+01
  0.712000000E+02   0.587345213E-06   0.151997014E-04   0.288610089E-06  -0.281802298E-04   0.324911010E-02   0.458999999E+01   0.443078236E+00   0.100916945E+02   0.408871970E+00   0.441766851E+01   0.104270488E+03   0.581725791E-01   0.106802674E+01   0.243873264E+02   0.997196910E+00   0.107267809E+02   0.179993571E+03   0.102076733E+00   0.167316981E+00   0.174993922E+00   0.708679930E+01
  0.714500000E+02   0.591174665E-06   0.154357407E-04   0.281463517E-06  -0.289917709E-04   0.325265152E-02   0.458999999E+01   0.445430036E+00   0.101918033E+02   0.409107763E+00   0.439641231E+01   0.104270485E+03   0.581725791E-01   0.107378356E+01   0.246381175E+02   0.997890949E+00   0.106600755E+02   0.179992447E+03   0.102076733E+00   0.167317345E+00   0.174994004E+00   0.708679968E+01
  0.717000000E+02   0.595062993E-06   0.156706957E-04   0.274114500E-06  -0.297997503E-04   0.325624698E-02   0.458999999E+01   0.447810893E+00   0.102926899E+02   0.409321547E+00   0.437704070E+01   0.104270483E+03   0.581725791E-01   0.107960563E+01   0.248904105E+02   0.998524404E+00   0.105927229E+02   0.179992060E+03   0.102076733E+00   0.167317716E+00   0.174994093E+00   0.708680007E+01
  0.719500000E+02   0.599009918E-06   0.159045087E-04   0.266563957E-06  -0.306039423E-04   0.325989803E-02   0.458999999E+01   0.450220919E+00   0.103943557E+02   0.409513302E+00   0.435958354E+01   0.104270481E+03   0.581725791E-01   0.108549330E+01   0.251442209E+02   0.999097235E+00   0.105247274E+02   0.179991720E+03   0.102076733E+00   0.167318094E+00   0.174994187E+00   0.708680047E+01
  0.722000000E+02   0.603015147E-06   0.161371199E-04   0.258812863E-06  -0.314041210E-04   0.326360624E-02   0.458999999E+01   0.452660230E+00   0.104968025E+02   0.409683015E+00   0.434406818E+01   0.104270479E+03   0.581725791E-01   0.109144693E+01   0.253995642E+02   0.999609408E+00   0.104560929E+02   0.179991387E+03   0.102076733E+00   0.167318481E+00   0.174994287E+00   0.708680087E+01
  0.724500000E+02   0.607078372E-06   0.163684673E-04   0.250862250E-06  -0.322000603E-04   0.326737320E-02   0.458999999E+01   0.455128942E+00   0.106000323E+02   0.409830670E+00   0.433051928E+01   0.104270477E+03   0.581725791E-01   0.109746689E+01   0.256564560E+02   0.100006089E+01   0.104301484E+02   0.179991062E+03   0.102076733E+00   0.167318876E+00   0.174994393E+00   0.708680128E+01
