n_el  name      Q     A   Loss   Xfirst,cm   Yfirst,cm   Zfirst,cm    VXfirst     VYfirst     VZfirst     Xdev,cm     Ydev,cm     Zdev,cm     VXdev       VYdev       VZdev       Xc ,cm       Yc ,cm     Zc ,cm       O(11)       O(12)       O(13)       O(21)       O(22)       O(23)       O(31)       O(32)       O(33)   
  11  slit   13.0  27.0    -2      -0.266       1.303     160.200   0.0000129  -0.0003919   0.0988801      -0.266       1.303       0.000   0.0000129  -0.0003919   0.0988801       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.272       1.271     160.200  -0.0002435  -0.0000842   0.0988704      -0.272       1.271       0.000  -0.0002435  -0.0000842   0.0988704       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.089       1.281     160.200   0.0001136  -0.0005758   0.0988590       0.089       1.281       0.000   0.0001136  -0.0005758   0.0988590       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.200      -1.340     160.200  -0.0000332   0.0004574   0.0988784      -0.200      -1.340       0.000  -0.0000332   0.0004574   0.0988784       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.054      -1.281     160.200  -0.0001544   0.0001008   0.0988834       0.054      -1.281       0.000  -0.0001544   0.0001008   0.0988834       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.242      -1.306     160.200  -0.0003406   0.0003623   0.0989062       0.242      -1.306       0.000  -0.0003406   0.0003623   0.0989062       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.075       1.373     160.200  -0.0000087  -0.0003939   0.0989316       0.075       1.373       0.000  -0.0000087  -0.0003939   0.0989316       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.514      -1.207     160.200  -0.0002582   0.0004352   0.0988609      -0.514      -1.207       0.000  -0.0002582   0.0004352   0.0988609       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.429       1.228     160.200   0.0003467  -0.0001941   0.0989442       0.429       1.228       0.000   0.0003467  -0.0001941   0.0989442       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.101       1.344     160.200  -0.0000268  -0.0002228   0.0989237       0.101       1.344       0.000  -0.0000268  -0.0002228   0.0989237       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.480      -1.336     160.200   0.0000100   0.0004135   0.0988701       0.480      -1.336       0.000   0.0000100   0.0004135   0.0988701       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.080      -1.235     160.200   0.0001024   0.0005767   0.0989496      -0.080      -1.235       0.000   0.0001024   0.0005767   0.0989496       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.008      -1.214     160.200  -0.0001899   0.0003583   0.0989408      -0.008      -1.214       0.000  -0.0001899   0.0003583   0.0989408       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.320      -1.302     160.200   0.0000149   0.0004623   0.0988609      -0.320      -1.302       0.000   0.0000149   0.0004623   0.0988609       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.328       1.329     160.200  -0.0002008  -0.0004780   0.0989528       0.328       1.329       0.000  -0.0002008  -0.0004780   0.0989528       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.306       1.313     160.200  -0.0002307  -0.0004990   0.0989163      -0.306       1.313       0.000  -0.0002307  -0.0004990   0.0989163       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.540       1.298     160.200  -0.0000675  -0.0004567   0.0989386      -0.540       1.298       0.000  -0.0000675  -0.0004567   0.0989386       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.186      -1.245     160.200  -0.0001202   0.0001069   0.0989531       0.186      -1.245       0.000  -0.0001202   0.0001069   0.0989531       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.018      -1.497     160.200  -0.0000935   0.0003978   0.0989495      -0.018      -1.497       0.000  -0.0000935   0.0003978   0.0989495       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.241       1.382     160.200   0.0000572  -0.0001981   0.0988644       0.241       1.382       0.000   0.0000572  -0.0001981   0.0988644       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.337       1.226     160.200   0.0002804  -0.0000832   0.0989452       0.337       1.226       0.000   0.0002804  -0.0000832   0.0989452       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.026       1.229     160.200  -0.0002184  -0.0001747   0.0988629      -0.026       1.229       0.000  -0.0002184  -0.0001747   0.0988629       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.071       1.245     160.200   0.0001301  -0.0003582   0.0989123      -0.071       1.245       0.000   0.0001301  -0.0003582   0.0989123       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.385       1.279     160.200  -0.0000918  -0.0003569   0.0989261      -0.385       1.279       0.000  -0.0000918  -0.0003569   0.0989261       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.180       1.303     160.200   0.0000687   0.0000074   0.0989249       0.180       1.303       0.000   0.0000687   0.0000074   0.0989249       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.358      -1.203     160.200   0.0001235   0.0005947   0.0988969       0.358      -1.203       0.000   0.0001235   0.0005947   0.0988969       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.263      -1.313     160.200   0.0002485   0.0001618   0.0989062      -0.263      -1.313       0.000   0.0002485   0.0001618   0.0989062       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.195       1.439     160.200   0.0001079  -0.0002540   0.0989297      -0.195       1.439       0.000   0.0001079  -0.0002540   0.0989297       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.237       1.348     160.200  -0.0002951  -0.0003648   0.0989221      -0.237       1.348       0.000  -0.0002951  -0.0003648   0.0989221       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -1       1.203      -0.057     160.200  -0.0000049   0.0001495   0.0989474       1.203      -0.057       0.000  -0.0000049   0.0001495   0.0989474       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.265      -1.231     160.200  -0.0000290   0.0002214   0.0988777       0.265      -1.231       0.000  -0.0000290   0.0002214   0.0988777       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.164       1.228     160.200  -0.0000437  -0.0004824   0.0988792      -0.164       1.228       0.000  -0.0000437  -0.0004824   0.0988792       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.225      -1.269     160.200  -0.0000639   0.0002966   0.0988958       0.225      -1.269       0.000  -0.0000639   0.0002966   0.0988958       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.020      -1.274     160.200  -0.0000730   0.0000949   0.0989299      -0.020      -1.274       0.000  -0.0000730   0.0000949   0.0989299       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.105       1.435     160.200   0.0001382  -0.0003887   0.0988902       0.105       1.435       0.000   0.0001382  -0.0003887   0.0988902       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.178       1.292     160.200   0.0001291  -0.0004695   0.0988970      -0.178       1.292       0.000   0.0001291  -0.0004695   0.0988970       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.086      -1.266     160.200  -0.0000568   0.0006116   0.0989136       0.086      -1.266       0.000  -0.0000568   0.0006116   0.0989136       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.058       1.220     160.200   0.0002098  -0.0005291   0.0989096      -0.058       1.220       0.000   0.0002098  -0.0005291   0.0989096       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.264      -1.329     160.200  -0.0000749   0.0004015   0.0988710      -0.264      -1.329       0.000  -0.0000749   0.0004015   0.0988710       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.093      -1.364     160.200   0.0001746   0.0004702   0.0989277      -0.093      -1.364       0.000   0.0001746   0.0004702   0.0989277       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.358      -1.209     160.200  -0.0002732   0.0002188   0.0989121       0.358      -1.209       0.000  -0.0002732   0.0002188   0.0989121       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.200      -1.215     160.200   0.0000923  -0.0000914   0.0989129      -0.200      -1.215       0.000   0.0000923  -0.0000914   0.0989129       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.023      -1.397     160.200   0.0001603   0.0003347   0.0989154      -0.023      -1.397       0.000   0.0001603   0.0003347   0.0989154       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.433      -1.318     160.200  -0.0001283   0.0004617   0.0988841       0.433      -1.318       0.000  -0.0001283   0.0004617   0.0988841       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.102       1.215     160.200   0.0001650  -0.0001408   0.0988647       0.102       1.215       0.000   0.0001650  -0.0001408   0.0988647       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.291       1.225     160.200  -0.0003246  -0.0003789   0.0989270       0.291       1.225       0.000  -0.0003246  -0.0003789   0.0989270       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.024      -1.269     160.200  -0.0000239   0.0003610   0.0989502      -0.024      -1.269       0.000  -0.0000239   0.0003610   0.0989502       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.042       1.413     160.200  -0.0000593  -0.0001091   0.0989170       0.042       1.413       0.000  -0.0000593  -0.0001091   0.0989170       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.227       1.224     160.200   0.0002651  -0.0005271   0.0988617       0.227       1.224       0.000   0.0002651  -0.0005271   0.0988617       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.395      -1.259     160.200  -0.0000689   0.0005177   0.0989366      -0.395      -1.259       0.000  -0.0000689   0.0005177   0.0989366       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.106      -1.227     160.200  -0.0004139   0.0003185   0.0989261       0.106      -1.227       0.000  -0.0004139   0.0003185   0.0989261       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.003       1.479     160.200  -0.0000507  -0.0003071   0.0989007       0.003       1.479       0.000  -0.0000507  -0.0003071   0.0989007       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.479       1.243     160.200   0.0000548  -0.0005761   0.0989213      -0.479       1.243       0.000   0.0000548  -0.0005761   0.0989213       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.233       1.272     160.200  -0.0002157  -0.0005223   0.0988970      -0.233       1.272       0.000  -0.0002157  -0.0005223   0.0988970       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.406      -1.264     160.200   0.0000477   0.0003486   0.0989253       0.406      -1.264       0.000   0.0000477   0.0003486   0.0989253       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.070      -1.237     160.200  -0.0004161   0.0003150   0.0988893       0.070      -1.237       0.000  -0.0004161   0.0003150   0.0988893       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.278      -1.207     160.200  -0.0001716   0.0001344   0.0988845       0.278      -1.207       0.000  -0.0001716   0.0001344   0.0988845       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.577       1.214     160.200   0.0000826  -0.0003923   0.0989013      -0.577       1.214       0.000   0.0000826  -0.0003923   0.0989013       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.139      -1.418     160.200   0.0000795   0.0001455   0.0989397       0.139      -1.418       0.000   0.0000795   0.0001455   0.0989397       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.154       1.311     160.200   0.0000828  -0.0004874   0.0988613       0.154       1.311       0.000   0.0000828  -0.0004874   0.0988613       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.341      -1.237     160.200  -0.0000757   0.0005762   0.0989529      -0.341      -1.237       0.000  -0.0000757   0.0005762   0.0989529       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.085      -1.425     160.200   0.0001515   0.0003353   0.0989232       0.085      -1.425       0.000   0.0001515   0.0003353   0.0989232       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.456      -1.269     160.200   0.0003090   0.0002200   0.0988999       0.456      -1.269       0.000   0.0003090   0.0002200   0.0988999       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.432       1.314     160.200  -0.0000677  -0.0002539   0.0988691      -0.432       1.314       0.000  -0.0000677  -0.0002539   0.0988691       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.294      -1.374     160.200  -0.0000894   0.0004068   0.0989560       0.294      -1.374       0.000  -0.0000894   0.0004068   0.0989560       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.439      -1.222     160.200  -0.0003498   0.0004214   0.0989080      -0.439      -1.222       0.000  -0.0003498   0.0004214   0.0989080       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.440      -1.214     160.200  -0.0000584   0.0002821   0.0988755      -0.440      -1.214       0.000  -0.0000584   0.0002821   0.0988755       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.541      -1.330     160.200  -0.0001339   0.0002980   0.0989232       0.541      -1.330       0.000  -0.0001339   0.0002980   0.0989232       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.497      -1.298     160.200   0.0001005   0.0002512   0.0989365       0.497      -1.298       0.000   0.0001005   0.0002512   0.0989365       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2      -0.401       1.222     160.200  -0.0000353  -0.0003123   0.0989198      -0.401       1.222       0.000  -0.0000353  -0.0003123   0.0989198       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.104       1.402     160.200   0.0002284  -0.0004577   0.0989037       0.104       1.402       0.000   0.0002284  -0.0004577   0.0989037       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.139       1.225     160.200   0.0000029  -0.0006105   0.0988625       0.139       1.225       0.000   0.0000029  -0.0006105   0.0988625       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  11  slit   13.0  27.0    -2       0.185       1.435     160.200  -0.0001725  -0.0004155   0.0988645       0.185       1.435       0.000  -0.0001725  -0.0004155   0.0988645       0.000       0.000     160.200   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
