       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.552000000E+02  -0.911085646E-03  -0.177587747E-01  -0.533843693E-03  -0.111982583E-01  -0.754143480E-03   0.967000058E+01   0.108122938E+01   0.214463212E+02   0.108728722E+01   0.215539540E+02   0.104238409E+03   0.586512287E-01   0.249457078E+01   0.503289453E+02   0.249529626E+01   0.505916129E+02   0.179987408E+03   0.102910414E+00   0.333931853E+00   0.341003821E+00   0.150484264E+02
  0.552000000E+02  -0.911085646E-03  -0.177587747E-01  -0.533843693E-03  -0.111982583E-01  -0.754143480E-03   0.967000058E+01   0.108122938E+01   0.214463212E+02   0.108728722E+01   0.215539540E+02   0.104238409E+03   0.586512287E-01   0.249457078E+01   0.503289453E+02   0.249529626E+01   0.505916129E+02   0.179987408E+03   0.102910414E+00   0.333931853E+00   0.341003821E+00   0.150484264E+02
  0.577000000E+02  -0.955482583E-03  -0.177587747E-01  -0.561839339E-03  -0.111982583E-01  -0.183137627E-02   0.967000058E+01   0.113459072E+01   0.214463212E+02   0.114091099E+01   0.215539540E+02   0.104238374E+03   0.586512287E-01   0.261765448E+01   0.503289453E+02   0.261732892E+01   0.505916129E+02   0.179997798E+03   0.102910414E+00   0.333931853E+00   0.341003821E+00   0.150484462E+02
  0.602000000E+02  -0.999879520E-03  -0.177587747E-01  -0.589834985E-03  -0.111982583E-01  -0.227757710E-02   0.967000058E+01   0.118797498E+01   0.214463212E+02   0.119455825E+01   0.215539540E+02   0.104238346E+03   0.586512287E-01   0.274189683E+01   0.503289453E+02   0.273956453E+01   0.505916129E+02   0.179997452E+03   0.102910414E+00   0.333931853E+00   0.341003821E+00   0.150484815E+02
  0.602000000E+02  -0.999879520E-03  -0.177587747E-01  -0.589834985E-03  -0.111982583E-01  -0.227757710E-02   0.967000058E+01   0.118797498E+01   0.214463212E+02   0.119455825E+01   0.215539540E+02   0.104238346E+03   0.586512287E-01   0.274189683E+01   0.503289453E+02   0.273956453E+01   0.505916129E+02   0.179997452E+03   0.102910414E+00   0.333931853E+00   0.341003821E+00   0.150484815E+02
  0.604500000E+02  -0.100438401E-02  -0.182775500E-01  -0.592595972E-03  -0.108894495E-01  -0.225909162E-02   0.967000058E+01   0.119339186E+01   0.220628693E+02   0.119984641E+01   0.209342322E+02   0.104238348E+03   0.586512287E-01   0.275450003E+01   0.517552307E+02   0.275203365E+01   0.491603135E+02   0.179995652E+03   0.102910414E+00   0.333938858E+00   0.340998240E+00   0.150484825E+02
  0.607000000E+02  -0.100901849E-02  -0.187986480E-01  -0.595279617E-03  -0.105795295E-01  -0.224058070E-02   0.967000058E+01   0.119896406E+01   0.226824697E+02   0.120497883E+01   0.203120016E+02   0.104238351E+03   0.586512287E-01   0.276746230E+01   0.531885722E+02   0.276414418E+01   0.477229102E+02   0.179993908E+03   0.102910414E+00   0.333946339E+00   0.340993039E+00   0.150484836E+02
  0.609500000E+02  -0.101378354E-02  -0.193221410E-01  -0.597885648E-03  -0.102685442E-01  -0.222201280E-02   0.967000058E+01   0.120469230E+01   0.233051950E+02   0.120995486E+01   0.196873572E+02   0.104238355E+03   0.586512287E-01   0.278078541E+01   0.546291704E+02   0.277589462E+01   0.462795854E+02   0.179992216E+03   0.102910414E+00   0.333954308E+00   0.340988219E+00   0.150484849E+02
  0.612000000E+02  -0.101867976E-02  -0.198481020E-01  -0.600413804E-03  -0.995653935E-02  -0.220335583E-02   0.967000058E+01   0.121057734E+01   0.239311196E+02   0.121477385E+01   0.190603962E+02   0.104238360E+03   0.586512287E-01   0.279447119E+01   0.560772270E+02   0.278728350E+01   0.448305215E+02   0.179990573E+03   0.102910414E+00   0.333962778E+00   0.340983783E+00   0.150484864E+02
  0.614500000E+02  -0.102370780E-02  -0.203766043E-01  -0.602863836E-03  -0.964356088E-02  -0.218457716E-02   0.967000058E+01   0.121661997E+01   0.245603192E+02   0.121943520E+01   0.184312185E+02   0.104238367E+03   0.586512287E-01   0.280852149E+01   0.575329453E+02   0.279830941E+01   0.433759016E+02   0.179988973E+03   0.102910414E+00   0.333971765E+00   0.340979734E+00   0.150484880E+02
  0.617000000E+02  -0.102886828E-02  -0.209077215E-01  -0.605235507E-03  -0.932965476E-02  -0.216564358E-02   0.967000058E+01   0.122282097E+01   0.251928710E+02   0.122393831E+01   0.177999271E+02   0.104238375E+03   0.586512287E-01   0.282293826E+01   0.589965301E+02   0.280897100E+01   0.419159091E+02   0.179987414E+03   0.102910414E+00   0.333981285E+00   0.340976074E+00   0.150484899E+02
  0.619500000E+02  -0.103416188E-02  -0.214415277E-01  -0.607528590E-03  -0.901486704E-02  -0.214652132E-02   0.967000058E+01   0.122918116E+01   0.258288533E+02   0.122828259E+01   0.171666287E+02   0.104238384E+03   0.586512287E-01   0.283772346E+01   0.604681877E+02   0.281926694E+01   0.404507277E+02   0.179985891E+03   0.102910414E+00   0.333991355E+00   0.340972806E+00   0.150484920E+02
  0.622000000E+02  -0.103958928E-02  -0.219780976E-01  -0.609742871E-03  -0.869924381E-02  -0.212717604E-02   0.967000058E+01   0.123570139E+01   0.264683457E+02   0.123246750E+01   0.165314344E+02   0.104238395E+03   0.586512287E-01   0.285287911E+01   0.619481262E+02   0.282919595E+01   0.389805414E+02   0.179984400E+03   0.102910414E+00   0.334001994E+00   0.340969933E+00   0.150484942E+02
  0.624500000E+02  -0.104515117E-02  -0.225175060E-01  -0.611878146E-03  -0.838283127E-02  -0.210757283E-02   0.967000058E+01   0.124238252E+01   0.271114290E+02   0.123649249E+01   0.158944605E+02   0.104238407E+03   0.586512287E-01   0.286840729E+01   0.634365551E+02   0.283875680E+01   0.375055347E+02   0.179982936E+03   0.102910414E+00   0.334013221E+00   0.340967460E+00   0.150484967E+02
  0.627000000E+02  -0.105084827E-02  -0.230598286E-01  -0.613934225E-03  -0.806567567E-02  -0.208767619E-02   0.967000058E+01   0.124922543E+01   0.277581849E+02   0.124035704E+01   0.152558292E+02   0.104238421E+03   0.586512287E-01   0.288431015E+01   0.649336857E+02   0.284794833E+01   0.360258922E+02   0.179981496E+03   0.102910414E+00   0.334025059E+00   0.340965390E+00   0.150484993E+02
  0.629500000E+02  -0.105668133E-02  -0.236051411E-01  -0.615910926E-03  -0.774782335E-02  -0.206745007E-02   0.967000058E+01   0.125623103E+01   0.284086963E+02   0.124406067E+01   0.146156707E+02   0.104238436E+03   0.586512287E-01   0.290058985E+01   0.664397311E+02   0.285676938E+01   0.345417990E+02   0.179980481E+03   0.102910414E+00   0.334037532E+00   0.340963726E+00   0.150485022E+02
  0.632000000E+02  -0.106265110E-02  -0.241535199E-01  -0.617808082E-03  -0.742932076E-02  -0.204685781E-02   0.967000058E+01   0.126340024E+01   0.290630471E+02   0.124760290E+01   0.139741243E+02   0.104238453E+03   0.586512287E-01   0.291724864E+01   0.679549061E+02   0.286521887E+01   0.330534404E+02   0.179980678E+03   0.102910414E+00   0.334050664E+00   0.340962472E+00   0.150485053E+02
  0.634500000E+02  -0.106875835E-02  -0.247050420E-01  -0.619625536E-03  -0.711021444E-02  -0.202586218E-02   0.967000058E+01   0.127073403E+01   0.297213223E+02   0.125098327E+01   0.133313407E+02   0.104238471E+03   0.586512287E-01   0.293428882E+01   0.694794274E+02   0.287329576E+01   0.315654787E+02   0.179980871E+03   0.102910414E+00   0.334064483E+00   0.340961635E+00   0.150485086E+02
  0.637000000E+02  -0.107500389E-02  -0.252597845E-01  -0.621363143E-03  -0.679055103E-02  -0.200442537E-02   0.967000058E+01   0.127823335E+01   0.303836077E+02   0.125420134E+01   0.126874849E+02   0.104238490E+03   0.586512287E-01   0.295171273E+01   0.710135136E+02   0.288099905E+01   0.300907575E+02   0.179981060E+03   0.102910414E+00   0.334079021E+00   0.340961217E+00   0.150485121E+02
  0.639500000E+02  -0.108138852E-02  -0.258178254E-01  -0.623020769E-03  -0.647037729E-02  -0.198250895E-02   0.967000058E+01   0.128589921E+01   0.310499901E+02   0.125725671E+01   0.120427403E+02   0.104238511E+03   0.586512287E-01   0.296952277E+01   0.725573853E+02   0.288832779E+01   0.286123225E+02   0.179981244E+03   0.102910414E+00   0.334094308E+00   0.340961223E+00   0.150485158E+02
  0.642000000E+02  -0.108843365E-02  -0.263604299E-01  -0.695242937E-03  -0.662052628E-02  -0.200941751E-02   0.967000064E+01   0.129317006E+01   0.317065419E+02   0.126025861E+01   0.113983272E+02   0.104228546E+03   0.586424243E-01   0.297949768E+01   0.741112651E+02   0.289528107E+01   0.271303574E+02   0.179981424E+03   0.102910414E+00   0.333994683E+00   0.341017830E+00   0.150448651E+02
  0.644500000E+02  -0.139546329E-02  -0.342214489E-01  -0.780006397E-03  -0.695992990E-02  -0.208677602E-02   0.967000106E+01   0.129976697E+01   0.323462263E+02   0.126324233E+01   0.107544837E+02   0.104226488E+03   0.586410726E-01   0.297747610E+01   0.748668924E+02   0.290185804E+01   0.256450465E+02   0.179981598E+03   0.102910414E+00   0.333726282E+00   0.341156184E+00   0.150442164E+02
  0.647000000E+02  -0.200710312E-02  -0.501842317E-01  -0.999105840E-03  -0.864887551E-02  -0.240407451E-02   0.967000053E+01   0.130625827E+01   0.329826524E+02   0.126614176E+01   0.101108225E+02   0.104229966E+03   0.586392009E-01   0.296441947E+01   0.757812603E+02   0.290805789E+01   0.241565741E+02   0.179981768E+03   0.102910414E+00   0.333402118E+00   0.341331537E+00   0.150441916E+02
  0.649500000E+02  -0.142031127E-02  -0.358452383E-01  -0.106903247E-02  -0.872412520E-02  -0.188756034E-02   0.967000073E+01   0.131402993E+01   0.336502737E+02   0.126865245E+01   0.946540024E+01   0.104220783E+03   0.586397238E-01   0.297809969E+01   0.773263013E+02   0.291387986E+01   0.226651246E+02   0.179981932E+03   0.102910414E+00   0.333314086E+00   0.341392048E+00   0.150430113E+02
  0.652000000E+02  -0.827276066E-03  -0.211056308E-01  -0.131840101E-02  -0.989343181E-02  -0.209775138E-02   0.967000070E+01   0.132032846E+01   0.342797353E+02   0.127127310E+01   0.882231986E+01   0.104227677E+03   0.586562385E-01   0.297801687E+01   0.788820276E+02   0.291932322E+01   0.211708828E+02   0.179982091E+03   0.102910414E+00   0.332877963E+00   0.341611398E+00   0.150482461E+02
  0.654500000E+02  -0.143483534E-02  -0.377939927E-01  -0.145185189E-02  -0.101827735E-01  -0.183140646E-02   0.967000111E+01   0.132788296E+01   0.349397129E+02   0.127358053E+01   0.817892654E+01   0.104220467E+03   0.586511896E-01   0.297400436E+01   0.786848244E+02   0.292438731E+01   0.196740335E+02   0.179982245E+03   0.102910414E+00   0.332660445E+00   0.341738796E+00   0.150459175E+02
  0.657000000E+02  -0.174536173E-02  -0.466684997E-01  -0.146046409E-02  -0.940889190E-02  -0.175836628E-02   0.967000179E+01   0.133588468E+01   0.356118060E+02   0.127566911E+01   0.753671103E+01   0.104230463E+03   0.586576931E-01   0.297492105E+01   0.802314634E+02   0.292907150E+01   0.181747619E+02   0.179982393E+03   0.102910414E+00   0.332523832E+00   0.341828660E+00   0.150490244E+02
  0.659500000E+02  -0.205961873E-02  -0.556879136E-01  -0.108276630E-02  -0.695922763E-02  -0.834935417E-03   0.966999830E+01   0.134299533E+01   0.362589170E+02   0.127770043E+01   0.689751178E+01   0.104224982E+03   0.586541875E-01   0.297635842E+01   0.815070483E+02   0.293337522E+01   0.166732530E+02   0.179982535E+03   0.102910414E+00   0.332178468E+00   0.341992924E+00   0.150473146E+02
  0.662000000E+02  -0.237851661E-02  -0.650289302E-01  -0.117051089E-02  -0.689637654E-02  -0.170347020E-02   0.966999879E+01   0.134974418E+01   0.368951053E+02   0.127976549E+01   0.626273793E+01   0.104222393E+03   0.586538443E-01   0.297998719E+01   0.826185018E+02   0.293729793E+01   0.151696922E+02   0.179982672E+03   0.102910414E+00   0.331717843E+00   0.342262658E+00   0.150468458E+02
  0.664500000E+02  -0.269865077E-02  -0.737878014E-01  -0.158842724E-02  -0.780215105E-02  -0.230267634E-02   0.966999532E+01   0.135560390E+01   0.375061656E+02   0.128179804E+01   0.563328736E+01   0.104217713E+03   0.586341283E-01   0.297965702E+01   0.834034682E+02   0.294083917E+01   0.136642650E+02   0.179982802E+03   0.102910414E+00   0.331045660E+00   0.342595397E+00   0.150411373E+02
  0.667000000E+02  -0.422951890E-02  -0.117359010E+00  -0.140963827E-02  -0.637685486E-02  -0.244538899E-02   0.966999388E+01   0.136269308E+01   0.381490007E+02   0.128346431E+01   0.501042387E+01   0.104216449E+03   0.586388103E-01   0.297928591E+01   0.840157726E+02   0.294399848E+01   0.121571569E+02   0.179982926E+03   0.102910414E+00   0.330600669E+00   0.342822101E+00   0.150422125E+02
  0.669500000E+02  -0.305346280E-02  -0.854635344E-01  -0.118489196E-02  -0.504941208E-02  -0.218002803E-02   0.966999121E+01   0.136918444E+01   0.387739330E+02   0.128507333E+01   0.439950404E+01   0.104195752E+03   0.586281708E-01   0.297801720E+01   0.855728582E+02   0.294677548E+01   0.106485535E+02   0.179983043E+03   0.102910414E+00   0.330039226E+00   0.343131497E+00   0.150364740E+02
  0.672000000E+02  -0.399084944E-02  -0.113234952E+00  -0.136062735E-02  -0.440940850E-02  -0.229672630E-02   0.966999426E+01   0.137558605E+01   0.393936600E+02   0.128660861E+01   0.380579118E+01   0.104213339E+03   0.586285601E-01   0.297854345E+01   0.867699722E+02   0.294916983E+01   0.913864071E+01   0.179983154E+03   0.102910414E+00   0.329401921E+00   0.343475862E+00   0.150391127E+02
  0.674500000E+02  -0.372096642E-02  -0.106531182E+00  -0.168722100E-02  -0.431014362E-02  -0.131177588E-02   0.966999361E+01   0.138268237E+01   0.400314244E+02   0.128779402E+01   0.323886016E+01   0.104227481E+03   0.586337871E-01   0.297987254E+01   0.880059430E+02   0.295118123E+01   0.777591652E+01   0.179983258E+03   0.102910414E+00   0.328872508E+00   0.343762960E+00   0.150424634E+02
  0.677000000E+02  -0.314463077E-02  -0.908696576E-01  -0.209180067E-02  -0.350861209E-02  -0.165428191E-02   0.966999400E+01   0.139021127E+01   0.406795404E+02   0.128869358E+01   0.271716501E+01   0.104253127E+03   0.586316670E-01   0.297964395E+01   0.881657406E+02   0.295280944E+01   0.652108492E+01   0.179983355E+03   0.102910414E+00   0.328391087E+00   0.343968713E+00   0.150456057E+02
  0.679500000E+02  -0.225661137E-02  -0.651233348E-01  -0.184860549E-02  -0.245502257E-02  -0.294428180E-02   0.966999481E+01   0.139664837E+01   0.412955800E+02   0.128988259E+01   0.227335002E+01   0.104240813E+03   0.586504321E-01   0.297955170E+01   0.895620636E+02   0.295405425E+01   0.545395755E+01   0.179983445E+03   0.102910414E+00   0.327703598E+00   0.344330476E+00   0.150486072E+02
  0.682000000E+02  -0.258040596E-02  -0.759399425E-01  -0.158889136E-02  -0.218154992E-02  -0.307983334E-02   0.966999492E+01   0.140224573E+01   0.418824908E+02   0.129090332E+01   0.196150784E+01   0.104259171E+03   0.586822563E-01   0.297717061E+01   0.903627378E+02   0.295491552E+01   0.471035769E+01   0.179983528E+03   0.102910414E+00   0.326799941E+00   0.344798340E+00   0.150593588E+02
  0.684500000E+02  -0.321814952E-02  -0.964632721E-01  -0.183721799E-02  -0.134409302E-02  -0.318212566E-02   0.966999682E+01   0.140927459E+01   0.425105035E+02   0.129157774E+01   0.184991947E+01   0.104284187E+03   0.586902667E-01   0.297963578E+01   0.917829631E+02   0.295539313E+01   0.437470233E+01   0.179983603E+03   0.102910414E+00   0.326161822E+00   0.345161003E+00   0.150650076E+02
  0.687000000E+02  -0.294212434E-02  -0.887173070E-01  -0.188516046E-02   0.145203374E-03  -0.303716710E-02   0.966999532E+01   0.141522714E+01   0.431029996E+02   0.129239369E+01   0.197414376E+01   0.104269223E+03   0.586948199E-01   0.297911901E+01   0.923508678E+02   0.295548702E+01   0.469236389E+01   0.179983670E+03   0.102910414E+00   0.325288352E+00   0.345646592E+00   0.150640017E+02
  0.689500000E+02  -0.450241734E-02  -0.138415170E+00  -0.197339752E-02   0.160397813E-02  -0.180763507E-02   0.966999441E+01   0.142136302E+01   0.436982096E+02   0.129293987E+01   0.229634477E+01   0.104287839E+03   0.586740254E-01   0.297954994E+01   0.929591435E+02   0.295519719E+01   0.554625760E+01   0.179983730E+03   0.102910414E+00   0.324432091E+00   0.346012202E+00   0.150612083E+02
  0.692000000E+02  -0.670422894E-02  -0.208426991E+00  -0.178552767E-02   0.251440068E-02  -0.331528234E-02   0.966999265E+01   0.142566850E+01   0.442353189E+02   0.129354444E+01   0.274948792E+01   0.104313383E+03   0.586685738E-01   0.297981931E+01   0.935307143E+02   0.295452367E+01   0.662729468E+01   0.179983781E+03   0.102910414E+00   0.323244103E+00   0.346614383E+00   0.150634184E+02
  0.694500000E+02  -0.522810248E-02  -0.164167540E+00  -0.258429663E-02   0.555849925E-02  -0.471415897E-02   0.966999156E+01   0.143212395E+01   0.448356493E+02   0.129357474E+01   0.327868998E+01   0.104320340E+03   0.586684398E-01   0.297942355E+01   0.950875698E+02   0.295346653E+01   0.789472452E+01   0.179983824E+03   0.102910414E+00   0.322420602E+00   0.347046067E+00   0.150643562E+02
  0.697000000E+02  -0.620612725E-02  -0.195927984E+00  -0.283556030E-02   0.659550804E-02  -0.422017012E-02   0.966999293E+01   0.143627264E+01   0.453610737E+02   0.129384435E+01   0.385425020E+01   0.104328561E+03   0.586887942E-01   0.297935411E+01   0.952493500E+02   0.295202592E+01   0.924767167E+01   0.179983859E+03   0.102910414E+00   0.321119498E+00   0.347673235E+00   0.150707104E+02
  0.699500000E+02  -0.626603748E-02  -0.199504201E+00  -0.289340462E-02   0.867893475E-02  -0.518469600E-02   0.966999465E+01   0.144377706E+01   0.459909219E+02   0.129359591E+01   0.445707143E+01   0.104334863E+03   0.586928445E-01   0.297680602E+01   0.965256241E+02   0.295020199E+01   0.106200986E+02   0.179983884E+03   0.102910414E+00   0.320427207E+00   0.348037980E+00   0.150726639E+02
  0.702000000E+02  -0.416202551E-02  -0.132972486E+00  -0.297158602E-02   0.108032835E-01  -0.575701312E-02   0.966999304E+01   0.144976873E+01   0.465683962E+02   0.129344006E+01   0.507948574E+01   0.104371122E+03   0.587053139E-01   0.297932311E+01   0.974528682E+02   0.294799499E+01   0.119912168E+02   0.179983901E+03   0.102910414E+00   0.319472366E+00   0.348495214E+00   0.150810819E+02
  0.704500000E+02  -0.514079717E-02  -0.165664325E+00  -0.349175822E-02   0.143348639E-01  -0.609905921E-02   0.966999454E+01   0.145591242E+01   0.471468304E+02   0.129302410E+01   0.571288965E+01   0.104396387E+03   0.587239451E-01   0.297842130E+01   0.979819678E+02   0.294540517E+01   0.133608560E+02   0.179983909E+03   0.102910414E+00   0.318524242E+00   0.348985389E+00   0.150896210E+02
  0.707000000E+02  -0.332892014E-02  -0.108362001E+00  -0.437009075E-02   0.202341787E-01  -0.520697797E-02   0.966999317E+01   0.146101996E+01   0.476887525E+02   0.129264484E+01   0.635673257E+01   0.104393784E+03   0.587265148E-01   0.297866234E+01   0.993662011E+02   0.294243286E+01   0.148186770E+02   0.179983907E+03   0.102910414E+00   0.317363660E+00   0.349665551E+00   0.150897843E+02
  0.709500000E+02  -0.398636518E-02  -0.131405347E+00  -0.478124647E-02   0.244250452E-01  -0.357084750E-02   0.966999220E+01   0.146724282E+01   0.482649890E+02   0.129188677E+01   0.700611302E+01   0.104388324E+03   0.587464511E-01   0.297990442E+01   0.997402351E+02   0.293907841E+01   0.163127324E+02   0.179983895E+03   0.102910414E+00   0.316388663E+00   0.350142880E+00   0.150940072E+02
  0.712000000E+02  -0.340362462E-02  -0.113325484E+00  -0.541495395E-02   0.300829881E-01  -0.374049457E-02   0.966999387E+01   0.147315577E+01   0.488248369E+02   0.129096871E+01   0.766042636E+01   0.104442256E+03   0.587526564E-01   0.297969006E+01   0.100319530E+03   0.293534224E+01   0.178071450E+02   0.179983874E+03   0.102910414E+00   0.315266809E+00   0.350701316E+00   0.151033875E+02
  0.714500000E+02  -0.186839015E-02  -0.620333472E-01  -0.457988642E-02   0.280509355E-01  -0.510093756E-02   0.966999213E+01   0.147900441E+01   0.493830037E+02   0.128981427E+01   0.831736289E+01   0.104413995E+03   0.587600400E-01   0.297935806E+01   0.101214520E+03   0.293122481E+01   0.193044675E+02   0.179983842E+03   0.102910414E+00   0.314202031E+00   0.351157534E+00   0.151013897E+02
  0.717000000E+02  -0.346275518E-02  -0.117290078E+00  -0.470734293E-02   0.308025138E-01  -0.592749157E-02   0.966998187E+01   0.148453102E+01   0.499251846E+02   0.128884846E+01   0.897872492E+01   0.104396014E+03   0.587469215E-01   0.297757302E+01   0.101876501E+03   0.292672662E+01   0.207994297E+02   0.179983801E+03   0.102910414E+00   0.312965560E+00   0.351684792E+00   0.150953955E+02
  0.719500000E+02  -0.509084116E-02  -0.173141821E+00  -0.406523644E-02   0.270149789E-01  -0.598632012E-02   0.966998191E+01   0.149021960E+01   0.504725857E+02   0.128744121E+01   0.964114248E+01   0.104397952E+03   0.587271751E-01   0.297987544E+01   0.102778467E+03   0.292184823E+01   0.222918474E+02   0.179983748E+03   0.102910414E+00   0.311790806E+00   0.352235221E+00   0.150906208E+02
  0.722000000E+02  -0.578889607E-02  -0.197259014E+00  -0.339351728E-02   0.241205262E-01  -0.739535451E-02   0.966998417E+01   0.149582021E+01   0.510107461E+02   0.128588645E+01   0.103054189E+02   0.104391793E+03   0.587239778E-01   0.297976652E+01   0.103277324E+03   0.291659022E+01   0.237815365E+02   0.179983685E+03   0.102910414E+00   0.310438990E+00   0.352829758E+00   0.150890304E+02
  0.724500000E+02  -0.521829190E-02  -0.179970823E+00  -0.320159539E-02   0.247653209E-01  -0.638981505E-02   0.966998892E+01   0.150205287E+01   0.515673059E+02   0.128420022E+01   0.109705457E+02   0.104364383E+03   0.587232671E-01   0.297980331E+01   0.104241761E+03   0.291095326E+01   0.252683131E+02   0.179983611E+03   0.102910414E+00   0.309309869E+00   0.353225495E+00   0.150847580E+02
  0.727000000E+02  -0.369646469E-02  -0.128001735E+00  -0.210570188E-02   0.178822345E-01  -0.519332668E-02   0.966998781E+01   0.150821903E+01   0.521199384E+02   0.128234957E+01   0.116368961E+02   0.104353039E+03   0.587330298E-01   0.297946021E+01   0.104573193E+03   0.290493802E+01   0.267519936E+02   0.179983525E+03   0.102910414E+00   0.308213921E+00   0.353732593E+00   0.150853919E+02
  0.729500000E+02  -0.437990714E-02  -0.152543133E+00  -0.147590494E-02   0.142716552E-01  -0.372395267E-02   0.966998792E+01   0.151477828E+01   0.526827056E+02   0.128053593E+01   0.123054960E+02   0.104395268E+03   0.587098360E-01   0.297996676E+01   0.105404880E+03   0.289854525E+01   0.282323945E+02   0.179983428E+03   0.102910414E+00   0.307176223E+00   0.354265463E+00   0.150855681E+02
