 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.22548E+02       0.41484E-02       0.33154E+00       0.45156E+01      -0.56393E+00      -0.28272E+01
      0      1       0.33223E+02       0.57606E-02       0.65031E-01      -0.22673E+01      -0.62341E+00      -0.46426E+01
      0      1       0.66963E+01       0.52859E-02      -0.14199E-01      -0.48275E+01       0.85372E-01       0.17806E+01
      0      1      -0.36008E+02      -0.21951E-02       0.19133E+00      -0.53102E+01      -0.20266E+00       0.36749E+00
      0      1       0.10657E+02      -0.43985E-03       0.20461E-01      -0.39148E+00      -0.28131E+00      -0.13958E+01
      0      1       0.33301E+02      -0.25972E-02       0.25076E+00      -0.22122E+01       0.98295E-01       0.16950E+01
      0      1      -0.84960E+01       0.38503E-03      -0.78967E-02       0.15176E+01       0.34212E+00       0.49337E+00
      0      1       0.36439E+02       0.52162E-02      -0.11397E+00       0.49830E+01      -0.63487E+00      -0.66026E+01
      0      1      -0.18643E+02      -0.29622E-02       0.24267E+00      -0.25489E+01      -0.34661E+00       0.27235E+00
      0      1      -0.40676E+02      -0.53636E-02       0.15734E+00       0.41162E+01      -0.99043E+00      -0.77292E+01
      0      1       0.14848E+01       0.30443E-02      -0.27790E+00       0.37509E+01       0.26402E+00       0.66302E+00
      0      1      -0.10181E+02       0.78939E-03       0.12368E+00       0.29345E+01       0.34633E+00       0.26011E+01
      0      1      -0.75173E+01      -0.56065E-02      -0.36564E+00      -0.12248E+01      -0.30812E+00      -0.14395E+00
      0      1      -0.76863E+01      -0.45211E-02      -0.31188E+00       0.29232E+01      -0.93529E+00      -0.73512E+01
      0      1      -0.34460E+02       0.18748E-02      -0.21900E+00       0.14131E+01       0.50926E+00       0.21168E+01
      0      1       0.32635E+02      -0.39196E-02       0.78826E-01       0.20239E+01      -0.14018E+00       0.22207E+01
      0      1       0.39900E+02       0.48912E-02       0.22953E+00      -0.29526E+01      -0.71522E+00      -0.33402E+01
      0      1       0.96565E+01      -0.17695E-02       0.12764E+00       0.17451E+01      -0.33328E+00      -0.21670E+01
      0      1       0.18132E+02       0.59727E-02      -0.48671E+00      -0.47476E+01       0.18912E+00       0.25916E+01
      0      1       0.43372E+01       0.54114E-02      -0.31779E+00       0.25294E+01      -0.49047E-01       0.22730E+01
      0      1      -0.14212E+02       0.59093E-02      -0.38916E+00      -0.21931E+01       0.86853E+00       0.80904E+01
      0      1      -0.40210E+02      -0.29477E-02       0.26922E+00      -0.29442E+00      -0.43426E+00      -0.52232E+00
      0      1      -0.38985E+00       0.53735E-02       0.41267E+00       0.37956E+01      -0.19336E+00      -0.73713E+00
      0      1      -0.31263E+02       0.25803E-02       0.19020E+00       0.22345E+01       0.15139E+00       0.28106E+01
      0      1      -0.22569E+02       0.48344E-02      -0.38780E+00      -0.57086E+01       0.12024E+00      -0.16513E+01
      0      1       0.30403E+02      -0.33261E-03      -0.38722E+00       0.14037E+01       0.34465E+00       0.27964E+01
      0      1       0.38592E+02      -0.32187E-02      -0.97694E-01       0.41008E+01      -0.28742E+00      -0.34950E+00
      0      1       0.25810E+02      -0.49539E-02       0.24507E+00       0.32649E+01       0.35055E+00       0.52099E+01
      0      1       0.96404E+01       0.16883E-02      -0.10467E+00       0.18375E+01       0.11784E+00      -0.21999E+01
      0      1      -0.14255E+02      -0.29688E-02       0.34610E+00      -0.48748E+00      -0.47683E+00      -0.15487E+01
      0      1      -0.27925E+02      -0.55683E-02       0.21474E+00       0.53682E+01       0.24426E+00       0.34658E+01
      0      1       0.26063E+02       0.53473E-02       0.21961E+00      -0.39446E+01       0.63831E+00       0.45451E+01
      0      1       0.21230E+02      -0.34046E-02      -0.70033E-01      -0.30543E+01      -0.19908E+00      -0.25440E+01
      0      1      -0.14332E+02       0.23700E-02      -0.92765E-01      -0.53525E+01      -0.15543E+00      -0.34078E+01
      0      1       0.23637E+02      -0.14209E-02       0.24761E+00      -0.49366E+01       0.47100E+00       0.16104E+01
      0      1       0.13139E+02       0.49547E-02      -0.45797E-01      -0.25103E+01       0.60283E+00       0.66071E+01
      0      1       0.30062E+02      -0.44883E-02      -0.26899E+00       0.49674E+01       0.44764E+00       0.46971E+01
      0      1       0.51710E+01      -0.55406E-02       0.14073E+00       0.35782E+01       0.77094E+00       0.75944E+01
      0      1       0.21508E+02       0.37352E-02      -0.50287E+00      -0.37935E+01       0.34575E+00       0.40520E+01
      0      1      -0.16615E+02      -0.14309E-02      -0.70416E-01       0.13535E+01      -0.32741E+00      -0.46333E+01
      0      1      -0.28390E+02      -0.42844E-02      -0.13987E+00      -0.82047E+00      -0.41240E+00      -0.20322E+01
      0      1      -0.11386E+02       0.41572E-03       0.28707E-01      -0.28276E+01       0.79001E-02      -0.19485E+01
      0      1      -0.11088E+02       0.41921E-02      -0.29119E+00       0.33948E+01       0.48414E+00       0.50028E+01
      0      1       0.24252E+02      -0.43013E-02      -0.18767E+00      -0.84141E+00      -0.45527E+00      -0.55692E+01
      0      1       0.18278E+02       0.47484E-02      -0.22164E+00       0.16821E+01       0.89754E+00       0.72224E+01
      0      1       0.91438E+01       0.47172E-02      -0.38633E+00      -0.12293E+01       0.89450E+00       0.72197E+01
      0      1       0.18658E+02      -0.44136E-02      -0.15361E-01       0.18905E+01      -0.63055E+00      -0.30575E+01
      0      1      -0.71143E+01      -0.70922E-03      -0.30414E+00      -0.47460E+01       0.77845E+00       0.74871E+01
      0      1       0.58367E+01      -0.32624E-02      -0.12712E+00       0.20359E+01      -0.66756E+00      -0.35764E+01
      0      1      -0.18483E+02      -0.20103E-02       0.29914E+00       0.30705E+00      -0.46305E+00      -0.52722E+01
      0      1       0.10731E+02       0.56166E-02       0.19398E-01      -0.52388E+01       0.10095E+00      -0.16132E+01
      0      1      -0.11998E+02      -0.13722E-02       0.36992E+00      -0.40610E+00       0.88458E+00       0.74298E+01
      0      1       0.14005E+02      -0.32798E-02      -0.17692E+00       0.99794E+00      -0.14285E+00      -0.24079E+01
      0      1       0.49241E+01       0.25755E-02       0.43697E+00       0.37095E+01      -0.49792E+00      -0.50151E+01
      0      1      -0.11600E+02       0.56158E-02      -0.28585E+00      -0.39954E+01       0.70875E+00       0.45377E+01
      0      1      -0.15841E+00      -0.69261E-03      -0.35592E+00       0.23133E+01       0.21774E+00       0.21002E+01
      0      1      -0.19616E+02       0.46936E-02      -0.27362E-01      -0.18889E+01       0.52231E+00       0.34561E+01
      0      1      -0.23330E+02      -0.19872E-02       0.16330E+00       0.49610E+01       0.28198E+00       0.48164E-01
      0      1      -0.21572E+02       0.98574E-03      -0.24898E+00       0.21986E+01       0.23198E+00       0.67966E+00
      0      1       0.26094E+02      -0.39027E-02      -0.26080E+00       0.15757E+01       0.73149E+00       0.41443E+01
      0      1      -0.32443E+02       0.35108E-02       0.20053E+00      -0.45208E+01      -0.46438E+00      -0.15112E+01
      0      1      -0.66607E+01      -0.53554E-02      -0.40875E+00      -0.65685E+01      -0.49192E+00      -0.60399E+01
      0      1       0.30633E+02       0.49670E-02       0.66712E-01       0.33211E+01      -0.44059E+00      -0.18233E+01
      0      1       0.70157E+01       0.21174E-02      -0.37761E+00      -0.56738E+01       0.19627E+00       0.18633E+01
      0      1      -0.70915E+01       0.56607E-02       0.33724E+00       0.61153E+01       0.37627E+00       0.39632E+01
      0      1      -0.15513E+02      -0.21961E-04      -0.17019E+00       0.23152E+01       0.10114E+00       0.29194E+01
      0      1       0.17664E+02      -0.95179E-03      -0.76442E-01       0.54873E+01      -0.93874E-02       0.36604E+00
      0      1       0.30350E+02      -0.49044E-02       0.48355E-01      -0.54349E+01       0.46907E-03       0.39940E+00
      0      1      -0.20565E+02       0.22440E-02      -0.32550E+00      -0.55138E+01       0.26213E+00       0.40988E+01
