       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.552000000E+02   0.382115056E-06   0.360417859E-05   0.300177989E-06   0.647411131E-05   0.216754847E-02   0.943999999E+01   0.287810630E+00   0.540541611E+01   0.295990469E+00   0.551223007E+01   0.104271148E+03   0.586258308E-01   0.696328835E+00   0.129315288E+02   0.713753624E+00   0.133307939E+02   0.179991894E+03   0.102872603E+00   0.167307380E+00   0.174995397E+00   0.146887400E+02
  0.552000000E+02   0.382115056E-06   0.360417859E-05   0.300177989E-06   0.647411131E-05   0.216754847E-02   0.943999999E+01   0.287810630E+00   0.540541611E+01   0.295990469E+00   0.551223007E+01   0.104271148E+03   0.586258308E-01   0.696328835E+00   0.129315288E+02   0.713753624E+00   0.133307939E+02   0.179991894E+03   0.102872603E+00   0.167307380E+00   0.174995397E+00   0.146887400E+02
  0.577000000E+02   0.391125503E-06   0.360417859E-05   0.316363267E-06   0.647411131E-05   0.217965976E-02   0.943999999E+01   0.296870084E+00   0.540541611E+01   0.305258110E+00   0.551223007E+01   0.104271103E+03   0.586258308E-01   0.714372755E+00   0.129315288E+02   0.738074530E+00   0.133307939E+02   0.179995115E+03   0.102872603E+00   0.167307380E+00   0.174995397E+00   0.146887412E+02
  0.602000000E+02   0.400135949E-06   0.360417859E-05   0.332548546E-06   0.647411131E-05   0.219177105E-02   0.943999999E+01   0.306258007E+00   0.540541611E+01   0.314856281E+00   0.551223007E+01   0.104271059E+03   0.586258308E-01   0.732416674E+00   0.129315288E+02   0.762395436E+00   0.133307939E+02   0.179998336E+03   0.102872603E+00   0.167307380E+00   0.174995397E+00   0.146887424E+02
  0.602000000E+02   0.400135949E-06   0.360417859E-05   0.332548546E-06   0.647411131E-05   0.219177105E-02   0.943999999E+01   0.306258007E+00   0.540541611E+01   0.314856281E+00   0.551223007E+01   0.104271059E+03   0.586258308E-01   0.732416674E+00   0.129315288E+02   0.762395436E+00   0.133307939E+02   0.179998336E+03   0.102872603E+00   0.167307380E+00   0.174995397E+00   0.146887424E+02
  0.604500000E+02   0.401053480E-06   0.373610824E-05   0.334114054E-06   0.604955653E-05   0.219298202E-02   0.943999999E+01   0.307219773E+00   0.543981613E+01   0.315826898E+00   0.547700696E+01   0.104271055E+03   0.586258308E-01   0.734235556E+00   0.130245561E+02   0.764812448E+00   0.132426286E+02   0.179998658E+03   0.102872603E+00   0.167307425E+00   0.174995336E+00   0.146887426E+02
  0.607000000E+02   0.402004025E-06   0.386829488E-05   0.335573128E-06   0.562265327E-05   0.219419281E-02   0.943999999E+01   0.308196641E+00   0.547464448E+01   0.316788017E+00   0.544179608E+01   0.104271050E+03   0.586258308E-01   0.736351271E+00   0.131180984E+02   0.767199239E+00   0.131539403E+02   0.179998981E+03   0.102872603E+00   0.167307472E+00   0.174995275E+00   0.146887427E+02
  0.609500000E+02   0.402987649E-06   0.400074210E-05   0.336925188E-06   0.519344416E-05   0.219540360E-02   0.943999999E+01   0.309188622E+00   0.550989849E+01   0.317739572E+00   0.540660330E+01   0.104271046E+03   0.586258308E-01   0.738596893E+00   0.132121595E+02   0.769555715E+00   0.130647325E+02   0.179999303E+03   0.102872603E+00   0.167307521E+00   0.174995215E+00   0.146887428E+02
  0.612000000E+02   0.404004418E-06   0.413345341E-05   0.338169662E-06   0.476197234E-05   0.219661461E-02   0.943999999E+01   0.310195728E+00   0.554557557E+01   0.318681500E+00   0.537143459E+01   0.104271042E+03   0.586258308E-01   0.740871718E+00   0.133067430E+02   0.771881784E+00   0.129750088E+02   0.179999626E+03   0.102872603E+00   0.167307571E+00   0.174995156E+00   0.146887429E+02
  0.614500000E+02   0.405054398E-06   0.426643229E-05   0.339305989E-06   0.432828137E-05   0.219782603E-02   0.943999999E+01   0.311217969E+00   0.558167319E+01   0.319613736E+00   0.533629604E+01   0.104271037E+03   0.586258308E-01   0.743390883E+00   0.134018527E+02   0.774177353E+00   0.128847727E+02   0.179999949E+03   0.102872603E+00   0.167307622E+00   0.174995099E+00   0.146887431E+02
  0.617000000E+02   0.406137657E-06   0.439968215E-05   0.340333621E-06   0.389241532E-05   0.282729377E-02   0.943999999E+01   0.312255359E+00   0.561818891E+01   0.320536220E+00   0.530119385E+01   0.104270983E+03   0.586258308E-01   0.746182604E+00   0.134974924E+02   0.776442331E+00   0.127940277E+02   0.179999728E+03   0.102872603E+00   0.167307675E+00   0.174995042E+00   0.146887165E+02
  0.619500000E+02   0.407254262E-06   0.453320632E-05   0.341252019E-06   0.345441871E-05   0.282850663E-02   0.943999999E+01   0.313307909E+00   0.565512033E+01   0.321448889E+00   0.526613436E+01   0.104270979E+03   0.586258308E-01   0.749003819E+00   0.135936658E+02   0.778676630E+00   0.127027776E+02   0.179999405E+03   0.102872603E+00   0.167307729E+00   0.174994987E+00   0.146887167E+02
  0.622000000E+02   0.408404283E-06   0.466700810E-05   0.342060657E-06   0.301433652E-05   0.282972052E-02   0.943999999E+01   0.314375634E+00   0.569246516E+01   0.322351684E+00   0.523112402E+01   0.104270975E+03   0.586258308E-01   0.751854638E+00   0.136903769E+02   0.780880161E+00   0.126110258E+02   0.179999082E+03   0.102872603E+00   0.167307785E+00   0.174994932E+00   0.146887168E+02
  0.624500000E+02   0.409587789E-06   0.480109068E-05   0.342759018E-06   0.257221418E-05   0.283093566E-02   0.943999999E+01   0.315458546E+00   0.573022116E+01   0.323244546E+00   0.519616940E+01   0.104270970E+03   0.586258308E-01   0.754735175E+00   0.137876293E+02   0.783052837E+00   0.125187760E+02   0.179998758E+03   0.102872603E+00   0.167307842E+00   0.174994879E+00   0.146887170E+02
  0.627000000E+02   0.410804852E-06   0.493545722E-05   0.343346598E-06   0.212809755E-05   0.283215225E-02   0.943999999E+01   0.316556661E+00   0.576838617E+01   0.324127414E+00   0.516127723E+01   0.104270966E+03   0.586258308E-01   0.757645544E+00   0.138854270E+02   0.785194573E+00   0.124260318E+02   0.179998435E+03   0.102872603E+00   0.167307902E+00   0.174994826E+00   0.146887171E+02
  0.629500000E+02   0.412055542E-06   0.507011076E-05   0.343822904E-06   0.168203298E-05   0.283337052E-02   0.943999999E+01   0.317669993E+00   0.580695810E+01   0.325000233E+00   0.512645435E+01   0.104270962E+03   0.586258308E-01   0.760585860E+00   0.139837739E+02   0.787305283E+00   0.123327970E+02   0.179998111E+03   0.102872603E+00   0.167307962E+00   0.174994775E+00   0.146887173E+02
  0.632000000E+02   0.413339931E-06   0.520505431E-05   0.344187456E-06   0.123406720E-05   0.283459069E-02   0.943999999E+01   0.318798558E+00   0.584593494E+01   0.325862946E+00   0.509170774E+01   0.104270958E+03   0.586258308E-01   0.763556238E+00   0.140826738E+02   0.789384886E+00   0.122519512E+02   0.179997787E+03   0.102872603E+00   0.167308024E+00   0.174994725E+00   0.146887174E+02
  0.634500000E+02   0.414658093E-06   0.534029078E-05   0.344439783E-06   0.784247427E-06   0.283581297E-02   0.943999999E+01   0.319942372E+00   0.588531475E+01   0.326715496E+00   0.505704452E+01   0.104270953E+03   0.586258308E-01   0.766556798E+00   0.141821306E+02   0.791433297E+00   0.121820965E+02   0.179997464E+03   0.102872603E+00   0.167308088E+00   0.174994676E+00   0.146887176E+02
  0.637000000E+02   0.416010101E-06   0.547582298E-05   0.344579429E-06   0.332621262E-06   0.283703760E-02   0.943999999E+01   0.321101453E+00   0.592509566E+01   0.327557829E+00   0.502247195E+01   0.104270949E+03   0.586258308E-01   0.769587657E+00   0.142821483E+02   0.793450437E+00   0.121117607E+02   0.179997140E+03   0.102872603E+00   0.167308154E+00   0.174994629E+00   0.146887177E+02
  0.639500000E+02   0.417396030E-06   0.561165366E-05   0.344605947E-06  -0.120763252E-06   0.283826479E-02   0.943999999E+01   0.322275817E+00   0.596527587E+01   0.328389891E+00   0.498799743E+01   0.104270945E+03   0.586258308E-01   0.772648935E+00   0.143827308E+02   0.795466030E+00   0.120409465E+02   0.179996816E+03   0.102872603E+00   0.167308221E+00   0.174994582E+00   0.146887179E+02
  0.642000000E+02   0.418815953E-06   0.574778548E-05   0.344518905E-06  -0.575857661E-06   0.283949479E-02   0.943999999E+01   0.323465483E+00   0.600585366E+01   0.329211628E+00   0.495362852E+01   0.104270941E+03   0.586258308E-01   0.775740754E+00   0.144838822E+02   0.797738811E+00   0.119696568E+02   0.179996492E+03   0.102872603E+00   0.167308290E+00   0.174994537E+00   0.146887181E+02
  0.644500000E+02   0.420269948E-06   0.588422099E-05   0.344317880E-06  -0.103261310E-05   0.284072781E-02   0.943999999E+01   0.324670470E+00   0.604682738E+01   0.330022989E+00   0.491937292E+01   0.104270937E+03   0.586258308E-01   0.778863236E+00   0.145856065E+02   0.799980066E+00   0.118978944E+02   0.179996168E+03   0.102872603E+00   0.167308360E+00   0.174994493E+00   0.146887183E+02
  0.647000000E+02   0.421758089E-06   0.602096268E-05   0.344002464E-06  -0.149098030E-05   0.284196411E-02   0.943999999E+01   0.325890798E+00   0.608819546E+01   0.330823922E+00   0.488523848E+01   0.104270933E+03   0.586258308E-01   0.782016504E+00   0.146879076E+02   0.802189705E+00   0.118256622E+02   0.179995845E+03   0.102872603E+00   0.167308433E+00   0.174994450E+00   0.146887184E+02
  0.649500000E+02   0.423280455E-06   0.615801290E-05   0.343572260E-06  -0.195090960E-05   0.284320390E-02   0.943999999E+01   0.327126485E+00   0.612995638E+01   0.331614377E+00   0.485123321E+01   0.104270929E+03   0.586258308E-01   0.785200683E+00   0.147907897E+02   0.804367641E+00   0.117529630E+02   0.179995521E+03   0.102872603E+00   0.167308507E+00   0.174994408E+00   0.146887186E+02
  0.652000000E+02   0.424837122E-06   0.629537393E-05   0.343026883E-06  -0.241235094E-05   0.284444744E-02   0.943999999E+01   0.328377554E+00   0.617210872E+01   0.332394303E+00   0.481736528E+01   0.104270925E+03   0.586258308E-01   0.788415900E+00   0.148942567E+02   0.806513789E+00   0.116797996E+02   0.179995197E+03   0.102872603E+00   0.167308582E+00   0.174994368E+00   0.146887188E+02
  0.654500000E+02   0.426428168E-06   0.643304794E-05   0.342365962E-06  -0.287525388E-05   0.284569497E-02   0.943999999E+01   0.329644026E+00   0.621465110E+01   0.333163652E+00   0.478364301E+01   0.104270921E+03   0.586258308E-01   0.791662281E+00   0.149983129E+02   0.808628063E+00   0.116061750E+02   0.179994873E+03   0.102872603E+00   0.167308660E+00   0.174994329E+00   0.146887190E+02
  0.657000000E+02   0.428053672E-06   0.657103699E-05   0.341589139E-06  -0.333956760E-05   0.284694674E-02   0.943999999E+01   0.330925923E+00   0.625758223E+01   0.333922375E+00   0.475007488E+01   0.104270917E+03   0.586258308E-01   0.794939955E+00   0.151029623E+02   0.810710381E+00   0.115320920E+02   0.179994549E+03   0.102872603E+00   0.167308739E+00   0.174994292E+00   0.146887192E+02
  0.659500000E+02   0.429713713E-06   0.670934304E-05   0.340696065E-06  -0.380524089E-05   0.284820299E-02   0.943999999E+01   0.332223268E+00   0.630090089E+01   0.334670426E+00   0.471666956E+01   0.104270913E+03   0.586258308E-01   0.798249052E+00   0.152082091E+02   0.812760660E+00   0.114575537E+02   0.179994226E+03   0.102872603E+00   0.167308820E+00   0.174994255E+00   0.146887194E+02
  0.662000000E+02   0.431408370E-06   0.684796793E-05   0.339686409E-06  -0.427222221E-05   0.284946397E-02   0.943999999E+01   0.333536084E+00   0.634460592E+01   0.335407758E+00   0.468343586E+01   0.104270909E+03   0.586258308E-01   0.801589702E+00   0.153140574E+02   0.814778819E+00   0.113825629E+02   0.179993902E+03   0.102872603E+00   0.167308903E+00   0.174994220E+00   0.146887196E+02
  0.664500000E+02   0.433137724E-06   0.698691338E-05   0.338559850E-06  -0.474045963E-05   0.285072994E-02   0.943999999E+01   0.334864397E+00   0.638869624E+01   0.336134325E+00   0.465038277E+01   0.104270906E+03   0.586258308E-01   0.804962038E+00   0.154205115E+02   0.816764778E+00   0.113071226E+02   0.179993579E+03   0.102872603E+00   0.167308988E+00   0.174994187E+00   0.146887198E+02
  0.667000000E+02   0.434901854E-06   0.712618100E-05   0.337316079E-06  -0.520990088E-05   0.285200116E-02   0.943999999E+01   0.336208231E+00   0.643317083E+01   0.336850083E+00   0.461751945E+01   0.104270902E+03   0.586258308E-01   0.808366193E+00   0.155275755E+02   0.818718460E+00   0.112312359E+02   0.179993256E+03   0.102872603E+00   0.167309074E+00   0.174994154E+00   0.146887200E+02
  0.669500000E+02   0.436700841E-06   0.726577227E-05   0.335954803E-06  -0.568049334E-05   0.285327788E-02   0.943999999E+01   0.337567611E+00   0.647802873E+01   0.337554987E+00   0.458485522E+01   0.104270898E+03   0.586258308E-01   0.811802303E+00   0.156352538E+02   0.820639787E+00   0.111549056E+02   0.179992932E+03   0.102872603E+00   0.167309163E+00   0.174994124E+00   0.146887202E+02
  0.672000000E+02   0.438534767E-06   0.740568855E-05   0.334475741E-06  -0.615218405E-05   0.285456037E-02   0.943999999E+01   0.338942565E+00   0.652326906E+01   0.338248995E+00   0.455239958E+01   0.104270894E+03   0.586258308E-01   0.815270502E+00   0.157435505E+02   0.822528682E+00   0.110781348E+02   0.179992609E+03   0.102872603E+00   0.167309253E+00   0.174994094E+00   0.146887204E+02
  0.674500000E+02   0.440403712E-06   0.754593107E-05   0.332878624E-06  -0.662491972E-05   0.285584889E-02   0.943999999E+01   0.340333120E+00   0.656889100E+01   0.338932063E+00   0.452016222E+01   0.104270891E+03   0.586258308E-01   0.818770929E+00   0.158524700E+02   0.824385073E+00   0.110009266E+02   0.179992286E+03   0.102872603E+00   0.167309345E+00   0.174994066E+00   0.146887207E+02
  0.677000000E+02   0.442307760E-06   0.768650093E-05   0.331163198E-06  -0.709864673E-05   0.285714371E-02   0.943999999E+01   0.341739303E+00   0.661489380E+01   0.339604151E+00   0.448815299E+01   0.104270887E+03   0.586258308E-01   0.822303722E+00   0.159620166E+02   0.826208884E+00   0.109232840E+02   0.179991964E+03   0.102872603E+00   0.167309440E+00   0.174994040E+00   0.146887209E+02
  0.679500000E+02   0.444246990E-06   0.782739909E-05   0.329329223E-06  -0.757331115E-05   0.285844511E-02   0.943999999E+01   0.343161145E+00   0.666127677E+01   0.340265217E+00   0.445638191E+01   0.104270883E+03   0.586258308E-01   0.825869020E+00   0.160721947E+02   0.828000045E+00   0.108452100E+02   0.179991641E+03   0.102872603E+00   0.167309536E+00   0.174994014E+00   0.146887211E+02
  0.682000000E+02   0.446221487E-06   0.796862636E-05   0.327376469E-06  -0.804885872E-05   0.285975335E-02   0.943999999E+01   0.344598673E+00   0.670803929E+01   0.340915222E+00   0.442485920E+01   0.104270880E+03   0.586258308E-01   0.829466965E+00   0.161830085E+02   0.829758485E+00   0.107667078E+02   0.179991319E+03   0.102872603E+00   0.167309634E+00   0.174993991E+00   0.146887213E+02
  0.684500000E+02   0.448231331E-06   0.811018344E-05   0.325304724E-06  -0.852523491E-05   0.286106872E-02   0.943999999E+01   0.346051919E+00   0.675518079E+01   0.341554126E+00   0.439359522E+01   0.104270876E+03   0.586258308E-01   0.833097699E+00   0.162944625E+02   0.831484134E+00   0.106877805E+02   0.179990996E+03   0.102872603E+00   0.167309734E+00   0.174993969E+00   0.146887216E+02
  0.687000000E+02   0.450276606E-06   0.825207085E-05   0.323113787E-06  -0.900238485E-05   0.286239149E-02   0.943999999E+01   0.347520914E+00   0.680270078E+01   0.342181890E+00   0.436260053E+01   0.104270873E+03   0.586258308E-01   0.836761367E+00   0.164065612E+02   0.833176924E+00   0.106084311E+02   0.179990674E+03   0.102872603E+00   0.167309836E+00   0.174993948E+00   0.146887218E+02
  0.689500000E+02   0.452357394E-06   0.839428897E-05   0.320803472E-06  -0.948025342E-05   0.286372194E-02   0.943999999E+01   0.349005690E+00   0.685059882E+01   0.342798477E+00   0.433188588E+01   0.104270869E+03   0.586258308E-01   0.840458112E+00   0.165193089E+02   0.834836788E+00   0.105369359E+02   0.179990353E+03   0.102872603E+00   0.167309940E+00   0.174993929E+00   0.146887221E+02
  0.692000000E+02   0.454473778E-06   0.853683802E-05   0.318373605E-06  -0.995878519E-05   0.286506037E-02   0.943999999E+01   0.350506279E+00   0.689887453E+01   0.343403849E+00   0.430146215E+01   0.104270866E+03   0.586258308E-01   0.844188081E+00   0.166327102E+02   0.836463661E+00   0.104666774E+02   0.179990031E+03   0.102872603E+00   0.167310046E+00   0.174993911E+00   0.146887223E+02
  0.694500000E+02   0.456625841E-06   0.867971809E-05   0.315824029E-06  -0.104379245E-04   0.286640705E-02   0.943999999E+01   0.352022715E+00   0.694752761E+01   0.343997971E+00   0.427134043E+01   0.104270862E+03   0.586258308E-01   0.847951422E+00   0.167467694E+02   0.838057479E+00   0.103960056E+02   0.179989710E+03   0.102872603E+00   0.167310154E+00   0.174993895E+00   0.146887226E+02
  0.697000000E+02   0.458813665E-06   0.882292907E-05   0.313154597E-06  -0.109176153E-04   0.286776229E-02   0.943999999E+01   0.353555032E+00   0.699655778E+01   0.344580808E+00   0.424153195E+01   0.104270859E+03   0.586258308E-01   0.851748284E+00   0.168614913E+02   0.839618179E+00   0.103249232E+02   0.179989389E+03   0.102872603E+00   0.167310265E+00   0.174993881E+00   0.146887228E+02
  0.699500000E+02   0.461037333E-06   0.896647071E-05   0.310365180E-06  -0.113978015E-04   0.286912637E-02   0.943999999E+01   0.355103265E+00   0.704596487E+01   0.345152323E+00   0.421204814E+01   0.104270855E+03   0.586258308E-01   0.855578818E+00   0.169768802E+02   0.841145698E+00   0.102534331E+02   0.179989068E+03   0.102872603E+00   0.167310377E+00   0.174993868E+00   0.146887231E+02
  0.702000000E+02   0.463296927E-06   0.911034258E-05   0.307455660E-06  -0.118784265E-04   0.287049960E-02   0.943999999E+01   0.356667451E+00   0.709574873E+01   0.345712484E+00   0.418290056E+01   0.104270852E+03   0.586258308E-01   0.859443174E+00   0.170929408E+02   0.842639978E+00   0.101815380E+02   0.179988748E+03   0.102872603E+00   0.167310492E+00   0.174993857E+00   0.146887233E+02
  0.704500000E+02   0.465592531E-06   0.925454408E-05   0.304425935E-06  -0.123594337E-04   0.287188227E-02   0.943999999E+01   0.358247626E+00   0.714590928E+01   0.346261257E+00   0.415410095E+01   0.104270849E+03   0.586258308E-01   0.863341506E+00   0.172096777E+02   0.844100958E+00   0.101092408E+02   0.179988428E+03   0.102872603E+00   0.167310608E+00   0.174993847E+00   0.146887236E+02
  0.707000000E+02   0.467924227E-06   0.939907443E-05   0.301275916E-06  -0.128407661E-04   0.287327469E-02   0.943999999E+01   0.359843827E+00   0.719644649E+01   0.346798610E+00   0.412566119E+01   0.104270846E+03   0.586258308E-01   0.867273968E+00   0.173270955E+02   0.845528582E+00   0.100365444E+02   0.179988108E+03   0.102872603E+00   0.167310727E+00   0.174993839E+00   0.146887239E+02
  0.709500000E+02   0.470292096E-06   0.954393267E-05   0.298005529E-06  -0.133223664E-04   0.287467716E-02   0.943999999E+01   0.361456093E+00   0.724736041E+01   0.347324511E+00   0.409759331E+01   0.104270842E+03   0.586258308E-01   0.871240716E+00   0.174451989E+02   0.846922793E+00   0.996345159E+01   0.179987789E+03   0.102872603E+00   0.167310848E+00   0.174993832E+00   0.146887242E+02
  0.712000000E+02   0.472696220E-06   0.968911765E-05   0.294614715E-06  -0.138041775E-04   0.287608999E-02   0.943999999E+01   0.363084463E+00   0.729865111E+01   0.347838928E+00   0.406990950E+01   0.104270839E+03   0.586258308E-01   0.875241906E+00   0.175639926E+02   0.848283535E+00   0.988996534E+01   0.179987470E+03   0.102872603E+00   0.167310972E+00   0.174993828E+00   0.146887244E+02
  0.714500000E+02   0.475136682E-06   0.983462803E-05   0.291103428E-06  -0.142861415E-04   0.287751351E-02   0.943999999E+01   0.364728977E+00   0.735031874E+01   0.348341833E+00   0.404262205E+01   0.104270836E+03   0.586258308E-01   0.879277698E+00   0.176834812E+02   0.849610756E+00   0.981608852E+01   0.179987151E+03   0.102872603E+00   0.167311097E+00   0.174993825E+00   0.146887247E+02
  0.717000000E+02   0.477613561E-06   0.998046229E-05   0.287471636E-06  -0.147682007E-04   0.287894801E-02   0.943999999E+01   0.366389676E+00   0.740236350E+01   0.348833194E+00   0.401574341E+01   0.104270833E+03   0.586258308E-01   0.883348251E+00   0.178036696E+02   0.850904402E+00   0.974182405E+01   0.179986833E+03   0.102872603E+00   0.167311225E+00   0.174993823E+00   0.146887250E+02
  0.719500000E+02   0.480126940E-06   0.101266187E-04   0.283719324E-06  -0.152502971E-04   0.288039383E-02   0.943999999E+01   0.368066603E+00   0.745478564E+01   0.349312984E+00   0.398928612E+01   0.104270830E+03   0.586258308E-01   0.887453726E+00   0.179245624E+02   0.852164423E+00   0.966717486E+01   0.179986515E+03   0.102872603E+00   0.167311355E+00   0.174993824E+00   0.146887253E+02
  0.722000000E+02   0.482676897E-06   0.102730953E-04   0.279846490E-06  -0.157323724E-04   0.288185128E-02   0.943999999E+01   0.369759798E+00   0.750758546E+01   0.349781175E+00   0.396326286E+01   0.104270827E+03   0.586258308E-01   0.891594286E+00   0.180461645E+02   0.853390769E+00   0.959214392E+01   0.179986198E+03   0.102872603E+00   0.167311488E+00   0.174993826E+00   0.146887256E+02
  0.724500000E+02   0.485263514E-06   0.104198899E-04   0.275853145E-06  -0.162143684E-04   0.288332069E-02   0.943999999E+01   0.371469306E+00   0.756076332E+01   0.350237738E+00   0.393768637E+01   0.104270824E+03   0.586258308E-01   0.895770095E+00   0.181684807E+02   0.854583392E+00   0.951673417E+01   0.179985881E+03   0.102872603E+00   0.167311622E+00   0.174993829E+00   0.146887259E+02
  0.727000000E+02   0.487886869E-06   0.105670003E-04   0.271739317E-06  -0.166962265E-04   0.288480238E-02   0.943999999E+01   0.373195171E+00   0.761431962E+01   0.350682648E+00   0.391256950E+01   0.104270821E+03   0.586258308E-01   0.899981318E+00   0.182915159E+02   0.855742244E+00   0.944094861E+01   0.179985564E+03   0.102872603E+00   0.167311759E+00   0.174993835E+00   0.146887262E+02
  0.729500000E+02   0.490547040E-06   0.107144238E-04   0.267505048E-06  -0.171778879E-04   0.288629670E-02   0.943999999E+01   0.374937438E+00   0.766825481E+01   0.351115878E+00   0.388792517E+01   0.104270818E+03   0.586258308E-01   0.904228121E+00   0.184206496E+02   0.856867280E+00   0.936479023E+01   0.179985248E+03   0.102872603E+00   0.167311899E+00   0.174993842E+00   0.146887265E+02
  0.732000000E+02   0.493244106E-06   0.108621576E-04   0.263150394E-06  -0.176592937E-04   0.288780397E-02   0.943999999E+01   0.376696154E+00   0.772256941E+01   0.351537403E+00   0.386376634E+01   0.104270815E+03   0.586258308E-01   0.908510673E+00   0.185593457E+02   0.857958455E+00   0.929268623E+01   0.179984933E+03   0.102872603E+00   0.167312041E+00   0.174993851E+00   0.146887268E+02
