       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.389327500E+03   0.322469385E-05  -0.146088953E-03   0.445388835E-04   0.291330799E-03   0.100205293E-02   0.692999906E+01   0.654536906E+00   0.418476921E+00   0.659062987E+00   0.254363046E+01   0.132988297E+02   0.560934078E+00   0.159683141E+01   0.108538698E+01   0.171763284E+01   0.648288809E+01   0.365813035E+02   0.158332919E+01   0.318827084E-01   0.322593686E-01   0.517076284E+01
  0.389627500E+03   0.317929470E-05  -0.156571316E-03   0.446282259E-04   0.304287940E-03   0.100291285E-02   0.692999906E+01   0.654562264E+00   0.400733898E+00   0.659829556E+00   0.262919365E+01   0.133070934E+02   0.560934078E+00   0.159681884E+01   0.105671584E+01   0.171961157E+01   0.670873066E+01   0.366036007E+02   0.158332919E+01   0.318826976E-01   0.322593262E-01   0.517076312E+01
  0.389927500E+03   0.313075153E-05  -0.167048928E-03   0.447214580E-04   0.317262843E-03   0.100378530E-02   0.692999906E+01   0.654561850E+00   0.401029871E+00   0.660622145E+00   0.271492680E+01   0.133153580E+02   0.560934078E+00   0.159674321E+01   0.102800305E+01   0.172165810E+01   0.693483878E+01   0.366258978E+02   0.158332919E+01   0.318826965E-01   0.322592944E-01   0.517076341E+01
  0.390227500E+03   0.307906591E-05  -0.177520837E-03   0.448185854E-04   0.330256183E-03   0.100467115E-02   0.692999906E+01   0.654535664E+00   0.419326616E+00   0.661440784E+00   0.280082723E+01   0.133236235E+02   0.560934078E+00   0.159660453E+01   0.101944823E+01   0.172377250E+01   0.716122140E+01   0.366481949E+02   0.158332919E+01   0.318827051E-01   0.322592734E-01   0.517076369E+01
  0.390527500E+03   0.302423970E-05  -0.187986087E-03   0.449196137E-04   0.343268634E-03   0.100557125E-02   0.692999906E+01   0.654483706E+00   0.453447762E+00   0.662285505E+00   0.288689295E+01   0.133318899E+02   0.560934078E+00   0.159640279E+01   0.115666862E+01   0.172595486E+01   0.738788750E+01   0.366704920E+02   0.158332919E+01   0.318827235E-01   0.322592632E-01   0.517076397E+01
  0.390827500E+03   0.296627502E-05  -0.198443728E-03   0.450245486E-04   0.356300872E-03   0.100648647E-02   0.692999906E+01   0.654405980E+00   0.500160446E+00   0.663156342E+00   0.297312260E+01   0.133401573E+02   0.560934078E+00   0.159613801E+01   0.129384360E+01   0.172820526E+01   0.761484605E+01   0.366927892E+02   0.158332919E+01   0.318827516E-01   0.322592638E-01   0.517076426E+01
  0.391127500E+03   0.290517432E-05  -0.208892806E-03   0.451333962E-04   0.369353572E-03   0.100741767E-02   0.692999906E+01   0.654302487E+00   0.556295439E+00   0.664053330E+00   0.305951537E+01   0.133484255E+02   0.560934078E+00   0.159581020E+01   0.143096776E+01   0.173052380E+01   0.784210604E+01   0.367150863E+02   0.158332919E+01   0.318827893E-01   0.322592755E-01   0.517076454E+01
  0.391427500E+03   0.284094029E-05  -0.219332369E-03   0.452461628E-04   0.382427408E-03   0.100836572E-02   0.692999906E+01   0.654173232E+00   0.619288290E+00   0.664976503E+00   0.314607088E+01   0.133566947E+02   0.560934078E+00   0.159541937E+01   0.156803572E+01   0.173291056E+01   0.806967649E+01   0.367373834E+02   0.158332919E+01   0.318828368E-01   0.322592982E-01   0.517076483E+01
  0.391727500E+03   0.277357594E-05  -0.229761466E-03   0.453628549E-04   0.395523058E-03   0.100933149E-02   0.692999906E+01   0.654018220E+00   0.687247372E+00   0.665925898E+00   0.323278918E+01   0.133649648E+02   0.560934078E+00   0.159496553E+01   0.173526358E+01   0.173536564E+01   0.829756640E+01   0.367596805E+02   0.158332919E+01   0.318828939E-01   0.322593321E-01   0.517076512E+01
  0.392027500E+03   0.270308455E-05  -0.240179148E-03   0.454834789E-04   0.408641198E-03   0.101031585E-02   0.692999906E+01   0.653837457E+00   0.758830382E+00   0.666901552E+00   0.331967067E+01   0.133732359E+02   0.560934078E+00   0.159444871E+01   0.190731723E+01   0.173788913E+01   0.852578480E+01   0.367819777E+02   0.158332919E+01   0.318829606E-01   0.322593772E-01   0.517076541E+01
  0.392327500E+03   0.262946969E-05  -0.250584464E-03   0.456080419E-04   0.421782505E-03   0.101131968E-02   0.692999906E+01   0.653630951E+00   0.833093940E+00   0.667903504E+00   0.340671605E+01   0.133815078E+02   0.560934078E+00   0.159386892E+01   0.208556204E+01   0.174048114E+01   0.875434074E+01   0.368042748E+02   0.158332919E+01   0.318830370E-01   0.322594337E-01   0.517076570E+01
  0.392627500E+03   0.255273520E-05  -0.260976467E-03   0.457365508E-04   0.434947656E-03   0.101234384E-02   0.692999906E+01   0.653398709E+00   0.909371351E+00   0.668931793E+00   0.349392631E+01   0.133897807E+02   0.560934078E+00   0.159322619E+01   0.228071619E+01   0.174314177E+01   0.898324327E+01   0.368265720E+02   0.158332919E+01   0.318831230E-01   0.322595018E-01   0.517076599E+01
  0.392927500E+03   0.247288524E-05  -0.271354209E-03   0.458690129E-04   0.448137329E-03   0.101338923E-02   0.692999906E+01   0.653140740E+00   0.987185331E+00   0.669986460E+00   0.358130265E+01   0.133980545E+02   0.560934078E+00   0.159252054E+01   0.247578065E+01   0.174587112E+01   0.921250147E+01   0.368488691E+02   0.158332919E+01   0.318832185E-01   0.322595814E-01   0.517076629E+01
  0.393227500E+03   0.238992420E-05  -0.281716744E-03   0.460054357E-04   0.461352203E-03   0.101445671E-02   0.692999906E+01   0.652857056E+00   0.106618862E+01   0.671067546E+00   0.366884652E+01   0.134063291E+02   0.560934078E+00   0.159175200E+01   0.267328332E+01   0.174866931E+01   0.944212441E+01   0.368711663E+02   0.158332919E+01   0.318833235E-01   0.322596727E-01   0.517076659E+01
  0.393527500E+03   0.230385680E-05  -0.292063129E-03   0.461458269E-04   0.474592957E-03   0.101554716E-02   0.692999906E+01   0.652547666E+00   0.114612418E+01   0.672175093E+00   0.375655954E+01   0.134146047E+02   0.560934078E+00   0.159092060E+01   0.287606264E+01   0.175153644E+01   0.967212121E+01   0.368934634E+02   0.158332919E+01   0.318834381E-01   0.322597759E-01   0.517076690E+01
  0.393827500E+03   0.221468803E-05  -0.302392420E-03   0.462901942E-04   0.487860270E-03   0.101666149E-02   0.692999906E+01   0.652212583E+00   0.122679846E+01   0.673309145E+00   0.384444351E+01   0.134228813E+02   0.560934078E+00   0.159002637E+01   0.308542922E+01   0.175447262E+01   0.990250097E+01   0.369157606E+02   0.158332919E+01   0.318835621E-01   0.322598910E-01   0.517076720E+01
  0.394127500E+03   0.212242316E-05  -0.312703676E-03   0.464385457E-04   0.501154824E-03   0.101780056E-02   0.692999906E+01   0.651851820E+00   0.130806327E+01   0.674469748E+00   0.393250038E+01   0.134311587E+02   0.560934078E+00   0.158906935E+01   0.329467440E+01   0.175747798E+01   0.101332728E+02   0.369380577E+02   0.158332919E+01   0.318836955E-01   0.322600183E-01   0.517076751E+01
  0.394427500E+03   0.202706772E-05  -0.322995958E-03   0.465908899E-04   0.514477298E-03   0.101896526E-02   0.692999906E+01   0.651465392E+00   0.138980338E+01   0.675656946E+00   0.402073223E+01   0.134394370E+02   0.560934078E+00   0.158804958E+01   0.350378993E+01   0.176055262E+01   0.103644459E+02   0.369603549E+02   0.158332919E+01   0.318838383E-01   0.322601577E-01   0.517076783E+01
  0.394727500E+03   0.192862757E-05  -0.333268327E-03   0.467472350E-04   0.527828374E-03   0.102015650E-02   0.692999906E+01   0.651053314E+00   0.147192783E+01   0.676870787E+00   0.410914128E+01   0.134477163E+02   0.560934078E+00   0.158696709E+01   0.371276757E+01   0.176369668E+01   0.105960295E+02   0.369826521E+02   0.158332919E+01   0.318839905E-01   0.322603096E-01   0.517076815E+01
  0.395027500E+03   0.182710881E-05  -0.343519849E-03   0.469075898E-04   0.541208736E-03   0.102137515E-02   0.692999906E+01   0.650615602E+00   0.155436380E+01   0.678111317E+00   0.419772984E+01   0.134559964E+02   0.560934078E+00   0.158582193E+01   0.392159911E+01   0.176691028E+01   0.108280326E+02   0.370049492E+02   0.158332919E+01   0.318841519E-01   0.322604739E-01   0.517076847E+01
  0.395327500E+03   0.172251784E-05  -0.353749589E-03   0.470719632E-04   0.554619065E-03   0.102262212E-02   0.692999906E+01   0.650152273E+00   0.163705226E+01   0.679378587E+00   0.428650034E+01   0.134642775E+02   0.560934078E+00   0.158461415E+01   0.413027633E+01   0.177019355E+01   0.110604645E+02   0.370272464E+02   0.158332919E+01   0.318843226E-01   0.322606509E-01   0.517076880E+01
  0.395627500E+03   0.161486133E-05  -0.363956616E-03   0.472403643E-04   0.568060046E-03   0.102389830E-02   0.692999906E+01   0.649663345E+00   0.171994472E+01   0.680672646E+00   0.437545529E+01   0.134725595E+02   0.560934078E+00   0.158334378E+01   0.433879101E+01   0.177354661E+01   0.112933344E+02   0.370495436E+02   0.158332919E+01   0.318845024E-01   0.322608408E-01   0.517076914E+01
  0.395927500E+03   0.150414624E-05  -0.374140002E-03   0.474128024E-04   0.581532363E-03   0.102520459E-02   0.692999906E+01   0.649148838E+00   0.180300090E+01   0.681993544E+00   0.446459729E+01   0.134808424E+02   0.560934078E+00   0.158201089E+01   0.454713494E+01   0.177696959E+01   0.115266515E+02   0.370718408E+02   0.158332919E+01   0.318846914E-01   0.322610435E-01   0.517076948E+01
  0.396227500E+03   0.139037979E-05  -0.384298819E-03   0.475892869E-04   0.595036702E-03   0.102654190E-02   0.692999906E+01   0.648608772E+00   0.188618698E+01   0.683341335E+00   0.455392903E+01   0.134891261E+02   0.560934078E+00   0.158061552E+01   0.475529992E+01   0.178046264E+01   0.117604251E+02   0.370941380E+02   0.158332919E+01   0.318848894E-01   0.322612595E-01   0.517076982E+01
  0.396527500E+03   0.127356949E-05  -0.394432143E-03   0.477698277E-04   0.608573748E-03   0.102791111E-02   0.692999906E+01   0.648043169E+00   0.196947424E+01   0.684716070E+00   0.464345325E+01   0.134974108E+02   0.560934078E+00   0.157915773E+01   0.496327776E+01   0.178402589E+01   0.119946645E+02   0.371164352E+02   0.158332919E+01   0.318850964E-01   0.322614887E-01   0.517077018E+01
  0.396827500E+03   0.115372314E-05  -0.404539053E-03   0.479544345E-04   0.622144190E-03   0.102931315E-02   0.692999906E+01   0.647452050E+00   0.205283807E+01   0.686117805E+00   0.473317276E+01   0.135056964E+02   0.560934078E+00   0.157763757E+01   0.517106027E+01   0.178765949E+01   0.122293789E+02   0.371387324E+02   0.158332919E+01   0.318853124E-01   0.322617314E-01   0.517077053E+01
  0.397127500E+03   0.103084879E-05  -0.414618629E-03   0.481431176E-04   0.635748714E-03   0.103074892E-02   0.692999906E+01   0.646835439E+00   0.213625715E+01   0.687546594E+00   0.482309044E+01   0.135139829E+02   0.560934078E+00   0.157605511E+01   0.537863927E+01   0.179136357E+01   0.124645777E+02   0.371610296E+02   0.158332919E+01   0.318855372E-01   0.322619877E-01   0.517077090E+01
  0.397427500E+03   0.904954789E-06  -0.424669957E-03   0.483358872E-04   0.649388009E-03   0.103221933E-02   0.692999906E+01   0.646193361E+00   0.221971288E+01   0.689002493E+00   0.491320921E+01   0.135222703E+02   0.560934078E+00   0.157441041E+01   0.558600659E+01   0.179513828E+01   0.127002702E+02   0.371833268E+02   0.158332919E+01   0.318857709E-01   0.322622579E-01   0.517077127E+01
  0.397727500E+03   0.776049737E-06  -0.434692122E-03   0.485327539E-04   0.663062765E-03   0.103372529E-02   0.692999906E+01   0.645525840E+00   0.230318885E+01   0.690485561E+00   0.500353205E+01   0.135305586E+02   0.560934078E+00   0.157270353E+01   0.579315406E+01   0.179898378E+01   0.129364658E+02   0.372056240E+02   0.158332919E+01   0.318860133E-01   0.322625421E-01   0.517077165E+01
  0.398027500E+03   0.644142523E-06  -0.444684215E-03   0.487337285E-04   0.676773674E-03   0.103526771E-02   0.692999906E+01   0.644832903E+00   0.238667050E+01   0.691995855E+00   0.509406200E+01   0.135388478E+02   0.560934078E+00   0.157093454E+01   0.600007353E+01   0.180290021E+01   0.131731737E+02   0.372279212E+02   0.158332919E+01   0.318862643E-01   0.322628405E-01   0.517077204E+01
  0.398327500E+03   0.509242306E-06  -0.454645329E-03   0.489388218E-04   0.690521425E-03   0.103684752E-02   0.692999906E+01   0.644114577E+00   0.247014479E+01   0.693533434E+00   0.518480213E+01   0.135471379E+02   0.560934078E+00   0.156910351E+01   0.620675685E+01   0.180688774E+01   0.134104035E+02   0.372502185E+02   0.158332919E+01   0.318865240E-01   0.322631533E-01   0.517077243E+01
  0.398627500E+03   0.371358514E-06  -0.464574561E-03   0.491480451E-04   0.704306712E-03   0.103846564E-02   0.692999906E+01   0.643370891E+00   0.255359995E+01   0.695098360E+00   0.527575554E+01   0.135554289E+02   0.560934078E+00   0.156721051E+01   0.641319588E+01   0.181094651E+01   0.136481644E+02   0.372725157E+02   0.158332919E+01   0.318867921E-01   0.322634807E-01   0.517077284E+01
  0.398927500E+03   0.230500848E-06  -0.474471011E-03   0.493614097E-04   0.718130227E-03   0.104012297E-02   0.692999906E+01   0.642601873E+00   0.263702528E+01   0.696690695E+00   0.536692540E+01   0.135637208E+02   0.560934078E+00   0.156525562E+01   0.661938251E+01   0.181507669E+01   0.138864660E+02   0.372948130E+02   0.158332919E+01   0.318870687E-01   0.322638230E-01   0.517077325E+01
  0.399227500E+03   0.866792757E-07  -0.484333781E-03   0.495789271E-04   0.731992667E-03   0.104182046E-02   0.692999906E+01   0.641807555E+00   0.272041102E+01   0.698310500E+00   0.545831490E+01   0.135720136E+02   0.560934078E+00   0.156323891E+01   0.682530859E+01   0.181927844E+01   0.141253177E+02   0.373171102E+02   0.158332919E+01   0.318873536E-01   0.322641803E-01   0.517077367E+01
  0.399527500E+03  -0.600959637E-07  -0.494161979E-03   0.498006092E-04   0.745894725E-03   0.104355902E-02   0.692999906E+01   0.640987967E+00   0.280374817E+01   0.699957839E+00   0.554992726E+01   0.135803073E+02   0.560934078E+00   0.156116046E+01   0.703096604E+01   0.182355194E+01   0.143647290E+02   0.373394075E+02   0.158332919E+01   0.318876467E-01   0.322645528E-01   0.517077410E+01
  0.399827500E+03  -0.209814366E-06  -0.503954715E-03   0.500264680E-04   0.759837098E-03   0.104533959E-02   0.692999906E+01   0.640143142E+00   0.288702838E+01   0.701632779E+00   0.564176574E+01   0.135886019E+02   0.560934078E+00   0.155902036E+01   0.723634674E+01   0.182789734E+01   0.146047094E+02   0.373617047E+02   0.158332919E+01   0.318879481E-01   0.322649409E-01   0.517077454E+01
  0.400127500E+03  -0.362465158E-06  -0.513711105E-03   0.502565156E-04   0.773820485E-03   0.104716310E-02   0.692999906E+01   0.639273114E+00   0.297024390E+01   0.703335383E+00   0.573383363E+01   0.135968974E+02   0.560934078E+00   0.155681868E+01   0.744144261E+01   0.183231482E+01   0.148452684E+02   0.373840020E+02   0.158332919E+01   0.318882575E-01   0.322653446E-01   0.517077498E+01
  0.400427500E+03  -0.518037305E-06  -0.523430265E-03   0.504907645E-04   0.787845583E-03   0.104903047E-02   0.692999906E+01   0.638377915E+00   0.305338746E+01   0.705065721E+00   0.582613425E+01   0.136051938E+02   0.560934078E+00   0.155455552E+01   0.764624558E+01   0.183680456E+01   0.150864156E+02   0.374062993E+02   0.158332919E+01   0.318885749E-01   0.322657644E-01   0.517077544E+01
  0.400727500E+03  -0.676519507E-06  -0.533111319E-03   0.507292272E-04   0.801913093E-03   0.105094266E-02   0.692999906E+01   0.637457583E+00   0.313645222E+01   0.706823859E+00   0.591867095E+01   0.136134910E+02   0.560934078E+00   0.155223096E+01   0.785074758E+01   0.184136673E+01   0.153281605E+02   0.374285966E+02   0.158332919E+01   0.318889002E-01   0.322662003E-01   0.517077591E+01
  0.401027500E+03  -0.837900199E-06  -0.542753392E-03   0.509719166E-04   0.816023715E-03   0.105290059E-02   0.692999906E+01   0.636512153E+00   0.321943171E+01   0.708609867E+00   0.601144710E+01   0.136217892E+02   0.560934078E+00   0.154984510E+01   0.805494055E+01   0.184600152E+01   0.155705128E+02   0.374508939E+02   0.158332919E+01   0.318892334E-01   0.322666527E-01   0.517077639E+01
  0.401327500E+03  -0.100216756E-05  -0.552355616E-03   0.512188458E-04   0.830178151E-03   0.105490521E-02   0.692999906E+01   0.635541662E+00   0.330231981E+01   0.710423816E+00   0.610446611E+01   0.136300883E+02   0.560934078E+00   0.154739803E+01   0.825881645E+01   0.185070910E+01   0.158134820E+02   0.374731912E+02   0.158332919E+01   0.318895742E-01   0.322671218E-01   0.517077688E+01
  0.401627500E+03  -0.116930950E-05  -0.561917126E-03   0.514700280E-04   0.844377104E-03   0.105695746E-02   0.692999906E+01   0.634546148E+00   0.338511065E+01   0.712265776E+00   0.619773140E+01   0.136383882E+02   0.560934078E+00   0.154488985E+01   0.846236725E+01   0.185548967E+01   0.160570778E+02   0.374954885E+02   0.158332919E+01   0.318899226E-01   0.322676080E-01   0.517077738E+01
  0.401927500E+03  -0.133931367E-05  -0.571437059E-03   0.517254766E-04   0.858621279E-03   0.105905829E-02   0.692999906E+01   0.633525652E+00   0.346779866E+01   0.714135821E+00   0.629124643E+01   0.136466890E+02   0.560934078E+00   0.154232064E+01   0.866558493E+01   0.186034341E+01   0.163013099E+02   0.375177858E+02   0.158332919E+01   0.318902786E-01   0.322681113E-01   0.517077790E+01
  0.402227500E+03  -0.151216749E-05  -0.580914561E-03   0.519852053E-04   0.872911380E-03   0.106120865E-02   0.692999906E+01   0.632480212E+00   0.355037845E+01   0.716034024E+00   0.638501466E+01   0.136549907E+02   0.560934078E+00   0.153969053E+01   0.886846149E+01   0.186527052E+01   0.165461880E+02   0.375400831E+02   0.158332919E+01   0.318906419E-01   0.322686322E-01   0.517077842E+01
  0.402527500E+03  -0.168785808E-05  -0.590348780E-03   0.522492281E-04   0.887248115E-03   0.106340949E-02   0.692999906E+01   0.631409872E+00   0.363284486E+01   0.717960460E+00   0.647903959E+01   0.136632934E+02   0.560934078E+00   0.153699960E+01   0.907098894E+01   0.187027119E+01   0.167917219E+02   0.375623804E+02   0.158332919E+01   0.318910125E-01   0.322691710E-01   0.517077896E+01
  0.402827500E+03  -0.186637234E-05  -0.599738868E-03   0.525175589E-04   0.901632192E-03   0.106566177E-02   0.692999906E+01   0.630314671E+00   0.371519290E+01   0.719915205E+00   0.657332474E+01   0.136715969E+02   0.560934078E+00   0.153424797E+01   0.927315930E+01   0.187534562E+01   0.170379212E+02   0.375846778E+02   0.158332919E+01   0.318913904E-01   0.322697279E-01   0.517077951E+01
  0.403127500E+03  -0.204769691E-05  -0.609083984E-03   0.527902122E-04   0.916064319E-03   0.106796645E-02   0.692999906E+01   0.629194655E+00   0.379741772E+01   0.721898336E+00   0.666787364E+01   0.136799012E+02   0.560934078E+00   0.153143574E+01   0.947496459E+01   0.188049401E+01   0.172847957E+02   0.376069751E+02   0.158332919E+01   0.318917753E-01   0.322703032E-01   0.517078008E+01
  0.403427500E+03  -0.223181815E-05  -0.618383289E-03   0.530672024E-04   0.930545206E-03   0.107032448E-02   0.692999906E+01   0.628049867E+00   0.387951464E+01   0.723909931E+00   0.676268986E+01   0.136882065E+02   0.560934078E+00   0.152856303E+01   0.967639688E+01   0.188571656E+01   0.175323553E+02   0.376292725E+02   0.158332919E+01   0.318921672E-01   0.322708972E-01   0.517078065E+01
  0.403727500E+03  -0.241872222E-05  -0.627635951E-03   0.533485443E-04   0.945075565E-03   0.107273683E-02   0.692999906E+01   0.626880351E+00   0.396147910E+01   0.725950070E+00   0.685777698E+01   0.136965127E+02   0.560934078E+00   0.152562994E+01   0.987744822E+01   0.189101349E+01   0.177806099E+02   0.376515698E+02   0.158332919E+01   0.318925659E-01   0.322715103E-01   0.517078124E+01
  0.404027500E+03  -0.260839498E-05  -0.636841144E-03   0.536342528E-04   0.959656109E-03   0.107520446E-02   0.692999906E+01   0.625686155E+00   0.404330663E+01   0.728018832E+00   0.695313859E+01   0.137048197E+02   0.560934078E+00   0.152263660E+01   0.100781107E+02   0.189638500E+01   0.180295692E+02   0.376738672E+02   0.158332919E+01   0.318929714E-01   0.322721428E-01   0.517078185E+01
  0.404327500E+03  -0.280082207E-05  -0.645998044E-03   0.539243430E-04   0.974287552E-03   0.107772835E-02   0.692999906E+01   0.624467326E+00   0.412499291E+01   0.730116299E+00   0.704877831E+01   0.137131276E+02   0.560934078E+00   0.151958312E+01   0.102783764E+02   0.190183130E+01   0.182792432E+02   0.376961646E+02   0.158332919E+01   0.318933836E-01   0.322727949E-01   0.517078247E+01
  0.404627500E+03  -0.299598889E-05  -0.655105835E-03   0.542188305E-04   0.988970609E-03   0.108030946E-02   0.692999906E+01   0.623223911E+00   0.420653368E+01   0.732242555E+00   0.714469978E+01   0.137214364E+02   0.560934078E+00   0.151646961E+01   0.104782374E+02   0.190735262E+01   0.185296417E+02   0.377184620E+02   0.158332919E+01   0.318938022E-01   0.322734672E-01   0.517078310E+01
  0.404927500E+03  -0.319388058E-05  -0.664163704E-03   0.545177306E-04   0.100370600E-02   0.108294878E-02   0.692999906E+01   0.621955960E+00   0.428792477E+01   0.734397682E+00   0.724090665E+01   0.137297461E+02   0.560934078E+00   0.151329621E+01   0.106776859E+02   0.191294916E+01   0.187807749E+02   0.377407594E+02   0.158332919E+01   0.318942272E-01   0.322741598E-01   0.517078375E+01
  0.405227500E+03  -0.339448204E-05  -0.673170846E-03   0.548210594E-04   0.101849443E-02   0.108564728E-02   0.692999906E+01   0.620663522E+00   0.436916211E+01   0.736581766E+00   0.733740261E+01   0.137380566E+02   0.560934078E+00   0.151006304E+01   0.108767140E+02   0.191862116E+01   0.190326525E+02   0.377630568E+02   0.158332919E+01   0.318946586E-01   0.322748733E-01   0.517078441E+01
  0.405527500E+03  -0.359777794E-05  -0.682126459E-03   0.551288327E-04   0.103333664E-02   0.108840595E-02   0.692999906E+01   0.619346649E+00   0.445024167E+01   0.738794893E+00   0.743419132E+01   0.137463681E+02   0.560934078E+00   0.150677023E+01   0.110753138E+02   0.192436883E+01   0.192852848E+02   0.377853542E+02   0.158332919E+01   0.318950961E-01   0.322756078E-01   0.517078510E+01
  0.405827500E+03  -0.380375269E-05  -0.691029748E-03   0.554410668E-04   0.104823333E-02   0.109122576E-02   0.692999906E+01   0.618005392E+00   0.453115951E+01   0.741037150E+00   0.753127652E+01   0.137546804E+02   0.560934078E+00   0.150341790E+01   0.112734776E+02   0.193019241E+01   0.195386816E+02   0.378076517E+02   0.158332919E+01   0.318955396E-01   0.322763639E-01   0.517078579E+01
  0.406127500E+03  -0.401239047E-05  -0.699879923E-03   0.557577782E-04   0.106318523E-02   0.109410770E-02   0.692999906E+01   0.616639805E+00   0.461191176E+01   0.743308626E+00   0.762866192E+01   0.137629936E+02   0.560934078E+00   0.150000619E+01   0.114711974E+02   0.193609212E+01   0.197928531E+02   0.378299491E+02   0.158332919E+01   0.318959890E-01   0.322771419E-01   0.517078650E+01
  0.406427500E+03  -0.422367525E-05  -0.708676201E-03   0.560789835E-04   0.107819306E-02   0.109705278E-02   0.692999906E+01   0.615249941E+00   0.469249456E+01   0.745609410E+00   0.772635127E+01   0.137713076E+02   0.560934078E+00   0.149653523E+01   0.116684656E+02   0.194206820E+01   0.200478095E+02   0.378522465E+02   0.158332919E+01   0.318964443E-01   0.322779422E-01   0.517078724E+01
  0.406727500E+03  -0.443759073E-05  -0.717417802E-03   0.564046997E-04   0.109325755E-02   0.110006197E-02   0.692999906E+01   0.613835856E+00   0.477290416E+01   0.747939592E+00   0.782434833E+01   0.137796226E+02   0.560934078E+00   0.149300515E+01   0.118652743E+02   0.194812088E+01   0.203035607E+02   0.378745440E+02   0.158332919E+01   0.318969052E-01   0.322787652E-01   0.517078798E+01
  0.407027500E+03  -0.465412039E-05  -0.726103955E-03   0.567349438E-04   0.110837942E-02   0.110313628E-02   0.692999906E+01   0.612397604E+00   0.485313681E+01   0.750299266E+00   0.792265687E+01   0.137879384E+02   0.560934078E+00   0.148941611E+01   0.120616158E+02   0.195425041E+01   0.205601171E+02   0.378968415E+02   0.158332919E+01   0.318973716E-01   0.322796113E-01   0.517078875E+01
  0.407327500E+03  -0.487324748E-05  -0.734733892E-03   0.570697331E-04   0.112355941E-02   0.110627672E-02   0.692999906E+01   0.610935244E+00   0.493318884E+01   0.752688522E+00   0.802128069E+01   0.137962550E+02   0.560934078E+00   0.148576823E+01   0.122574824E+02   0.196045703E+01   0.208174889E+02   0.379191389E+02   0.158332919E+01   0.318978435E-01   0.322804810E-01   0.517078953E+01
  0.407627500E+03  -0.509495502E-05  -0.743306855E-03   0.574090853E-04   0.113879823E-02   0.110948428E-02   0.692999906E+01   0.609448831E+00   0.501305660E+01   0.755107457E+00   0.812022361E+01   0.138045726E+02   0.560934078E+00   0.148206167E+01   0.124528662E+02   0.196674099E+01   0.210756862E+02   0.379414364E+02   0.158332919E+01   0.318983206E-01   0.322813746E-01   0.517079034E+01
  0.407927500E+03  -0.531922582E-05  -0.751822087E-03   0.577530180E-04   0.115409662E-02   0.111275998E-02   0.692999906E+01   0.607938426E+00   0.509273648E+01   0.757556165E+00   0.821948946E+01   0.138128910E+02   0.560934078E+00   0.147829656E+01   0.126477597E+02   0.197310253E+01   0.213347194E+02   0.379637339E+02   0.158332919E+01   0.318988029E-01   0.322822927E-01   0.517079116E+01
  0.408227500E+03  -0.554604243E-05  -0.760278842E-03   0.581015493E-04   0.116945531E-02   0.111610482E-02   0.692999906E+01   0.606404088E+00   0.517222493E+01   0.760034743E+00   0.831908206E+01   0.138212103E+02   0.560934078E+00   0.147447306E+01   0.128421551E+02   0.197954190E+01   0.215945987E+02   0.379860314E+02   0.158332919E+01   0.318992902E-01   0.322832357E-01   0.517079200E+01
  0.408527500E+03  -0.577538720E-05  -0.768676377E-03   0.584546973E-04   0.118487503E-02   0.111951982E-02   0.692999906E+01   0.604845877E+00   0.525151840E+01   0.762543289E+00   0.841900530E+01   0.138295305E+02   0.560934078E+00   0.147059132E+01   0.130360447E+02   0.198605937E+01   0.218553346E+02   0.380083290E+02   0.158332919E+01   0.318997824E-01   0.322842041E-01   0.517079286E+01
  0.408827500E+03  -0.600724226E-05  -0.777013956E-03   0.588124805E-04   0.120035651E-02   0.112300601E-02   0.692999906E+01   0.603263856E+00   0.533061341E+01   0.765081901E+00   0.851926305E+01   0.138378515E+02   0.560934078E+00   0.146665149E+01   0.132294210E+02   0.199265519E+01   0.221169374E+02   0.380306265E+02   0.158332919E+01   0.319002794E-01   0.322851983E-01   0.517079374E+01
  0.409127500E+03  -0.624158951E-05  -0.785290851E-03   0.591749175E-04   0.121590050E-02   0.112656441E-02   0.692999906E+01   0.601658085E+00   0.540950647E+01   0.767650680E+00   0.861985920E+01   0.138461734E+02   0.560934078E+00   0.146265372E+01   0.134222762E+02   0.199932962E+01   0.223794176E+02   0.380529240E+02   0.158332919E+01   0.319007810E-01   0.322862188E-01   0.517079465E+01
  0.409427500E+03  -0.647841063E-05  -0.793506338E-03   0.595420271E-04   0.123150772E-02   0.113019603E-02   0.692999906E+01   0.600028629E+00   0.548819415E+01   0.770249727E+00   0.872079767E+01   0.138544961E+02   0.560934078E+00   0.145859817E+01   0.136146029E+02   0.200608293E+01   0.226427855E+02   0.380752216E+02   0.158332919E+01   0.319012871E-01   0.322872662E-01   0.517079557E+01
