n_el  name      Q     A   Loss   Xfirst,cm   Yfirst,cm   Zfirst,cm    VXfirst     VYfirst     VZfirst     Xdev,cm     Ydev,cm     Zdev,cm     VXdev       VYdev       VZdev       Xc ,cm       Yc ,cm     Zc ,cm       O(11)       O(12)       O(13)       O(21)       O(22)       O(23)       O(31)       O(32)       O(33)   
   7  drift  10.0  22.0    -2       0.106       2.933     607.227   0.0002022   0.0011919   0.1214463       0.106       2.933     115.379   0.0002022   0.0011919   0.1214463       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.118      -2.960     607.227  -0.0004051  -0.0011715   0.1213303      -0.118      -2.960     115.379  -0.0004051  -0.0011715   0.1213303       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.073      -2.934     607.227   0.0000516  -0.0012111   0.1213808       0.073      -2.934     115.379   0.0000516  -0.0012111   0.1213808       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.082      -2.988     615.468   0.0001912  -0.0012019   0.1216270       0.082      -2.988     123.620   0.0001912  -0.0012019   0.1216270       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.001      -2.930     615.468   0.0000151  -0.0011653   0.1216449      -0.001      -2.930     123.620   0.0000151  -0.0011653   0.1216449       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.288       2.999     615.468  -0.0006697   0.0011821   0.1211013      -0.288       2.999     123.620  -0.0006697   0.0011821   0.1211013       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.095       2.970     615.468  -0.0004734   0.0011657   0.1214284      -0.095       2.970     123.620  -0.0004734   0.0011657   0.1214284       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.062       2.992     615.468  -0.0003903   0.0011788   0.1214974      -0.062       2.992     123.620  -0.0003903   0.0011788   0.1214974       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.027       2.956     615.468  -0.0000107   0.0011370   0.1216394       0.027       2.956     123.620  -0.0000107   0.0011370   0.1216394       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.065      -2.959     615.468   0.0002761  -0.0011270   0.1211640       0.065      -2.959     123.620   0.0002761  -0.0011270   0.1211640       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
