 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.52715E+00       0.78338E-01      -0.43247E-01      -0.92932E+00       0.71772E-01      -0.96945E+01
      0      1      -0.25894E+00       0.23031E-01       0.82855E-01       0.38208E+01       0.17982E-01       0.72366E+01
      0      1      -0.55389E-01       0.32696E-02      -0.53310E-01       0.11072E+02      -0.16515E-01       0.40468E+01
      0      1       0.55675E+00      -0.57373E-01      -0.20065E+00      -0.15187E+02      -0.33236E-01      -0.10464E+02
      0      1      -0.73119E-02       0.87137E-02      -0.42362E-01      -0.13951E+02       0.52780E-01       0.98406E+00
      0      1      -0.30028E+00       0.50083E-01       0.64409E-01       0.15667E+02      -0.10162E-01       0.63789E+00
      0      1       0.60187E-01       0.26401E-02       0.15912E+00       0.18942E+02      -0.55513E-01      -0.63247E+01
      0      1      -0.61155E+00       0.79994E-01       0.64825E-01      -0.55894E+01       0.52771E-02      -0.19171E+02
      0      1       0.99781E-01      -0.19229E-01      -0.10644E+00      -0.33451E+01      -0.70320E-01       0.11381E+02
      0      1      -0.46768E-01      -0.10597E-02       0.91575E-01       0.21002E+01      -0.47992E-01      -0.82932E+01
      0      1      -0.18924E+00       0.30443E-01      -0.10048E+00      -0.27159E+01      -0.69496E-01       0.55427E+00
      0      1       0.26307E+00      -0.23290E-01       0.13666E-01      -0.41646E+01      -0.10703E-01      -0.26890E+01
      0      1      -0.44231E+00       0.53109E-01       0.21611E-01       0.13915E+02      -0.50462E-01      -0.56617E+01
      0      1       0.57791E+00      -0.69274E-01      -0.33518E-01       0.14104E+01      -0.71686E-02       0.65339E+01
      0      1      -0.55313E+00       0.76367E-01       0.25275E-01      -0.13933E+02      -0.46346E-01      -0.11901E+02
      0      1      -0.59682E-01      -0.42031E-02      -0.61321E-01      -0.94249E+01      -0.62261E-01       0.14929E+01
      0      1       0.12997E+00      -0.76775E-02      -0.22195E+00      -0.18158E+02      -0.46124E-01      -0.59858E+01
      0      1       0.10623E+00      -0.19803E-02       0.47208E-01      -0.68580E+00      -0.18329E-01       0.51865E+01
      0      1       0.32362E+00      -0.44046E-01      -0.11643E-01      -0.97112E+01       0.56029E-01       0.91194E+01
      0      1      -0.56820E+00       0.81591E-01       0.39969E-01       0.20325E+01       0.51472E-01       0.80236E+01
      0      1      -0.38401E+00       0.68052E-01      -0.42525E-01      -0.16801E+02       0.26616E-01      -0.18021E+01
      0      1       0.24700E+00      -0.18818E-01       0.57161E-01      -0.20456E+01      -0.19106E-01       0.14044E+01
      0      1      -0.16542E-01       0.15464E-01       0.14855E+00       0.16587E+02       0.56569E-01       0.17521E+02
      0      1       0.47874E+00      -0.56709E-01       0.66563E-02       0.82685E+01       0.71120E-01      -0.33797E+01
      0      1       0.51269E+00      -0.44830E-01      -0.10832E+00      -0.12391E+02      -0.51200E-03       0.26457E+01
      0      1       0.32700E+00      -0.45818E-01       0.65258E-01       0.12953E+01      -0.10906E-01      -0.21308E+02
      0      1      -0.91945E-01       0.52146E-02      -0.78097E-01      -0.11922E+01       0.92382E-01       0.36333E+01
      0      1       0.21696E+00      -0.85628E-02       0.24761E+00       0.21163E+02       0.20874E-01      -0.11092E+01
      0      1       0.54034E+00      -0.65858E-01       0.12252E+00       0.10394E+02       0.25666E-01      -0.98729E-01
      0      1       0.45930E+00      -0.55553E-01       0.30977E+00       0.18992E+02       0.80061E-01       0.47869E+01
      0      1       0.83852E-01      -0.20690E-02      -0.25845E+00      -0.19902E+02      -0.26469E-01       0.52484E+01
      0      1       0.11743E+00      -0.11190E-01      -0.13749E-01      -0.93483E+00      -0.15961E-03      -0.17506E+02
      0      1      -0.30981E-01       0.24567E-01      -0.33895E+00      -0.21896E+02      -0.64397E-01      -0.12386E+02
      0      1      -0.37308E+00       0.64168E-01       0.24392E-01      -0.15488E+02      -0.20770E-01       0.47598E+01
      0      1       0.40938E+00      -0.38201E-01       0.23532E+00       0.16521E+02      -0.34256E-01      -0.20421E+02
      0      1      -0.62799E+00       0.86220E-01      -0.54271E-01      -0.21385E+01       0.31291E-01      -0.18969E+02
      0      1       0.39836E+00      -0.33989E-01      -0.91755E-02      -0.21431E+01       0.32078E-01       0.90765E+01
      0      1       0.11089E+00      -0.67385E-02      -0.15810E-02      -0.10759E+02       0.33505E-01      -0.10071E+02
      0      1      -0.10345E+00       0.28452E-01       0.53131E-01      -0.68179E+01       0.38003E-01       0.11722E+02
      0      1      -0.26203E+00       0.31242E-01      -0.73592E-01      -0.21066E+00      -0.23388E-01       0.10650E+01
      0      1       0.16318E+00      -0.12305E-01      -0.88309E-01      -0.83376E+01      -0.65435E-02       0.14759E+02
      0      1       0.26658E+00      -0.24898E-01      -0.41708E+00      -0.22202E+02      -0.91032E-01      -0.94718E+01
      0      1       0.76897E+00      -0.83847E-01      -0.79992E-01      -0.69202E+01      -0.31097E-01       0.92680E+01
      0      1      -0.39903E+00       0.55778E-01      -0.79311E-01       0.80154E+01      -0.61650E-01      -0.11267E+02
      0      1       0.56476E+00      -0.63314E-01      -0.49630E-01      -0.87603E+01      -0.39585E-01       0.17056E+01
      0      1       0.15595E+00      -0.73372E-02      -0.79233E-01      -0.10175E+02      -0.48097E-01       0.24234E+01
      0      1      -0.41233E+00       0.44414E-01       0.26830E-01      -0.29841E+01      -0.78993E-01      -0.72466E+01
      0      1       0.18981E+00      -0.41544E-01       0.20291E-01       0.28636E+01      -0.33948E-02       0.35112E+01
      0      1      -0.63548E+00       0.88186E-01       0.16573E+00      -0.10628E+02      -0.36921E-01       0.33029E+00
      0      1      -0.58997E+00       0.82322E-01       0.17836E-02       0.15940E+02       0.41603E-01       0.77658E+01
      0      1       0.31682E+00      -0.49601E-01      -0.13152E+00      -0.27400E+01      -0.53319E-02      -0.12246E+02
      0      1       0.50574E-01      -0.88432E-02      -0.18668E+00      -0.15644E+02      -0.52644E-01      -0.51709E+01
      0      1       0.33911E+00      -0.22130E-01       0.24586E+00       0.19522E+02      -0.18637E-01       0.63224E+01
      0      1       0.47123E+00      -0.56183E-01       0.15277E+00       0.14711E+02      -0.18765E-02       0.30621E+01
      0      1      -0.42000E+00       0.66075E-01      -0.38232E-01       0.14813E+02      -0.19657E-01       0.28741E+01
      0      1       0.31284E+00      -0.32492E-01      -0.19634E-01       0.18298E+01       0.62476E-01       0.47224E+01
      0      1      -0.70314E-01       0.12558E-01      -0.28821E-01       0.83678E+01       0.33235E-01       0.20643E+02
      0      1      -0.33614E+00       0.50785E-01      -0.83022E-02       0.12390E+01       0.35000E-01      -0.26502E+01
      0      1      -0.26334E+00       0.45236E-01       0.72558E-01      -0.82845E+01       0.38585E-01      -0.10430E+02
      0      1      -0.39474E+00       0.56991E-01      -0.34540E-01       0.17383E+01       0.56227E-01      -0.12478E+02
      0      1       0.24107E-01      -0.53717E-02      -0.13297E+00      -0.38058E+01       0.16030E-01       0.13886E+02
      0      1      -0.82126E+00       0.10121E+00       0.72380E-01      -0.29276E+01      -0.62297E-01      -0.29468E+01
      0      1       0.24951E+00      -0.24382E-01       0.16991E+00       0.15506E+02       0.31108E-01       0.12415E+02
      0      1      -0.32066E+00       0.28737E-01       0.38419E-01       0.31059E+01       0.31440E-01      -0.16575E+02
      0      1       0.42309E+00      -0.50762E-01       0.16855E+00       0.12860E+02      -0.61941E-01       0.89130E+01
      0      1      -0.65120E-01       0.18494E-01      -0.44294E-01       0.69209E+01       0.11916E-01      -0.19403E+02
      0      1       0.11298E+00      -0.21946E-02       0.98535E-01       0.13892E+01      -0.53434E-02       0.25169E+01
      0      1      -0.38982E+00       0.58062E-01      -0.36807E-01       0.32008E+01      -0.34957E-01       0.98552E+01
      0      1      -0.44073E+00       0.66366E-01      -0.20070E-01      -0.14167E+02       0.60809E-01      -0.79458E+00
      0      1      -0.58494E+00       0.59852E-01       0.28353E-01       0.47156E+01      -0.86899E-02      -0.23605E+01
      0      1       0.51921E+00      -0.68636E-01       0.87841E-01       0.24696E+01       0.13243E-01      -0.13222E+02
      0      1       0.39024E+00      -0.45781E-01      -0.18672E+00      -0.12978E+02      -0.34018E-01      -0.90396E+01
      0      1      -0.32192E+00       0.47735E-01       0.47273E-01      -0.68860E+01       0.84927E-01       0.13750E+01
      0      1      -0.62024E+00       0.67487E-01      -0.42851E-01      -0.49974E+01      -0.11173E-01       0.17533E+01
      0      1       0.42040E+00      -0.56070E-01       0.64068E-01      -0.18569E+00       0.14131E-01       0.52962E+01
      0      1       0.41076E+00      -0.51653E-01       0.97527E-01       0.71136E+01       0.48767E-01      -0.15135E+02
      0      1      -0.75264E-01       0.24136E-01       0.12799E-01       0.15786E+02       0.37399E-01      -0.29429E+00
      0      1       0.60465E-01       0.49886E-02      -0.34044E+00      -0.22495E+02      -0.71596E-01      -0.39094E+01
      0      1       0.49151E+00      -0.55132E-01       0.18342E+00       0.14793E+02      -0.38491E-01       0.43174E+00
      0      1       0.44569E+00      -0.43577E-01      -0.23289E+00      -0.16487E+02       0.17230E-02       0.13710E+02
      0      1      -0.44200E+00       0.57815E-01      -0.16918E-01       0.90503E+01       0.47624E-01       0.55076E+00
      0      1      -0.23335E+00       0.46465E-01      -0.75899E-01      -0.14491E+02      -0.15409E-01      -0.15682E+01
      0      1      -0.22695E+00       0.28790E-01       0.12729E+00       0.16701E+02      -0.36908E-03       0.12840E+02
      0      1      -0.37108E+00       0.31464E-01      -0.44029E-01       0.49977E+01      -0.21535E-01      -0.25990E+01
      0      1      -0.21902E+00       0.43333E-01       0.19983E-01       0.14651E+02      -0.19219E-01       0.13526E+02
      0      1      -0.36623E-01       0.14352E-01       0.35204E-01       0.83138E-01      -0.54714E-01      -0.74631E+01
      0      1       0.17868E+00      -0.27914E-01      -0.47600E-02      -0.63574E+01      -0.96791E-02      -0.91740E+00
      0      1       0.58118E+00      -0.71668E-01      -0.99348E-01      -0.45494E+01       0.31573E-01      -0.42090E+01
      0      1      -0.49549E+00       0.70793E-01       0.78998E-01      -0.14055E+02      -0.39119E-01      -0.41341E+01
      0      1      -0.95209E-01       0.12942E-01       0.11328E+00       0.46998E+01      -0.64361E-03       0.15091E+02
      0      1       0.32199E+00      -0.28397E-01       0.22070E-01      -0.75746E+01      -0.62649E-01      -0.58911E+01
      0      1      -0.23647E+00       0.34828E-01       0.14717E-01      -0.13734E+02      -0.45684E-02      -0.93266E+00
      0      1      -0.14781E+00       0.25200E-01      -0.75500E-02      -0.83526E+01      -0.67312E-01       0.10614E+02
      0      1       0.33030E+00      -0.15279E-01      -0.10968E+01      -0.34483E+02      -0.14543E-02       0.14494E+01
      0      1      -0.17839E+00       0.30080E-01       0.16237E-02      -0.93411E+01      -0.50777E-01       0.43257E+01
      0      1       0.10495E+00      -0.96103E-02       0.12425E-02       0.66218E+01       0.11218E+00      -0.55126E+01
      0      1       0.15053E+00       0.23322E-02      -0.12987E+00      -0.15469E+02      -0.42876E-01       0.65751E+01
      0      1      -0.27354E+00       0.39238E-01      -0.13315E+00       0.67679E+01      -0.53124E-01      -0.22806E+01
      0      1      -0.21578E+00       0.39910E-01       0.48318E-01      -0.11976E+02       0.85309E-01       0.50537E+00
      0      1      -0.48613E+00       0.69387E-01       0.52735E-01      -0.76585E+01      -0.84125E-02       0.53357E+01
      0      1       0.81735E-01       0.57758E-02       0.24234E+00       0.19765E+02       0.25287E-01       0.58346E+01
      0      1      -0.31415E+00       0.56084E-01       0.50527E-01      -0.10361E+02      -0.24811E-02      -0.10695E+02
      0      1      -0.59532E-01       0.24241E-01       0.73559E-01       0.16176E+02       0.47998E-01       0.99416E+01
      0      1       0.47692E+00      -0.43629E-01       0.91461E-01       0.88444E+01       0.28553E-01      -0.60984E+01
      0      1       0.67606E+00      -0.76488E-01       0.10782E+00       0.84830E+01       0.43479E-01       0.44272E+01
      0      1      -0.83777E-01       0.25379E-01      -0.11243E+00      -0.15059E+02      -0.33515E-01      -0.11716E+02
