       z[cm]          X-avg[cm]        X'-avg[mrad]       Y-avg[cm]        Y'-avg[mrad]      Phi-avg[deg]      W-avg[MeV/u]       X-rms[cm]        X'-rms[mrad]       Y-rms[cm]        Y'-rms[mrad]      Phi-rms[deg]      dW/W-rms[%]        X-max[cm]        X'-max[mrad]       Y-max[cm]        Y'-max[mrad]      Phi-max[deg]      dW/W-max[%]      X-emi[cm*mrad]    Y-emi[cm*mrad]    Z-emi[keV/u*ns] 
  0.473142857E+02   0.379785088E-06   0.387005459E-05   0.267502654E-06   0.695169886E-05   0.220390663E-02   0.710999999E+01   0.281073260E+00   0.580416727E+01   0.289166272E+00   0.591886078E+01   0.104271191E+03   0.584078877E-01   0.686581911E+00   0.138854725E+02   0.693515066E+00   0.143141908E+02   0.179990665E+03   0.102489913E+00   0.167307380E+00   0.174995397E+00   0.110221102E+02
  0.552000000E+02   0.410303233E-06   0.387005459E-05   0.322321765E-06   0.695169886E-05   0.288279157E-02   0.710999999E+01   0.309042080E+00   0.580416727E+01   0.317825337E+00   0.591886078E+01   0.104270984E+03   0.584078877E-01   0.747696191E+00   0.138854725E+02   0.766406387E+00   0.143141908E+02   0.179997687E+03   0.102489913E+00   0.167307380E+00   0.174995397E+00   0.110220940E+02
  0.552000000E+02   0.410303233E-06   0.387005459E-05   0.322321765E-06   0.695169886E-05   0.288279157E-02   0.710999999E+01   0.309042080E+00   0.580416727E+01   0.317825337E+00   0.591886078E+01   0.104270984E+03   0.584078877E-01   0.747696191E+00   0.138854725E+02   0.766406387E+00   0.143141908E+02   0.179997687E+03   0.102489913E+00   0.167307380E+00   0.174995397E+00   0.110220940E+02
  0.577000000E+02   0.419978369E-06   0.387005459E-05   0.339701012E-06   0.695169886E-05   0.289884250E-02   0.710999999E+01   0.318769840E+00   0.580416727E+01   0.327776640E+00   0.591886078E+01   0.104270935E+03   0.584078877E-01   0.767071190E+00   0.138854725E+02   0.792521417E+00   0.143141908E+02   0.179993994E+03   0.102489913E+00   0.167307380E+00   0.174995397E+00   0.110220952E+02
  0.602000000E+02   0.429653506E-06   0.387005459E-05   0.357080259E-06   0.695169886E-05   0.291489344E-02   0.710999999E+01   0.328850299E+00   0.580416727E+01   0.338082857E+00   0.591886078E+01   0.104270886E+03   0.584078877E-01   0.786446188E+00   0.138854725E+02   0.818636447E+00   0.143141908E+02   0.179990301E+03   0.102489913E+00   0.167307380E+00   0.174995397E+00   0.110220964E+02
  0.602000000E+02   0.429653506E-06   0.387005459E-05   0.357080259E-06   0.695169886E-05   0.291489344E-02   0.710999999E+01   0.328850299E+00   0.580416727E+01   0.338082857E+00   0.591886078E+01   0.104270886E+03   0.584078877E-01   0.786446188E+00   0.138854725E+02   0.818636447E+00   0.143141908E+02   0.179990301E+03   0.102489913E+00   0.167307380E+00   0.174995397E+00   0.110220964E+02
  0.604500000E+02   0.430643939E-06   0.405344835E-05   0.358746126E-06   0.637463534E-05   0.291649828E-02   0.710999999E+01   0.329884841E+00   0.585152986E+01   0.339123196E+00   0.587045154E+01   0.104270881E+03   0.584078877E-01   0.788403620E+00   0.140134455E+02   0.821227208E+00   0.141929065E+02   0.179989932E+03   0.102489913E+00   0.167307447E+00   0.174995308E+00   0.110220965E+02
  0.607000000E+02   0.431680248E-06   0.423706204E-05   0.360267284E-06   0.579404932E-05   0.291810290E-02   0.710999999E+01   0.330939265E+00   0.589956270E+01   0.340149569E+00   0.582215032E+01   0.104270876E+03   0.584078877E-01   0.790688540E+00   0.141421287E+02   0.823776396E+00   0.140709042E+02   0.179989562E+03   0.102489913E+00   0.167307517E+00   0.174995221E+00   0.110220966E+02
  0.609500000E+02   0.432762489E-06   0.442089807E-05   0.361642864E-06   0.521002622E-05   0.291970773E-02   0.710999999E+01   0.332013593E+00   0.594825917E+01   0.341161894E+00   0.577396971E+01   0.104270871E+03   0.584078877E-01   0.793121742E+00   0.142715285E+02   0.826283884E+00   0.139481902E+02   0.179989192E+03   0.102489913E+00   0.167307590E+00   0.174995136E+00   0.110220968E+02
  0.612000000E+02   0.433890716E-06   0.460495866E-05   0.362872018E-06   0.462265261E-05   0.292131320E-02   0.710999999E+01   0.333107850E+00   0.599761286E+01   0.342160093E+00   0.572592264E+01   0.104270866E+03   0.584078877E-01   0.795595117E+00   0.144016516E+02   0.828749545E+00   0.138247708E+02   0.179988822E+03   0.102489913E+00   0.167307665E+00   0.174995053E+00   0.110220969E+02
  0.614500000E+02   0.435064987E-06   0.478924585E-05   0.363953918E-06   0.403201616E-05   0.292291975E-02   0.710999999E+01   0.334222060E+00   0.604761756E+01   0.343144087E+00   0.567802234E+01   0.104270862E+03   0.584078877E-01   0.798339477E+00   0.145325046E+02   0.831173253E+00   0.137006521E+02   0.179988451E+03   0.102489913E+00   0.167307743E+00   0.174994972E+00   0.110220970E+02
  0.617000000E+02   0.436285358E-06   0.497376147E-05   0.364887761E-06   0.343820562E-05   0.292452783E-02   0.710999999E+01   0.335356249E+00   0.609826727E+01   0.344113800E+00   0.563028239E+01   0.104270857E+03   0.584078877E-01   0.801385534E+00   0.146640941E+02   0.833554886E+00   0.135758405E+02   0.179988080E+03   0.102489913E+00   0.167307824E+00   0.174994894E+00   0.110220972E+02
  0.619500000E+02   0.437551887E-06   0.515850714E-05   0.365672764E-06   0.284131086E-05   0.292613789E-02   0.710999999E+01   0.336510443E+00   0.614955617E+01   0.345069156E+00   0.558271667E+01   0.104270853E+03   0.584078877E-01   0.804472171E+00   0.147964268E+02   0.835894325E+00   0.134503422E+02   0.179987709E+03   0.102489913E+00   0.167307908E+00   0.174994817E+00   0.110220973E+02
  0.622000000E+02   0.438864631E-06   0.534348428E-05   0.366308167E-06   0.224142279E-05   0.292775038E-02   0.710999999E+01   0.337684670E+00   0.620147869E+01   0.346010083E+00   0.553533944E+01   0.104270848E+03   0.584078877E-01   0.807599545E+00   0.149295094E+02   0.838191451E+00   0.133241637E+02   0.179987338E+03   0.102489913E+00   0.167307994E+00   0.174994743E+00   0.110220975E+02
  0.624500000E+02   0.440223648E-06   0.552869408E-05   0.366793234E-06   0.163863338E-05   0.292936577E-02   0.710999999E+01   0.338878959E+00   0.625402943E+01   0.346936507E+00   0.548816530E+01   0.104270844E+03   0.584078877E-01   0.810767814E+00   0.150633487E+02   0.840446147E+00   0.131987384E+02   0.179986967E+03   0.102489913E+00   0.167308083E+00   0.174994670E+00   0.110220976E+02
  0.627000000E+02   0.441628998E-06   0.571413747E-05   0.367127250E-06   0.103303565E-05   0.293098453E-02   0.710999999E+01   0.340093338E+00   0.630720320E+01   0.347848358E+00   0.544120919E+01   0.104270839E+03   0.584078877E-01   0.813977139E+00   0.151979514E+02   0.842658301E+00   0.131046970E+02   0.179986595E+03   0.102489913E+00   0.167308176E+00   0.174994601E+00   0.110220978E+02
  0.629500000E+02   0.443080737E-06   0.589981517E-05   0.367309525E-06   0.424723634E-06   0.293260712E-02   0.710999999E+01   0.341327837E+00   0.636099502E+01   0.348745566E+00   0.539448643E+01   0.104270835E+03   0.584078877E-01   0.817227683E+00   0.153333244E+02   0.844827799E+00   0.130099926E+02   0.179986224E+03   0.102489913E+00   0.167308271E+00   0.174994533E+00   0.110220980E+02
  0.632000000E+02   0.444578925E-06   0.608572761E-05   0.367339393E-06  -0.186207635E-06   0.293423403E-02   0.710999999E+01   0.342582489E+00   0.641540011E+01   0.349628063E+00   0.534801273E+01   0.104270830E+03   0.584078877E-01   0.820519611E+00   0.154694746E+02   0.846954532E+00   0.129146302E+02   0.179985852E+03   0.102489913E+00   0.167308369E+00   0.174994467E+00   0.110220981E+02
  0.634500000E+02   0.446123620E-06   0.627187499E-05   0.367216211E-06  -0.799662129E-06   0.293586574E-02   0.710999999E+01   0.343857324E+00   0.647041390E+01   0.350495782E+00   0.530180416E+01   0.104270826E+03   0.584078877E-01   0.823853089E+00   0.156064089E+02   0.849038394E+00   0.128186144E+02   0.179985481E+03   0.102489913E+00   0.167308470E+00   0.174994404E+00   0.110220983E+02
  0.637000000E+02   0.447714882E-06   0.645825721E-05   0.366939360E-06  -0.141554285E-05   0.293750274E-02   0.710999999E+01   0.345152377E+00   0.652603199E+01   0.351348657E+00   0.525587719E+01   0.104270822E+03   0.584078877E-01   0.827228288E+00   0.157441343E+02   0.851079278E+00   0.127219502E+02   0.179985109E+03   0.102489913E+00   0.167308574E+00   0.174994344E+00   0.110220985E+02
  0.639500000E+02   0.449352768E-06   0.664487389E-05   0.366508246E-06  -0.203375184E-05   0.293914553E-02   0.710999999E+01   0.346467681E+00   0.658225019E+01   0.352186625E+00   0.521024869E+01   0.104270818E+03   0.584078877E-01   0.830645377E+00   0.158826577E+02   0.853113063E+00   0.126246424E+02   0.179984737E+03   0.102489913E+00   0.167308681E+00   0.174994285E+00   0.110220987E+02
  0.642000000E+02   0.451037338E-06   0.683172436E-05   0.365922298E-06  -0.265419022E-05   0.294079460E-02   0.710999999E+01   0.347803272E+00   0.663906452E+01   0.353009621E+00   0.516493593E+01   0.104270813E+03   0.584078877E-01   0.834104530E+00   0.160219861E+02   0.855409983E+00   0.125266961E+02   0.179984366E+03   0.102489913E+00   0.167308791E+00   0.174994229E+00   0.110220988E+02
  0.644500000E+02   0.452768650E-06   0.701880765E-05   0.365180973E-06  -0.327675817E-05   0.294245047E-02   0.710999999E+01   0.349159185E+00   0.669647117E+01   0.353817585E+00   0.511995657E+01   0.104270809E+03   0.584078877E-01   0.837605924E+00   0.161621268E+02   0.857663593E+00   0.124281161E+02   0.179983994E+03   0.102489913E+00   0.167308905E+00   0.174994176E+00   0.110220990E+02
  0.647000000E+02   0.454546761E-06   0.720612247E-05   0.364283750E-06  -0.390135500E-05   0.294411364E-02   0.710999999E+01   0.350535458E+00   0.675446652E+01   0.354610457E+00   0.507532872E+01   0.104270805E+03   0.584078877E-01   0.841149734E+00   0.163030867E+02   0.859873781E+00   0.123289074E+02   0.179983623E+03   0.102489913E+00   0.167309021E+00   0.174994125E+00   0.110220992E+02
  0.649500000E+02   0.456371730E-06   0.739366719E-05   0.363230135E-06  -0.452787910E-05   0.294578464E-02   0.710999999E+01   0.351932129E+00   0.681304714E+01   0.355388177E+00   0.503107087E+01   0.104270801E+03   0.584078877E-01   0.844736142E+00   0.164448731E+02   0.862040435E+00   0.122290751E+02   0.179984561E+03   0.102489913E+00   0.167309141E+00   0.174994076E+00   0.110220994E+02
  0.652000000E+02   0.458243614E-06   0.758143987E-05   0.362019659E-06  -0.515622804E-05   0.294746398E-02   0.710999999E+01   0.353349237E+00   0.687220980E+01   0.356150687E+00   0.498720196E+01   0.104270797E+03   0.584078877E-01   0.848365329E+00   0.165874931E+02   0.864163445E+00   0.121286243E+02   0.179985599E+03   0.102489913E+00   0.167309263E+00   0.174994031E+00   0.110220996E+02
  0.654500000E+02   0.460162469E-06   0.776943820E-05   0.360651877E-06  -0.578629851E-05   0.294915221E-02   0.710999999E+01   0.354786823E+00   0.693195143E+01   0.356897932E+00   0.494374133E+01   0.104270793E+03   0.584078877E-01   0.852037480E+00   0.167309540E+02   0.866242704E+00   0.120275599E+02   0.179986642E+03   0.102489913E+00   0.167309390E+00   0.174993987E+00   0.110220998E+02
  0.657000000E+02   0.462128352E-06   0.795765953E-05   0.359126374E-06  -0.641798640E-05   0.295084985E-02   0.710999999E+01   0.356244929E+00   0.699226914E+01   0.357629856E+00   0.490070877E+01   0.104270789E+03   0.584078877E-01   0.855752779E+00   0.168752631E+02   0.868278107E+00   0.119258872E+02   0.179987689E+03   0.102489913E+00   0.167309519E+00   0.174993946E+00   0.110221001E+02
  0.659500000E+02   0.464141317E-06   0.814610082E-05   0.357442758E-06  -0.705118679E-05   0.295255745E-02   0.710999999E+01   0.357723596E+00   0.705316022E+01   0.358346405E+00   0.485812446E+01   0.104270786E+03   0.584078877E-01   0.859511417E+00   0.170204277E+02   0.870269551E+00   0.118236113E+02   0.179988740E+03   0.102489913E+00   0.167309652E+00   0.174993908E+00   0.110221003E+02
  0.662000000E+02   0.466201420E-06   0.833475866E-05   0.355600664E-06  -0.768579397E-05   0.295427555E-02   0.710999999E+01   0.359222870E+00   0.711462214E+01   0.359047526E+00   0.481600904E+01   0.104270782E+03   0.584078877E-01   0.863313583E+00   0.171664552E+02   0.872216936E+00   0.117207373E+02   0.179989796E+03   0.102489913E+00   0.167309788E+00   0.174993873E+00   0.110221005E+02
  0.664500000E+02   0.468308714E-06   0.852362927E-05   0.353599753E-06  -0.832170147E-05   0.295600471E-02   0.710999999E+01   0.360742793E+00   0.717665253E+01   0.359733169E+00   0.477438354E+01   0.104270778E+03   0.584078877E-01   0.867159471E+00   0.173133531E+02   0.874120162E+00   0.116172705E+02   0.179990857E+03   0.102489913E+00   0.167309927E+00   0.174993840E+00   0.110221007E+02
  0.667000000E+02   0.470463252E-06   0.871270843E-05   0.351439714E-06  -0.895880209E-05   0.295774550E-02   0.710999999E+01   0.362283414E+00   0.723924919E+01   0.360403283E+00   0.473326944E+01   0.104270775E+03   0.584078877E-01   0.871049276E+00   0.174611287E+02   0.875979134E+00   0.115132161E+02   0.179991922E+03   0.102489913E+00   0.167310070E+00   0.174993810E+00   0.110221010E+02
  0.669500000E+02   0.472665085E-06   0.890199152E-05   0.349120261E-06  -0.959698788E-05   0.295949846E-02   0.710999999E+01   0.363844778E+00   0.730241009E+01   0.361057819E+00   0.469268860E+01   0.104270771E+03   0.584078877E-01   0.874983195E+00   0.176097896E+02   0.877793758E+00   0.114118674E+02   0.179992992E+03   0.102489913E+00   0.167310216E+00   0.174993783E+00   0.110221012E+02
  0.672000000E+02   0.474914264E-06   0.909147349E-05   0.346641138E-06  -0.102361502E-04   0.296126419E-02   0.710999999E+01   0.365426934E+00   0.736613335E+01   0.361696730E+00   0.465266329E+01   0.104270767E+03   0.584078877E-01   0.878961427E+00   0.177593434E+02   0.879563942E+00   0.113202402E+02   0.179994067E+03   0.102489913E+00   0.167310366E+00   0.174993758E+00   0.110221014E+02
  0.674500000E+02   0.477210838E-06   0.928114887E-05   0.344002114E-06  -0.108761798E-04   0.296304325E-02   0.710999999E+01   0.367029932E+00   0.743041725E+01   0.362319969E+00   0.461321619E+01   0.104270764E+03   0.584078877E-01   0.882984175E+00   0.179097977E+02   0.881289597E+00   0.112280402E+02   0.179995147E+03   0.102489913E+00   0.167310519E+00   0.174993736E+00   0.110221017E+02
  0.677000000E+02   0.479554854E-06   0.947101172E-05   0.341202985E-06  -0.115169666E-04   0.296483624E-02   0.710999999E+01   0.368653822E+00   0.749526024E+01   0.362927491E+00   0.457437034E+01   0.104270760E+03   0.584078877E-01   0.887051642E+00   0.180611601E+02   0.882970635E+00   0.111352723E+02   0.179996233E+03   0.102489913E+00   0.167310676E+00   0.174993717E+00   0.110221019E+02
  0.679500000E+02   0.481946359E-06   0.966105563E-05   0.338243577E-06  -0.121584001E-04   0.296664373E-02   0.710999999E+01   0.370298657E+00   0.756066090E+01   0.363519253E+00   0.453614914E+01   0.104270757E+03   0.584078877E-01   0.891164036E+00   0.182134383E+02   0.884606972E+00   0.110419410E+02   0.179997323E+03   0.102489913E+00   0.167310837E+00   0.174993701E+00   0.110221022E+02
  0.682000000E+02   0.484385397E-06   0.985127372E-05   0.335123741E-06  -0.128003689E-04   0.296846633E-02   0.710999999E+01   0.371964489E+00   0.762661799E+01   0.364095211E+00   0.449857636E+01   0.104270754E+03   0.584078877E-01   0.895321564E+00   0.183666401E+02   0.886198524E+00   0.109480511E+02   0.179998418E+03   0.102489913E+00   0.167311001E+00   0.174993688E+00   0.110221025E+02
  0.684500000E+02   0.486872010E-06   0.100416586E-04   0.331843357E-06  -0.134427614E-04   0.297030465E-02   0.710999999E+01   0.373651372E+00   0.769313039E+01   0.364655324E+00   0.446167607E+01   0.104270750E+03   0.584078877E-01   0.899524438E+00   0.185207732E+02   0.887745212E+00   0.108536074E+02   0.179999519E+03   0.102489913E+00   0.167311169E+00   0.174993678E+00   0.110221027E+02
  0.687000000E+02   0.489406239E-06   0.102322025E-04   0.328402334E-06  -0.140854651E-04   0.234390358E-02   0.710999999E+01   0.375359363E+00   0.776019713E+01   0.365199552E+00   0.442547267E+01   0.104270800E+03   0.584078877E-01   0.903772871E+00   0.186758455E+02   0.889246958E+00   0.107586146E+02   0.179999375E+03   0.102489913E+00   0.167311340E+00   0.174993670E+00   0.110220752E+02
  0.689500000E+02   0.491988124E-06   0.104228969E-04   0.324800608E-06  -0.147283671E-04   0.234577516E-02   0.710999999E+01   0.377088518E+00   0.782781739E+01   0.365727856E+00   0.438999080E+01   0.104270796E+03   0.584078877E-01   0.908067079E+00   0.188318649E+02   0.890703685E+00   0.106630776E+02   0.179998263E+03   0.102489913E+00   0.167311516E+00   0.174993666E+00   0.110220755E+02
  0.692000000E+02   0.494617700E-06   0.106137330E-04   0.321038143E-06  -0.153713539E-04   0.234766430E-02   0.710999999E+01   0.378838896E+00   0.789599048E+01   0.366240198E+00   0.435525537E+01   0.104270793E+03   0.584078877E-01   0.912407279E+00   0.189888393E+02   0.892115319E+00   0.105670012E+02   0.179997146E+03   0.102489913E+00   0.167311695E+00   0.174993665E+00   0.110220758E+02
  0.694500000E+02   0.497295001E-06   0.108047013E-04   0.317114933E-06  -0.160143116E-04   0.234957162E-02   0.710999999E+01   0.380610554E+00   0.796471585E+01   0.366736541E+00   0.432129150E+01   0.104270789E+03   0.584078877E-01   0.916793691E+00   0.191467767E+02   0.893481790E+00   0.104703902E+02   0.179996023E+03   0.102489913E+00   0.167311878E+00   0.174993666E+00   0.110220761E+02
  0.697000000E+02   0.500020060E-06   0.109957917E-04   0.313031000E-06  -0.166571257E-04   0.235149778E-02   0.710999999E+01   0.382403555E+00   0.803399309E+01   0.367216850E+00   0.428812447E+01   0.104270786E+03   0.584078877E-01   0.921226540E+00   0.193056851E+02   0.894803029E+00   0.103732496E+02   0.179994894E+03   0.102489913E+00   0.167312065E+00   0.174993671E+00   0.110220764E+02
  0.699500000E+02   0.502792906E-06   0.111869937E-04   0.308786392E-06  -0.172996813E-04   0.235344339E-02   0.710999999E+01   0.384217960E+00   0.810382190E+01   0.367681091E+00   0.425577972E+01   0.104270782E+03   0.584078877E-01   0.925706048E+00   0.194655727E+02   0.896078968E+00   0.102755842E+02   0.179993759E+03   0.102489913E+00   0.167312256E+00   0.174993679E+00   0.110220767E+02
  0.702000000E+02   0.505613566E-06   0.113782962E-04   0.304381190E-06  -0.179418630E-04   0.235540913E-02   0.710999999E+01   0.386053832E+00   0.817420214E+01   0.368129230E+00   0.422428274E+01   0.104270779E+03   0.584078877E-01   0.930232444E+00   0.196418505E+02   0.897309543E+00   0.101773991E+02   0.179992618E+03   0.102489913E+00   0.167312451E+00   0.174993689E+00   0.110220770E+02
  0.704500000E+02   0.508482062E-06   0.115696873E-04   0.299815501E-06  -0.185835553E-04   0.235739564E-02   0.710999999E+01   0.387911236E+00   0.824513377E+01   0.368561236E+00   0.419365909E+01   0.104270776E+03   0.584078877E-01   0.934805958E+00   0.198234888E+02   0.898494693E+00   0.100883958E+02   0.179991471E+03   0.102489913E+00   0.167312650E+00   0.174993703E+00   0.110220773E+02
  0.707000000E+02   0.511398416E-06   0.117611546E-04   0.295089463E-06  -0.192246418E-04   0.235940358E-02   0.710999999E+01   0.389790237E+00   0.831661688E+01   0.368977078E+00   0.416393431E+01   0.104270773E+03   0.584078877E-01   0.939426821E+00   0.200061331E+02   0.899634356E+00   0.100397365E+02   0.179991818E+03   0.102489913E+00   0.167312853E+00   0.174993721E+00   0.110220776E+02
  0.709500000E+02   0.514362644E-06   0.119526852E-04   0.290203241E-06  -0.198650061E-04   0.236143362E-02   0.710999999E+01   0.391690903E+00   0.838865168E+01   0.369376727E+00   0.413513385E+01   0.104270770E+03   0.584078877E-01   0.944095269E+00   0.201897928E+02   0.900728476E+00   0.999056897E+01   0.179992604E+03   0.102489913E+00   0.167313060E+00   0.174993741E+00   0.110220779E+02
  0.712000000E+02   0.517374762E-06   0.121442654E-04   0.285157030E-06  -0.205045315E-04   0.236348644E-02   0.710999999E+01   0.393613301E+00   0.846123851E+01   0.369760154E+00   0.410728306E+01   0.104270767E+03   0.584078877E-01   0.948811537E+00   0.203744773E+02   0.901776998E+00   0.994089577E+01   0.179993388E+03   0.102489913E+00   0.167313271E+00   0.174993764E+00   0.110220782E+02
  0.714500000E+02   0.520434780E-06   0.123358808E-04   0.279951055E-06  -0.211431007E-04   0.236556272E-02   0.710999999E+01   0.395557502E+00   0.853437781E+01   0.370127332E+00   0.408040707E+01   0.104270764E+03   0.584078877E-01   0.953575867E+00   0.205601959E+02   0.902779868E+00   0.989071938E+01   0.179994172E+03   0.102489913E+00   0.167313487E+00   0.174993791E+00   0.110220785E+02
  0.717000000E+02   0.523542704E-06   0.125275164E-04   0.274585569E-06  -0.217805963E-04   0.236766315E-02   0.710999999E+01   0.397523577E+00   0.860807014E+01   0.370478236E+00   0.405453076E+01   0.104270761E+03   0.584078877E-01   0.958388498E+00   0.207469582E+02   0.903737035E+00   0.984004234E+01   0.179994955E+03   0.102489913E+00   0.167313707E+00   0.174993821E+00   0.110220789E+02
  0.719500000E+02   0.526698539E-06   0.127191566E-04   0.269060856E-06  -0.224169006E-04   0.236978842E-02   0.710999999E+01   0.399511598E+00   0.868231618E+01   0.370812840E+00   0.402967869E+01   0.104270758E+03   0.584078877E-01   0.963249677E+00   0.209347736E+02   0.904648452E+00   0.978886721E+01   0.179995738E+03   0.102489913E+00   0.167313931E+00   0.174993854E+00   0.110220792E+02
  0.722000000E+02   0.529902282E-06   0.129107849E-04   0.263377228E-06  -0.230518957E-04   0.237193924E-02   0.710999999E+01   0.401521639E+00   0.875711671E+01   0.371131121E+00   0.400587499E+01   0.104270755E+03   0.584078877E-01   0.968159649E+00   0.211236518E+02   0.905514071E+00   0.973719660E+01   0.179996519E+03   0.102489913E+00   0.167314159E+00   0.174993891E+00   0.110220796E+02
  0.724500000E+02   0.533153929E-06   0.131023842E-04   0.257535027E-06  -0.236854633E-04   0.237411632E-02   0.710999999E+01   0.403553775E+00   0.883247262E+01   0.371433057E+00   0.398314331E+01   0.104270753E+03   0.584078877E-01   0.973118663E+00   0.213136022E+02   0.906333851E+00   0.968503312E+01   0.179997300E+03   0.102489913E+00   0.167314392E+00   0.174993931E+00   0.110220799E+02
  0.727000000E+02   0.536453470E-06   0.132939365E-04   0.251534625E-06  -0.243174852E-04   0.237632038E-02   0.710999999E+01   0.405608082E+00   0.890838491E+01   0.371718626E+00   0.396150677E+01   0.104270750E+03   0.584078877E-01   0.978126973E+00   0.215046347E+02   0.907107748E+00   0.963237942E+01   0.179998081E+03   0.102489913E+00   0.167314630E+00   0.174993974E+00   0.110220803E+02
  0.729500000E+02   0.539800892E-06   0.134854233E-04   0.245376423E-06  -0.249478427E-04   0.237855214E-02   0.710999999E+01   0.407684639E+00   0.898485467E+01   0.371987808E+00   0.394098780E+01   0.104270747E+03   0.584078877E-01   0.983184831E+00   0.216967590E+02   0.907835724E+00   0.957923815E+01   0.179998860E+03   0.102489913E+00   0.167314871E+00   0.174994021E+00   0.110220806E+02
